# Force coefficients
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# sideDir   : (0.0000e+00 0.0000e+00 -1.0000e+00)
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# rollAxis  : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (0.0000e+00 0.0000e+00 -1.0000e+00)
# yawAxis   : (0.0000e+00 1.0000e+00 0.0000e+00)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
#
# Time      	Cd          	Cs          	Cl          	CmRoll      	CmPitch     	CmYaw       	Cd(f)       	Cd(r)       	Cs(f)       	Cs(r)       	Cl(f)       	Cl(r)       
0.028       	-4.5212e-02	-2.3134e-21	-8.8022e-01	4.4011e-01	1.8006e-01	-2.2606e-02	4.1750e-01	-4.6272e-01	-2.2606e-02	2.2606e-02	-2.6005e-01	-6.2017e-01
0.029       	-2.9263e+00	-3.1207e-21	-1.0103e+01	5.0516e+00	6.7856e+00	-1.4631e+00	3.5885e+00	-6.5148e+00	-1.4631e+00	1.4631e+00	1.7339e+00	-1.1837e+01
0.03        	-2.0489e+00	-9.1849e-22	-6.9556e+00	3.4778e+00	5.0198e+00	-1.0244e+00	2.4534e+00	-4.5022e+00	-1.0244e+00	1.0244e+00	1.5420e+00	-8.4976e+00
0.031       	-1.2411e-02	9.4975e-22	-2.2349e-01	1.1175e-01	4.5891e-01	-6.2057e-03	1.0554e-01	-1.1795e-01	-6.2057e-03	6.2057e-03	3.4716e-01	-5.7065e-01
0.032       	2.1962e+00	1.9992e-21	6.9434e+00	-3.4717e+00	-4.6507e+00	1.0981e+00	-2.3736e+00	4.5698e+00	1.0981e+00	-1.0981e+00	-1.1790e+00	8.1224e+00
0.033       	1.9487e+00	9.8788e-22	5.9110e+00	-2.9555e+00	-4.1782e+00	9.7433e-01	-1.9812e+00	3.9298e+00	9.7433e-01	-9.7433e-01	-1.2227e+00	7.1337e+00
0.034       	4.5166e-01	-4.4084e-22	9.6415e-01	-4.8208e-01	-8.2528e-01	2.2583e-01	-2.5624e-01	7.0791e-01	2.2583e-01	-2.2583e-01	-3.4321e-01	1.3074e+00
0.035       	-1.0711e+00	-1.4381e-21	-3.9738e+00	1.9869e+00	2.7122e+00	-5.3555e-01	1.4513e+00	-2.5225e+00	-5.3555e-01	5.3555e-01	7.2530e-01	-4.6991e+00
0.036       	-1.0581e+00	-9.7839e-22	-3.7910e+00	1.8955e+00	2.7613e+00	-5.2904e-01	1.3664e+00	-2.4245e+00	-5.2904e-01	5.2904e-01	8.6577e-01	-4.6567e+00
0.037       	4.5503e-02	1.3932e-22	-1.2452e-01	6.2262e-02	2.7588e-01	2.2751e-02	8.5013e-02	-3.9510e-02	2.2751e-02	-2.2751e-02	2.1361e-01	-3.3814e-01
0.038       	8.8338e-01	8.3041e-22	2.5653e+00	-1.2827e+00	-1.6920e+00	4.4169e-01	-8.4097e-01	1.7244e+00	4.4169e-01	-4.4169e-01	-4.0933e-01	2.9747e+00
0.039       	9.5479e-01	6.8324e-22	2.7004e+00	-1.3502e+00	-1.9227e+00	4.7740e-01	-8.7281e-01	1.8276e+00	4.7740e-01	-4.7740e-01	-5.7249e-01	3.2729e+00
0.04        	3.1375e-01	-2.4625e-23	5.6771e-01	-2.8386e-01	-4.7007e-01	1.5688e-01	-1.2698e-01	4.4073e-01	1.5688e-01	-1.5688e-01	-1.8621e-01	7.5393e-01
0.041       	-6.3868e-03	-3.4251e-22	-4.4068e-01	2.2034e-01	2.8945e-01	-3.1934e-03	2.1715e-01	-2.2353e-01	-3.1934e-03	3.1934e-03	6.9113e-02	-5.0979e-01
0.042       	-3.0693e-01	-5.1031e-22	-1.3469e+00	6.7343e-01	1.0409e+00	-1.5346e-01	5.1997e-01	-8.2690e-01	-1.5346e-01	1.5346e-01	3.6744e-01	-1.7143e+00
0.043       	-6.5656e-02	-1.7848e-22	-5.3363e-01	2.6682e-01	5.0555e-01	-3.2828e-02	2.3399e-01	-2.9964e-01	-3.2828e-02	3.2828e-02	2.3874e-01	-7.7237e-01
0.044       	1.7163e-01	6.6841e-23	2.1606e-01	-1.0803e-01	-6.4069e-02	8.5815e-02	-2.2216e-02	1.9385e-01	8.5815e-02	-8.5815e-02	4.3962e-02	1.7210e-01
0.045       	4.8070e-01	3.3493e-22	1.1763e+00	-5.8817e-01	-8.2311e-01	2.4035e-01	-3.4782e-01	8.2852e-01	2.4035e-01	-2.4035e-01	-2.3494e-01	1.4113e+00
0.046       	4.7559e-01	2.8031e-22	1.1302e+00	-5.6510e-01	-8.2637e-01	2.3779e-01	-3.2730e-01	8.0289e-01	2.3779e-01	-2.3779e-01	-2.6128e-01	1.3915e+00
0.047       	2.4948e-01	3.3608e-23	4.1054e-01	-2.0527e-01	-2.8692e-01	1.2474e-01	-8.0530e-02	3.3001e-01	1.2474e-01	-1.2474e-01	-8.1645e-02	4.9219e-01
0.048       	7.7931e-02	-1.4464e-22	-1.2304e-01	6.1521e-02	1.3764e-01	3.8966e-02	1.0049e-01	-2.2555e-02	3.8966e-02	-3.8966e-02	7.6116e-02	-1.9916e-01
0.049       	-1.7356e-02	-2.1724e-22	-4.0440e-01	2.0220e-01	3.7446e-01	-8.6778e-03	1.9352e-01	-2.1088e-01	-8.6778e-03	8.6778e-03	1.7226e-01	-5.7666e-01
0.05        	9.2488e-02	-7.5628e-23	-5.1359e-02	2.5680e-02	1.1132e-01	4.6244e-02	7.1924e-02	2.0565e-02	4.6244e-02	-4.6244e-02	8.5645e-02	-1.3700e-01
0.051       	1.6046e-01	4.3398e-25	1.6013e-01	-8.0065e-02	-5.4761e-02	8.0231e-02	1.6651e-04	1.6030e-01	8.0231e-02	-8.0231e-02	2.5304e-02	1.3483e-01
0.052       	2.2163e-01	7.2297e-23	3.4454e-01	-1.7227e-01	-2.0673e-01	1.1082e-01	-6.1452e-02	2.8308e-01	1.1082e-01	-1.1082e-01	-3.4459e-02	3.7900e-01
0.053       	3.3468e-01	1.9785e-22	6.8527e-01	-3.4263e-01	-4.8416e-01	1.6734e-01	-1.7529e-01	5.0998e-01	1.6734e-01	-1.6734e-01	-1.4153e-01	8.2680e-01
0.054       	3.1988e-01	1.7943e-22	6.3521e-01	-3.1760e-01	-4.4597e-01	1.5994e-01	-1.5767e-01	4.7754e-01	1.5994e-01	-1.5994e-01	-1.2837e-01	7.6357e-01
0.055       	2.5108e-01	9.5312e-23	4.2486e-01	-2.1243e-01	-2.7437e-01	1.2554e-01	-8.6894e-02	3.3797e-01	1.2554e-01	-1.2554e-01	-6.1936e-02	4.8680e-01
0.056       	1.7418e-01	-8.5975e-25	1.9351e-01	-9.6755e-02	-8.4370e-02	8.7089e-02	-9.6652e-03	1.8384e-01	8.7089e-02	-8.7089e-02	1.2384e-02	1.8113e-01
0.057       	1.1952e-01	-6.9101e-23	2.9107e-02	-1.4554e-02	4.8241e-02	5.9759e-02	4.5206e-02	7.4313e-02	5.9759e-02	-5.9759e-02	6.2795e-02	-3.3688e-02
0.058       	9.3276e-02	-9.6039e-23	-5.3143e-02	2.6572e-02	1.0712e-01	4.6638e-02	7.3210e-02	2.0067e-02	4.6638e-02	-4.6638e-02	8.0546e-02	-1.3369e-01
0.059       	1.4001e-01	-2.4915e-23	8.3953e-02	-4.1977e-02	-1.0766e-02	7.0006e-02	2.8029e-02	1.1198e-01	7.0006e-02	-7.0006e-02	3.1210e-02	5.2743e-02
0.06        	1.7839e-01	2.6831e-23	1.9881e-01	-9.9403e-02	-1.0371e-01	8.9194e-02	-1.0209e-02	1.8860e-01	8.9194e-02	-8.9194e-02	-4.3066e-03	2.0311e-01
0.061       	2.0601e-01	6.2844e-23	2.8340e-01	-1.4170e-01	-1.6896e-01	1.0301e-01	-3.8695e-02	2.4471e-01	1.0301e-01	-1.0301e-01	-2.7263e-02	3.1067e-01
0.062       	2.2157e-01	8.2190e-23	3.3262e-01	-1.6631e-01	-2.0455e-01	1.1079e-01	-5.5521e-02	2.7710e-01	1.1079e-01	-1.1079e-01	-3.8239e-02	3.7086e-01
0.063       	2.2811e-01	8.9157e-23	3.5462e-01	-1.7731e-01	-2.1833e-01	1.1405e-01	-6.3254e-02	2.9136e-01	1.1405e-01	-1.1405e-01	-4.1025e-02	3.9564e-01
0.064       	2.2944e-01	8.8492e-23	3.6084e-01	-1.8042e-01	-2.1939e-01	1.1472e-01	-6.5702e-02	2.9514e-01	1.1472e-01	-1.1472e-01	-3.8969e-02	3.9981e-01
0.065       	2.2589e-01	8.0126e-23	3.5239e-01	-1.7620e-01	-2.0813e-01	1.1294e-01	-6.3252e-02	2.8914e-01	1.1294e-01	-1.1294e-01	-3.1931e-02	3.8432e-01
0.066       	2.1517e-01	6.1471e-23	3.2165e-01	-1.6083e-01	-1.7933e-01	1.0758e-01	-5.3243e-02	2.6841e-01	1.0758e-01	-1.0758e-01	-1.8508e-02	3.4016e-01
0.067       	1.9819e-01	3.5975e-23	2.7006e-01	-1.3503e-01	-1.3672e-01	9.9094e-02	-3.5937e-02	2.3412e-01	9.9094e-02	-9.9094e-02	-1.6921e-03	2.7175e-01
0.068       	1.8195e-01	1.4908e-23	2.1870e-01	-1.0935e-01	-9.8314e-02	9.0974e-02	-1.8377e-02	2.0032e-01	9.0974e-02	-9.0974e-02	1.1036e-02	2.0766e-01
0.069       	1.6967e-01	2.9865e-24	1.7768e-01	-8.8842e-02	-7.1688e-02	8.4836e-02	-4.0058e-03	1.7368e-01	8.4836e-02	-8.4836e-02	1.7154e-02	1.6053e-01
0.07        	1.6428e-01	6.0844e-24	1.5507e-01	-7.7534e-02	-6.4020e-02	8.2139e-02	4.6053e-03	1.5967e-01	8.2139e-02	-8.2139e-02	1.3513e-02	1.4155e-01
0.071       	1.7531e-01	2.9772e-23	1.8446e-01	-9.2228e-02	-9.2916e-02	8.7656e-02	-4.5718e-03	1.7988e-01	8.7656e-02	-8.7656e-02	-6.8861e-04	1.8514e-01
0.072       	1.9302e-01	5.5257e-23	2.3854e-01	-1.1927e-01	-1.3317e-01	9.6510e-02	-2.2759e-02	2.1578e-01	9.6510e-02	-9.6510e-02	-1.3898e-02	2.5244e-01
0.073       	2.0453e-01	6.8491e-23	2.7577e-01	-1.3788e-01	-1.5781e-01	1.0226e-01	-3.5621e-02	2.4015e-01	1.0226e-01	-1.0226e-01	-1.9928e-02	2.9570e-01
0.074       	2.0815e-01	7.1718e-23	2.8821e-01	-1.4411e-01	-1.6510e-01	1.0408e-01	-4.0032e-02	2.4818e-01	1.0408e-01	-1.0408e-01	-2.0997e-02	3.0921e-01
0.075       	2.0962e-01	7.2307e-23	2.9376e-01	-1.4688e-01	-1.6764e-01	1.0481e-01	-4.2073e-02	2.5169e-01	1.0481e-01	-1.0481e-01	-2.0754e-02	3.1452e-01
0.076       	2.1047e-01	7.1376e-23	2.9774e-01	-1.4887e-01	-1.6840e-01	1.0524e-01	-4.3632e-02	2.5411e-01	1.0524e-01	-1.0524e-01	-1.9529e-02	3.1727e-01
0.077       	2.1056e-01	6.8370e-23	2.9969e-01	-1.4984e-01	-1.6686e-01	1.0528e-01	-4.4565e-02	2.5512e-01	1.0528e-01	-1.0528e-01	-1.7014e-02	3.1670e-01
0.078       	2.0945e-01	6.2878e-23	2.9804e-01	-1.4902e-01	-1.6219e-01	1.0472e-01	-4.4294e-02	2.5374e-01	1.0472e-01	-1.0472e-01	-1.3175e-02	3.1121e-01
0.079       	2.0686e-01	5.5475e-23	2.9143e-01	-1.4572e-01	-1.5436e-01	1.0343e-01	-4.2284e-02	2.4915e-01	1.0343e-01	-1.0343e-01	-8.6465e-03	3.0008e-01
0.08        	2.0312e-01	4.8109e-23	2.8028e-01	-1.4014e-01	-1.4483e-01	1.0156e-01	-3.8577e-02	2.4170e-01	1.0156e-01	-1.0156e-01	-4.6911e-03	2.8497e-01
0.081       	1.9914e-01	4.3071e-23	2.6716e-01	-1.3358e-01	-1.3598e-01	9.9569e-02	-3.4009e-02	2.3315e-01	9.9569e-02	-9.9569e-02	-2.4009e-03	2.6956e-01
0.082       	1.9576e-01	4.1274e-23	2.5481e-01	-1.2740e-01	-1.2933e-01	9.7879e-02	-2.9525e-02	2.2528e-01	9.7879e-02	-9.7879e-02	-1.9301e-03	2.5674e-01
0.083       	1.9331e-01	4.2786e-23	2.4420e-01	-1.2210e-01	-1.2519e-01	9.6655e-02	-2.5447e-02	2.1876e-01	9.6655e-02	-9.6655e-02	-3.0877e-03	2.4729e-01
0.084       	1.9255e-01	4.8210e-23	2.3760e-01	-1.1880e-01	-1.2473e-01	9.6273e-02	-2.2527e-02	2.1507e-01	9.6273e-02	-9.6273e-02	-5.9282e-03	2.4353e-01
0.085       	1.9459e-01	5.7064e-23	2.3947e-01	-1.1974e-01	-1.2964e-01	9.7295e-02	-2.2442e-02	2.1703e-01	9.7295e-02	-9.7295e-02	-9.8999e-03	2.4937e-01
0.086       	1.9918e-01	6.5930e-23	2.5115e-01	-1.2558e-01	-1.3893e-01	9.9589e-02	-2.5988e-02	2.2517e-01	9.9589e-02	-9.9589e-02	-1.3354e-02	2.6451e-01
0.087       	2.0397e-01	7.1188e-23	2.6627e-01	-1.3313e-01	-1.4818e-01	1.0199e-01	-3.1146e-02	2.3512e-01	1.0199e-01	-1.0199e-01	-1.5051e-02	2.8132e-01
0.088       	2.0707e-01	7.2763e-23	2.7745e-01	-1.3872e-01	-1.5404e-01	1.0354e-01	-3.5188e-02	2.4226e-01	1.0354e-01	-1.0354e-01	-1.5314e-02	2.9276e-01
0.089       	2.0878e-01	7.2552e-23	2.8444e-01	-1.4222e-01	-1.5718e-01	1.0439e-01	-3.7830e-02	2.4661e-01	1.0439e-01	-1.0439e-01	-1.4957e-02	2.9940e-01
0.09        	2.0988e-01	7.1429e-23	2.8962e-01	-1.4481e-01	-1.5908e-01	1.0494e-01	-3.9870e-02	2.4975e-01	1.0494e-01	-1.0494e-01	-1.4268e-02	3.0389e-01
0.091       	2.1062e-01	6.9466e-23	2.9386e-01	-1.4693e-01	-1.6018e-01	1.0531e-01	-4.1624e-02	2.5224e-01	1.0531e-01	-1.0531e-01	-1.3252e-02	3.0712e-01
0.092       	2.1093e-01	6.6678e-23	2.9686e-01	-1.4843e-01	-1.6037e-01	1.0546e-01	-4.2969e-02	2.5389e-01	1.0546e-01	-1.0546e-01	-1.1938e-02	3.0880e-01
0.093       	2.1068e-01	6.3430e-23	2.9777e-01	-1.4889e-01	-1.5941e-01	1.0534e-01	-4.3547e-02	2.5423e-01	1.0534e-01	-1.0534e-01	-1.0519e-02	3.0829e-01
0.094       	2.0988e-01	6.0523e-23	2.9604e-01	-1.4802e-01	-1.5735e-01	1.0494e-01	-4.3080e-02	2.5296e-01	1.0494e-01	-1.0494e-01	-9.3294e-03	3.0536e-01
0.095       	2.0877e-01	5.8697e-23	2.9223e-01	-1.4612e-01	-1.5473e-01	1.0439e-01	-4.1729e-02	2.5050e-01	1.0439e-01	-1.0439e-01	-8.6148e-03	3.0085e-01
0.096       	2.0769e-01	5.8069e-23	2.8763e-01	-1.4381e-01	-1.5218e-01	1.0384e-01	-3.9970e-02	2.4766e-01	1.0384e-01	-1.0384e-01	-8.3641e-03	2.9599e-01
0.097       	2.0675e-01	5.8346e-23	2.8292e-01	-1.4146e-01	-1.4989e-01	1.0337e-01	-3.8090e-02	2.4483e-01	1.0337e-01	-1.0337e-01	-8.4325e-03	2.9136e-01
0.098       	2.0593e-01	5.9387e-23	2.7804e-01	-1.3902e-01	-1.4776e-01	1.0296e-01	-3.6054e-02	2.4198e-01	1.0296e-01	-1.0296e-01	-8.7469e-03	2.8678e-01
0.099       	2.0527e-01	6.1314e-23	2.7288e-01	-1.3644e-01	-1.4576e-01	1.0264e-01	-3.3802e-02	2.3907e-01	1.0264e-01	-1.0264e-01	-9.3231e-03	2.8220e-01
0.1         	2.0497e-01	6.4334e-23	2.6796e-01	-1.3398e-01	-1.4418e-01	1.0249e-01	-3.1493e-02	2.3647e-01	1.0249e-01	-1.0249e-01	-1.0200e-02	2.7816e-01
0.101       	2.0545e-01	6.8425e-23	2.6501e-01	-1.3251e-01	-1.4385e-01	1.0272e-01	-2.9781e-02	2.3523e-01	1.0272e-01	-1.0272e-01	-1.1343e-02	2.7635e-01
0.102       	2.0718e-01	7.2748e-23	2.6715e-01	-1.3357e-01	-1.4608e-01	1.0359e-01	-2.9983e-02	2.3716e-01	1.0359e-01	-1.0359e-01	-1.2504e-02	2.7965e-01
0.103       	2.0988e-01	7.5419e-23	2.7563e-01	-1.3781e-01	-1.5102e-01	1.0494e-01	-3.2874e-02	2.4275e-01	1.0494e-01	-1.0494e-01	-1.3205e-02	2.8883e-01
0.104       	2.1183e-01	7.5664e-23	2.8395e-01	-1.4197e-01	-1.5527e-01	1.0591e-01	-3.6061e-02	2.4789e-01	1.0591e-01	-1.0591e-01	-1.3298e-02	2.9725e-01
0.105       	2.1258e-01	7.5150e-23	2.8792e-01	-1.4396e-01	-1.5715e-01	1.0629e-01	-3.7666e-02	2.5025e-01	1.0629e-01	-1.0629e-01	-1.3193e-02	3.0111e-01
0.106       	2.1302e-01	7.4422e-23	2.9069e-01	-1.4534e-01	-1.5837e-01	1.0651e-01	-3.8833e-02	2.5185e-01	1.0651e-01	-1.0651e-01	-1.3031e-02	3.0372e-01
0.107       	2.1344e-01	7.3277e-23	2.9380e-01	-1.4690e-01	-1.5966e-01	1.0672e-01	-4.0181e-02	2.5362e-01	1.0672e-01	-1.0672e-01	-1.2757e-02	3.0656e-01
0.108       	2.1391e-01	7.1499e-23	2.9771e-01	-1.4885e-01	-1.6115e-01	1.0696e-01	-4.1899e-02	2.5581e-01	1.0696e-01	-1.0696e-01	-1.2299e-02	3.1001e-01
0.109       	2.1441e-01	6.9136e-23	3.0206e-01	-1.5103e-01	-1.6267e-01	1.0721e-01	-4.3823e-02	2.5824e-01	1.0721e-01	-1.0721e-01	-1.1637e-02	3.1370e-01
0.11        	2.1487e-01	6.6784e-23	3.0562e-01	-1.5281e-01	-1.6370e-01	1.0744e-01	-4.5372e-02	2.6025e-01	1.0744e-01	-1.0744e-01	-1.0895e-02	3.1651e-01
0.111       	2.1519e-01	6.5274e-23	3.0712e-01	-1.5356e-01	-1.6387e-01	1.0760e-01	-4.5963e-02	2.6116e-01	1.0760e-01	-1.0760e-01	-1.0309e-02	3.1743e-01
0.112       	2.1534e-01	6.4928e-23	3.0652e-01	-1.5326e-01	-1.6330e-01	1.0767e-01	-4.5590e-02	2.6093e-01	1.0767e-01	-1.0767e-01	-1.0040e-02	3.1656e-01
0.113       	2.1537e-01	6.5304e-23	3.0503e-01	-1.5251e-01	-1.6254e-01	1.0768e-01	-4.4830e-02	2.6020e-01	1.0768e-01	-1.0768e-01	-1.0029e-02	3.1506e-01
0.114       	2.1536e-01	6.5992e-23	3.0325e-01	-1.5163e-01	-1.6177e-01	1.0768e-01	-4.3948e-02	2.5931e-01	1.0768e-01	-1.0768e-01	-1.0142e-02	3.1340e-01
0.115       	2.1534e-01	6.7070e-23	3.0089e-01	-1.5045e-01	-1.6082e-01	1.0767e-01	-4.2777e-02	2.5811e-01	1.0767e-01	-1.0767e-01	-1.0379e-02	3.1127e-01
0.116       	2.1532e-01	6.8747e-23	2.9760e-01	-1.4880e-01	-1.5960e-01	1.0766e-01	-4.1138e-02	2.5646e-01	1.0766e-01	-1.0766e-01	-1.0800e-02	3.0840e-01
0.117       	2.1535e-01	7.1204e-23	2.9325e-01	-1.4663e-01	-1.5810e-01	1.0768e-01	-3.8950e-02	2.5430e-01	1.0768e-01	-1.0768e-01	-1.1476e-02	3.0473e-01
0.118       	2.1550e-01	7.4211e-23	2.8864e-01	-1.4432e-01	-1.5669e-01	1.0775e-01	-3.6570e-02	2.5207e-01	1.0775e-01	-1.0775e-01	-1.2367e-02	3.0101e-01
0.119       	2.1586e-01	7.6974e-23	2.8561e-01	-1.4280e-01	-1.5605e-01	1.0793e-01	-3.4873e-02	2.5073e-01	1.0793e-01	-1.0793e-01	-1.3244e-02	2.9885e-01
0.12        	2.1652e-01	7.8585e-23	2.8610e-01	-1.4305e-01	-1.5685e-01	1.0826e-01	-3.4792e-02	2.5131e-01	1.0826e-01	-1.0826e-01	-1.3796e-02	2.9990e-01
0.121       	2.1738e-01	7.8541e-23	2.9041e-01	-1.4520e-01	-1.5901e-01	1.0869e-01	-3.6515e-02	2.5389e-01	1.0869e-01	-1.0869e-01	-1.3807e-02	3.0421e-01
0.122       	2.1795e-01	7.7764e-23	2.9441e-01	-1.4721e-01	-1.6077e-01	1.0897e-01	-3.8232e-02	2.5618e-01	1.0897e-01	-1.0897e-01	-1.3563e-02	3.0797e-01
0.123       	2.1830e-01	7.6973e-23	2.9726e-01	-1.4863e-01	-1.6194e-01	1.0915e-01	-3.9480e-02	2.5778e-01	1.0915e-01	-1.0915e-01	-1.3314e-02	3.1057e-01
0.124       	2.1864e-01	7.6020e-23	3.0018e-01	-1.5009e-01	-1.6310e-01	1.0932e-01	-4.0773e-02	2.5941e-01	1.0932e-01	-1.0932e-01	-1.3010e-02	3.1319e-01
