0.027       	-2.8413e+00	-2.0883e-22	-4.3215e+01	2.1607e+01	2.2037e+01	-1.4206e+00	2.0187e+01	-2.3028e+01	-1.4206e+00	1.4206e+00	4.2961e-01	-4.3644e+01
0.028       	4.2277e-01	4.6176e-21	8.5320e+00	-4.2660e+00	-5.0251e+00	2.1138e-01	-4.0546e+00	4.4774e+00	2.1138e-01	-2.1138e-01	-7.5907e-01	9.2911e+00
0.029       	3.1703e+00	4.1412e-21	4.5799e+01	-2.2900e+01	-2.3846e+01	1.5851e+00	-2.1314e+01	2.4485e+01	1.5851e+00	-1.5851e+00	-9.4663e-01	4.6746e+01
0.03        	2.6483e+00	3.6552e-22	3.3640e+01	-1.6820e+01	-1.7020e+01	1.3242e+00	-1.5496e+01	1.8144e+01	1.3242e+00	-1.3242e+00	-2.0015e-01	3.3840e+01
0.031       	2.1418e-01	-2.8881e-21	-2.9069e+00	1.4535e+00	2.0306e+00	1.0709e-01	1.5605e+00	-1.3464e+00	1.0709e-01	-1.0709e-01	5.7712e-01	-3.4840e+00
0.032       	-1.8646e+00	-2.6913e-21	-2.9928e+01	1.4964e+01	1.5623e+01	-9.3230e-01	1.4032e+01	-1.5896e+01	-9.3230e-01	9.3230e-01	6.5867e-01	-3.0586e+01
0.033       	-1.7039e+00	-1.4106e-22	-2.4479e+01	1.2240e+01	1.2296e+01	-8.5197e-01	1.1388e+01	-1.3092e+01	-8.5197e-01	8.5197e-01	5.6023e-02	-2.4535e+01
0.034       	-4.1139e-02	1.9381e-21	-4.2472e-01	2.1236e-01	-2.5100e-01	-2.0569e-02	1.9179e-01	-2.3293e-01	-2.0569e-02	2.0569e-02	-4.6337e-01	3.8642e-02
0.035       	1.5206e+00	1.8702e-21	1.9323e+01	-9.6613e+00	-1.0114e+01	7.6032e-01	-8.9009e+00	1.0422e+01	7.6032e-01	-7.6032e-01	-4.5253e-01	1.9775e+01
0.036       	1.5623e+00	2.1226e-22	1.7734e+01	-8.8668e+00	-8.8574e+00	7.8117e-01	-8.0856e+00	9.6480e+00	7.8117e-01	-7.8117e-01	9.3878e-03	1.7724e+01
0.037       	4.5280e-01	-1.1475e-21	2.1423e+00	-1.0711e+00	-7.1201e-01	2.2640e-01	-8.4473e-01	1.2975e+00	2.2640e-01	-2.2640e-01	3.5912e-01	1.7831e+00
0.038       	-6.5206e-01	-1.1162e-21	-1.1530e+01	5.7648e+00	6.0701e+00	-3.2603e-01	5.4388e+00	-6.0908e+00	-3.2603e-01	3.2603e-01	3.0533e-01	-1.1835e+01
0.039       	-7.8122e-01	-8.6176e-23	-1.1821e+01	5.9104e+00	5.8707e+00	-3.9061e-01	5.5198e+00	-6.3010e+00	-3.9061e-01	3.9061e-01	-3.9698e-02	-1.1781e+01
0.04        	-1.9059e-01	6.4706e-22	-3.6158e+00	1.8079e+00	1.5506e+00	-9.5296e-02	1.7126e+00	-1.9032e+00	-9.5296e-02	9.5296e-02	-2.5732e-01	-3.3585e+00
0.041       	7.0045e-01	7.5246e-22	7.3621e+00	-3.6810e+00	-3.8986e+00	3.5023e-01	-3.3308e+00	4.0313e+00	3.5023e-01	-3.5023e-01	-2.1752e-01	7.5796e+00
0.042       	9.4131e-01	2.0396e-22	9.5689e+00	-4.7844e+00	-4.7623e+00	4.7066e-01	-4.3138e+00	5.2551e+00	4.7066e-01	-4.7066e-01	2.2128e-02	9.5468e+00
0.043       	4.7649e-01	-3.4705e-22	3.2501e+00	-1.6250e+00	-1.4282e+00	2.3824e-01	-1.3868e+00	1.8633e+00	2.3824e-01	-2.3824e-01	1.9681e-01	3.0533e+00
0.044       	-2.7302e-02	-4.0816e-22	-2.8591e+00	1.4295e+00	1.5931e+00	-1.3651e-02	1.4159e+00	-1.4432e+00	-1.3651e-02	1.3651e-02	1.6355e-01	-3.0226e+00
0.045       	-3.1374e-01	-1.0028e-22	-5.8951e+00	2.9475e+00	2.9260e+00	-1.5687e-01	2.7907e+00	-3.1044e+00	-1.5687e-01	1.5687e-01	-2.1544e-02	-5.8735e+00
0.046       	-1.3810e-01	1.8206e-22	-3.4189e+00	1.7095e+00	1.5632e+00	-6.9048e-02	1.6404e+00	-1.7785e+00	-6.9048e-02	6.9048e-02	-1.4627e-01	-3.2727e+00
0.047       	2.4020e-01	2.5696e-22	1.1759e+00	-5.8797e-01	-7.2032e-01	1.2010e-01	-4.6787e-01	7.0808e-01	1.2010e-01	-1.2010e-01	-1.3235e-01	1.3083e+00
0.048       	4.8560e-01	1.3724e-22	3.9200e+00	-1.9600e+00	-1.9800e+00	2.4280e-01	-1.7172e+00	2.2028e+00	2.4280e-01	-2.4280e-01	-2.0025e-02	3.9400e+00
0.049       	4.6904e-01	-4.7006e-23	3.4726e+00	-1.7363e+00	-1.6374e+00	2.3452e-01	-1.5018e+00	1.9708e+00	2.3452e-01	-2.3452e-01	9.8910e-02	3.3737e+00
0.05        	2.4002e-01	-1.3239e-22	6.5269e-01	-3.2635e-01	-2.0819e-01	1.2001e-01	-2.0634e-01	4.4636e-01	1.2001e-01	-1.2001e-01	1.1816e-01	5.3453e-01
