# Force coefficients
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (4.4208e-01 -6.0854e-02 8.9491e-01)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
# Time      	Cm          	Cd          	Cl          	Cl(f)       	Cl(r)       
0           	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
0.001       	5.3182e-02	1.3776e-01	2.2036e-01	1.6336e-01	5.7000e-02
0.002       	2.8943e-01	7.1045e-01	1.1354e+00	8.5716e-01	2.7829e-01
0.003       	9.9354e-02	3.9795e-01	5.0883e-01	3.5377e-01	1.5506e-01
0.004       	-1.0959e-01	-1.4734e-01	-3.5681e-01	-2.8800e-01	-6.8812e-02
0.005       	-2.0909e-01	-3.8421e-01	-6.7330e-01	-5.4574e-01	-1.2755e-01
0.006       	-4.9926e-02	-1.6479e-01	-1.3607e-01	-1.1796e-01	-1.8109e-02
0.007       	1.5926e-01	1.6262e-01	4.3962e-01	3.7907e-01	6.0551e-02
0.008       	1.5110e-01	2.5154e-01	4.4228e-01	3.7225e-01	7.0037e-02
0.009       	-6.4121e-02	8.4994e-02	-6.7444e-02	-9.7842e-02	3.0399e-02
0.01        	-1.6843e-01	-8.0272e-02	-3.2966e-01	-3.3326e-01	3.5936e-03
0.011       	-6.6914e-02	-8.7359e-02	-1.6120e-01	-1.4751e-01	-1.3684e-02
0.012       	9.3473e-02	4.9267e-02	2.6144e-01	2.2419e-01	3.7246e-02
0.013       	1.3499e-01	1.3680e-01	3.9234e-01	3.3116e-01	6.1178e-02
0.014       	3.9904e-02	1.1267e-01	2.0085e-01	1.4033e-01	6.0519e-02
0.015       	-1.7698e-02	6.5425e-02	4.0897e-02	2.7502e-03	3.8146e-02
0.016       	-1.1185e-01	-3.4551e-02	-2.0566e-01	-2.1468e-01	9.0172e-03
0.017       	-6.4372e-02	-1.7110e-02	-1.0107e-01	-1.1491e-01	1.3837e-02
0.018       	-1.9262e-02	1.9483e-02	2.0855e-02	-8.8342e-03	2.9689e-02
0.019       	1.3134e-01	1.5806e-01	4.2129e-01	3.4199e-01	7.9301e-02
0.02        	1.1779e-01	1.6115e-01	4.0528e-01	3.2043e-01	8.4847e-02
0.021       	8.0939e-02	1.3359e-01	3.1775e-01	2.3981e-01	7.7935e-02
0.022       	-9.8999e-02	-2.1328e-02	-1.5655e-01	-1.7728e-01	2.0722e-02
0.023       	-1.2417e-01	-4.9707e-02	-2.3290e-01	-2.4062e-01	7.7189e-03
0.024       	-8.6707e-02	-1.9829e-02	-1.4497e-01	-1.5919e-01	1.4222e-02
0.025       	1.2041e-01	1.7486e-01	4.3426e-01	3.3754e-01	9.6725e-02
0.026       	1.6797e-01	2.1831e-01	5.6334e-01	4.4964e-01	1.1370e-01
0.027       	1.2719e-01	1.8188e-01	4.6561e-01	3.6000e-01	1.0561e-01
0.028       	-6.8499e-02	-6.1192e-04	-7.3940e-02	-1.0547e-01	3.1529e-02
0.029       	-1.5804e-01	-7.9340e-02	-3.1164e-01	-3.1386e-01	2.2262e-03
0.03        	-7.4788e-02	7.9038e-03	-7.5139e-02	-1.1236e-01	3.7219e-02
0.031       	6.3486e-02	1.3937e-01	3.0052e-01	2.1375e-01	8.6774e-02
0.032       	1.5089e-01	2.1194e-01	5.3202e-01	4.1690e-01	1.1512e-01
0.033       	8.9762e-02	1.4905e-01	3.6763e-01	2.7358e-01	9.4054e-02
0.034       	3.3766e-02	1.0035e-01	2.3598e-01	1.5176e-01	8.4224e-02
0.035       	-9.0088e-02	-5.9408e-03	-9.5046e-02	-1.3761e-01	4.2565e-02
0.036       	-8.3366e-02	4.8006e-03	-8.0781e-02	-1.2376e-01	4.2975e-02
0.037       	-4.5798e-02	3.9077e-02	6.1010e-03	-4.2747e-02	4.8848e-02
0.038       	7.7532e-02	1.5668e-01	3.4235e-01	2.4871e-01	9.3643e-02
0.039       	1.2786e-01	2.0108e-01	4.9488e-01	3.7530e-01	1.1958e-01
0.04        	9.7607e-02	1.7308e-01	4.3222e-01	3.1372e-01	1.1850e-01
0.041       	-1.0184e-02	7.1482e-02	1.5898e-01	6.9309e-02	8.9676e-02
0.042       	-5.5727e-02	2.8264e-02	2.7683e-02	-4.1885e-02	6.9568e-02
0.043       	-6.7127e-02	2.0502e-02	-2.7247e-02	-8.0750e-02	5.3504e-02
0.044       	-3.3727e-02	5.6709e-02	4.4650e-02	-1.1402e-02	5.6052e-02
0.045       	2.0297e-02	1.1010e-01	1.9118e-01	1.1589e-01	7.5291e-02
0.046       	4.9540e-02	1.3772e-01	2.8262e-01	1.9085e-01	9.1772e-02
0.047       	5.9790e-02	1.4757e-01	3.2583e-01	2.2271e-01	1.0312e-01
0.048       	5.5033e-02	1.4399e-01	3.4653e-01	2.2830e-01	1.1823e-01
0.049       	2.5245e-02	1.1608e-01	2.9386e-01	1.7218e-01	1.2168e-01
0.05        	-9.6021e-03	8.2390e-02	1.9422e-01	8.7508e-02	1.0671e-01
0.051       	-2.6864e-02	6.5889e-02	1.2598e-01	3.6127e-02	8.9854e-02
0.052       	-2.7448e-02	6.5784e-02	1.0365e-01	2.4375e-02	7.9271e-02
0.053       	-1.5719e-02	7.7798e-02	1.1955e-01	4.4055e-02	7.5493e-02
0.054       	2.5405e-03	9.7138e-02	1.6304e-01	8.4058e-02	7.8977e-02
0.055       	2.5084e-02	1.2296e-01	2.3676e-01	1.4347e-01	9.3299e-02
0.056       	3.5910e-02	1.3750e-01	2.9345e-01	1.8263e-01	1.1081e-01
0.057       	2.9110e-02	1.3213e-01	2.9472e-01	1.7647e-01	1.1825e-01
0.058       	1.5615e-02	1.1829e-01	2.6681e-01	1.4902e-01	1.1779e-01
0.059       	1.1803e-03	1.0275e-01	2.2933e-01	1.1584e-01	1.1348e-01
0.06        	-1.2572e-02	8.7176e-02	1.8497e-01	7.9914e-02	1.0506e-01
0.061       	-2.2087e-02	7.5347e-02	1.3984e-01	4.7833e-02	9.2006e-02
0.062       	-1.9057e-02	7.8585e-02	1.3189e-01	4.6887e-02	8.5000e-02
0.063       	-9.2975e-03	9.1275e-02	1.5764e-01	6.9520e-02	8.8115e-02
0.064       	-1.1285e-03	1.0230e-01	1.8632e-01	9.2033e-02	9.4290e-02
0.065       	5.7423e-03	1.1184e-01	2.1672e-01	1.1410e-01	1.0262e-01
0.066       	1.0836e-02	1.1958e-01	2.5002e-01	1.3585e-01	1.1417e-01
0.067       	1.0760e-02	1.2037e-01	2.6867e-01	1.4510e-01	1.2358e-01
0.068       	5.5361e-03	1.1309e-01	2.5695e-01	1.3401e-01	1.2294e-01
0.069       	4.6192e-04	1.0589e-01	2.3568e-01	1.1830e-01	1.1738e-01
0.07        	-3.3697e-03	1.0087e-01	2.1626e-01	1.0476e-01	1.1150e-01
0.071       	-7.1320e-03	9.6422e-02	1.9398e-01	8.9860e-02	1.0412e-01
0.072       	-1.0443e-02	9.3471e-02	1.7158e-01	7.5346e-02	9.6232e-02
0.073       	-9.8503e-03	9.6832e-02	1.7707e-01	7.8684e-02	9.8384e-02
0.074       	-6.8885e-03	1.0223e-01	1.9840e-01	9.2313e-02	1.0609e-01
0.075       	-3.7324e-03	1.0629e-01	2.1830e-01	1.0542e-01	1.1288e-01
0.076       	-1.2779e-04	1.0993e-01	2.3898e-01	1.1936e-01	1.1962e-01
0.077       	3.3874e-03	1.1268e-01	2.5739e-01	1.3208e-01	1.2531e-01
0.078       	4.0317e-03	1.1196e-01	2.5814e-01	1.3310e-01	1.2504e-01
0.079       	2.4953e-03	1.0961e-01	2.4844e-01	1.2671e-01	1.2172e-01
0.08        	7.4558e-04	1.0784e-01	2.4008e-01	1.2079e-01	1.1930e-01
0.081       	-2.5192e-03	1.0501e-01	2.2678e-01	1.1087e-01	1.1591e-01
0.082       	-7.7815e-03	1.0094e-01	2.0931e-01	9.6874e-02	1.1244e-01
0.083       	-1.0054e-02	1.0060e-01	2.0954e-01	9.4718e-02	1.1483e-01
0.084       	-8.5368e-03	1.0328e-01	2.2259e-01	1.0276e-01	1.1983e-01
0.085       	-5.7860e-03	1.0591e-01	2.3490e-01	1.1166e-01	1.2324e-01
0.086       	-2.0896e-03	1.0895e-01	2.4854e-01	1.2218e-01	1.2636e-01
0.087       	1.5207e-03	1.1173e-01	2.6071e-01	1.3188e-01	1.2883e-01
0.088       	3.1182e-03	1.1277e-01	2.6554e-01	1.3589e-01	1.2965e-01
0.089       	2.8216e-03	1.1242e-01	2.6462e-01	1.3513e-01	1.2949e-01
0.09        	1.6778e-03	1.1162e-01	2.6204e-01	1.3270e-01	1.2934e-01
0.091       	-1.1276e-03	1.0980e-01	2.5655e-01	1.2715e-01	1.2940e-01
0.092       	-5.3337e-03	1.0701e-01	2.4899e-01	1.1916e-01	1.2983e-01
0.093       	-8.5782e-03	1.0480e-01	2.4411e-01	1.1348e-01	1.3063e-01
0.094       	-8.9561e-03	1.0464e-01	2.4576e-01	1.1392e-01	1.3183e-01
0.095       	-6.5063e-03	1.0663e-01	2.5349e-01	1.2024e-01	1.3325e-01
0.096       	-3.4471e-03	1.0900e-01	2.6171e-01	1.2741e-01	1.3430e-01
0.097       	-1.0998e-03	1.1084e-01	2.6800e-01	1.3290e-01	1.3510e-01
0.098       	5.4302e-04	1.1226e-01	2.7299e-01	1.3704e-01	1.3595e-01
0.099       	1.7422e-03	1.1351e-01	2.7798e-01	1.4073e-01	1.3725e-01
0.1         	2.3982e-03	1.1461e-01	2.8357e-01	1.4418e-01	1.3939e-01
0.101       	2.1704e-03	1.1516e-01	2.8922e-01	1.4678e-01	1.4244e-01
0.102       	1.0325e-03	1.1467e-01	2.9253e-01	1.4730e-01	1.4523e-01
0.103       	6.9396e-05	1.1373e-01	2.9216e-01	1.4615e-01	1.4601e-01
0.104       	-7.1240e-05	1.1348e-01	2.9169e-01	1.4577e-01	1.4592e-01
0.105       	5.9763e-05	1.1332e-01	2.9132e-01	1.4572e-01	1.4560e-01
0.106       	7.1909e-04	1.1344e-01	2.9186e-01	1.4665e-01	1.4521e-01
0.107       	1.9721e-03	1.1407e-01	2.9432e-01	1.4913e-01	1.4519e-01
0.108       	3.5196e-03	1.1514e-01	2.9869e-01	1.5286e-01	1.4582e-01
0.109       	5.0959e-03	1.1648e-01	3.0447e-01	1.5733e-01	1.4714e-01
0.11        	6.9358e-03	1.1831e-01	3.1298e-01	1.6342e-01	1.4955e-01
0.111       	8.6347e-03	1.2029e-01	3.2319e-01	1.7023e-01	1.5296e-01
0.112       	8.7667e-03	1.2053e-01	3.2457e-01	1.7105e-01	1.5352e-01
0.113       	9.0841e-03	1.2176e-01	3.3422e-01	1.7620e-01	1.5803e-01
0.114       	8.9889e-03	1.2170e-01	3.3446e-01	1.7622e-01	1.5824e-01
0.115       	8.4937e-03	1.2065e-01	3.3128e-01	1.7414e-01	1.5715e-01
0.116       	8.4875e-03	1.2061e-01	3.3102e-01	1.7400e-01	1.5702e-01
0.117       	8.7294e-03	1.2060e-01	3.3076e-01	1.7411e-01	1.5665e-01
0.118       	8.7954e-03	1.2066e-01	3.3090e-01	1.7425e-01	1.5666e-01
0.119       	9.2364e-03	1.2102e-01	3.3238e-01	1.7543e-01	1.5695e-01
0.12        	9.3855e-03	1.2118e-01	3.3305e-01	1.7591e-01	1.5714e-01
0.121       	1.0380e-02	1.2215e-01	3.3794e-01	1.7935e-01	1.5859e-01
0.122       	1.0619e-02	1.2242e-01	3.3926e-01	1.8025e-01	1.5901e-01
0.123       	1.0905e-02	1.2274e-01	3.4097e-01	1.8139e-01	1.5958e-01
0.124       	1.2987e-02	1.2491e-01	3.5371e-01	1.8984e-01	1.6387e-01
0.125       	1.3187e-02	1.2515e-01	3.5514e-01	1.9076e-01	1.6438e-01
0.126       	1.3286e-02	1.2534e-01	3.5629e-01	1.9143e-01	1.6486e-01
0.127       	1.3151e-02	1.2540e-01	3.5688e-01	1.9159e-01	1.6529e-01
0.128       	1.2596e-02	1.2520e-01	3.5610e-01	1.9065e-01	1.6546e-01
0.129       	1.1753e-02	1.2478e-01	3.5395e-01	1.8873e-01	1.6522e-01
0.13        	1.1050e-02	1.2439e-01	3.5158e-01	1.8684e-01	1.6474e-01
0.131       	1.0837e-02	1.2423e-01	3.5043e-01	1.8605e-01	1.6438e-01
0.132       	1.0879e-02	1.2424e-01	3.5030e-01	1.8603e-01	1.6427e-01
0.133       	1.1343e-02	1.2439e-01	3.5116e-01	1.8692e-01	1.6424e-01
0.134       	1.1431e-02	1.2446e-01	3.5148e-01	1.8717e-01	1.6431e-01
0.135       	1.1897e-02	1.2473e-01	3.5354e-01	1.8867e-01	1.6487e-01
0.136       	1.1996e-02	1.2482e-01	3.5409e-01	1.8904e-01	1.6505e-01
0.137       	1.2087e-02	1.2491e-01	3.5477e-01	1.8947e-01	1.6530e-01
0.138       	1.2281e-02	1.2521e-01	3.5765e-01	1.9110e-01	1.6654e-01
0.139       	1.2279e-02	1.2528e-01	3.5817e-01	1.9136e-01	1.6680e-01
0.14        	1.2206e-02	1.2534e-01	3.5853e-01	1.9147e-01	1.6706e-01
0.141       	1.1618e-02	1.2536e-01	3.5898e-01	1.9111e-01	1.6787e-01
0.142       	1.1474e-02	1.2538e-01	3.5895e-01	1.9095e-01	1.6800e-01
0.143       	1.1318e-02	1.2538e-01	3.5874e-01	1.9069e-01	1.6805e-01
0.144       	1.0273e-02	1.2499e-01	3.5623e-01	1.8839e-01	1.6784e-01
0.145       	1.0172e-02	1.2495e-01	3.5585e-01	1.8810e-01	1.6775e-01
0.146       	1.0106e-02	1.2487e-01	3.5530e-01	1.8776e-01	1.6755e-01
0.147       	1.0070e-02	1.2470e-01	3.5455e-01	1.8735e-01	1.6721e-01
0.148       	9.9440e-03	1.2444e-01	3.5362e-01	1.8675e-01	1.6687e-01
0.149       	9.5926e-03	1.2416e-01	3.5260e-01	1.8589e-01	1.6671e-01
0.15        	9.1962e-03	1.2401e-01	3.5192e-01	1.8516e-01	1.6676e-01
0.151       	8.9327e-03	1.2398e-01	3.5167e-01	1.8477e-01	1.6690e-01
0.152       	8.6934e-03	1.2399e-01	3.5158e-01	1.8448e-01	1.6710e-01
0.153       	8.3837e-03	1.2402e-01	3.5155e-01	1.8416e-01	1.6739e-01
0.154       	7.9576e-03	1.2405e-01	3.5155e-01	1.8373e-01	1.6782e-01
0.155       	7.3834e-03	1.2406e-01	3.5143e-01	1.8310e-01	1.6833e-01
0.156       	6.6496e-03	1.2400e-01	3.5096e-01	1.8213e-01	1.6883e-01
0.157       	5.8234e-03	1.2383e-01	3.4999e-01	1.8082e-01	1.6917e-01
0.158       	5.0782e-03	1.2359e-01	3.4874e-01	1.7945e-01	1.6929e-01
0.159       	4.5273e-03	1.2336e-01	3.4759e-01	1.7832e-01	1.6927e-01
0.16        	4.0963e-03	1.2315e-01	3.4658e-01	1.7739e-01	1.6920e-01
0.161       	3.6276e-03	1.2289e-01	3.4546e-01	1.7636e-01	1.6910e-01
0.162       	2.9752e-03	1.2252e-01	3.4392e-01	1.7494e-01	1.6899e-01
0.163       	1.9861e-03	1.2196e-01	3.4163e-01	1.7280e-01	1.6883e-01
0.164       	4.6056e-04	1.2113e-01	3.3809e-01	1.6951e-01	1.6858e-01
0.165       	-1.6641e-03	1.2000e-01	3.3307e-01	1.6487e-01	1.6820e-01
0.166       	-3.6027e-03	1.1900e-01	3.2850e-01	1.6065e-01	1.6785e-01
0.167       	-4.2811e-03	1.1873e-01	3.2711e-01	1.5927e-01	1.6784e-01
0.168       	-4.2074e-03	1.1884e-01	3.2751e-01	1.5955e-01	1.6796e-01
0.169       	-3.9872e-03	1.1903e-01	3.2827e-01	1.6015e-01	1.6812e-01
0.17        	-3.6138e-03	1.1933e-01	3.2961e-01	1.6119e-01	1.6842e-01
0.171       	-3.1457e-03	1.1975e-01	3.3154e-01	1.6263e-01	1.6892e-01
0.172       	-2.4409e-03	1.2076e-01	3.3605e-01	1.6558e-01	1.7046e-01
0.173       	-2.5429e-03	1.2097e-01	3.3686e-01	1.6589e-01	1.7097e-01
0.174       	-3.0560e-03	1.2096e-01	3.3665e-01	1.6527e-01	1.7138e-01
0.175       	-4.0050e-03	1.2073e-01	3.3544e-01	1.6371e-01	1.7172e-01
0.176       	-5.1121e-03	1.2037e-01	3.3365e-01	1.6171e-01	1.7194e-01
0.177       	-6.1733e-03	1.1993e-01	3.3170e-01	1.5968e-01	1.7202e-01
0.178       	-8.8782e-03	1.1847e-01	3.2561e-01	1.5393e-01	1.7168e-01
0.179       	-9.2963e-03	1.1816e-01	3.2452e-01	1.5296e-01	1.7156e-01
0.18        	-9.3307e-03	1.1796e-01	3.2415e-01	1.5274e-01	1.7140e-01
0.181       	-9.0257e-03	1.1790e-01	3.2449e-01	1.5322e-01	1.7127e-01
0.182       	-8.4281e-03	1.1798e-01	3.2553e-01	1.5434e-01	1.7120e-01
0.183       	-6.0320e-03	1.1865e-01	3.3049e-01	1.5921e-01	1.7128e-01
0.184       	-5.4572e-03	1.1895e-01	3.3204e-01	1.6056e-01	1.7148e-01
0.185       	-4.9299e-03	1.1942e-01	3.3400e-01	1.6207e-01	1.7193e-01
0.186       	-4.4697e-03	1.2006e-01	3.3637e-01	1.6371e-01	1.7265e-01
0.187       	-4.0732e-03	1.2077e-01	3.3891e-01	1.6538e-01	1.7353e-01
0.188       	-3.6405e-03	1.2154e-01	3.4169e-01	1.6721e-01	1.7449e-01
0.189       	-3.0593e-03	1.2236e-01	3.4490e-01	1.6939e-01	1.7551e-01
0.19        	-2.2692e-03	1.2321e-01	3.4853e-01	1.7200e-01	1.7653e-01
0.191       	-1.3306e-03	1.2396e-01	3.5218e-01	1.7476e-01	1.7742e-01
0.192       	-3.8116e-04	1.2456e-01	3.5539e-01	1.7732e-01	1.7808e-01
0.193       	5.3605e-04	1.2501e-01	3.5819e-01	1.7963e-01	1.7856e-01
0.194       	1.4864e-03	1.2541e-01	3.6092e-01	1.8194e-01	1.7897e-01
0.195       	2.5419e-03	1.2582e-01	3.6391e-01	1.8450e-01	1.7941e-01
0.196       	3.7534e-03	1.2631e-01	3.6747e-01	1.8749e-01	1.7998e-01
0.197       	5.1464e-03	1.2693e-01	3.7179e-01	1.9104e-01	1.8075e-01
0.198       	6.6924e-03	1.2775e-01	3.7691e-01	1.9515e-01	1.8176e-01
0.199       	8.2692e-03	1.2873e-01	3.8247e-01	1.9950e-01	1.8297e-01
0.2         	9.7087e-03	1.2979e-01	3.8784e-01	2.0363e-01	1.8421e-01
0.201       	1.0938e-02	1.3085e-01	3.9264e-01	2.0726e-01	1.8538e-01
0.202       	1.2001e-02	1.3186e-01	3.9694e-01	2.1047e-01	1.8647e-01
0.203       	1.2978e-02	1.3286e-01	4.0092e-01	2.1344e-01	1.8748e-01
0.204       	1.3941e-02	1.3383e-01	4.0474e-01	2.1631e-01	1.8843e-01
0.205       	1.4939e-02	1.3476e-01	4.0843e-01	2.1915e-01	1.8927e-01
0.206       	1.5979e-02	1.3561e-01	4.1194e-01	2.2195e-01	1.8999e-01
0.207       	1.7017e-02	1.3634e-01	4.1517e-01	2.2460e-01	1.9057e-01
0.208       	1.8005e-02	1.3693e-01	4.1808e-01	2.2704e-01	1.9103e-01
0.209       	1.8938e-02	1.3743e-01	4.2077e-01	2.2932e-01	1.9145e-01
0.21        	1.9838e-02	1.3788e-01	4.2343e-01	2.3155e-01	1.9188e-01
0.211       	2.0724e-02	1.3833e-01	4.2619e-01	2.3382e-01	1.9237e-01
0.212       	2.1606e-02	1.3881e-01	4.2916e-01	2.3618e-01	1.9297e-01
0.213       	2.2484e-02	1.3936e-01	4.3236e-01	2.3866e-01	1.9369e-01
0.214       	2.3347e-02	1.3999e-01	4.3574e-01	2.4122e-01	1.9452e-01
0.215       	2.4175e-02	1.4068e-01	4.3918e-01	2.4376e-01	1.9541e-01
0.216       	2.4965e-02	1.4141e-01	4.4255e-01	2.4624e-01	1.9631e-01
0.217       	2.5734e-02	1.4216e-01	4.4585e-01	2.4866e-01	1.9719e-01
0.218       	2.6517e-02	1.4294e-01	4.4909e-01	2.5106e-01	1.9803e-01
0.219       	2.7355e-02	1.4374e-01	4.5235e-01	2.5353e-01	1.9882e-01
0.22        	2.8281e-02	1.4458e-01	4.5568e-01	2.5612e-01	1.9956e-01
0.221       	2.9306e-02	1.4544e-01	4.5910e-01	2.5886e-01	2.0024e-01
0.222       	3.0402e-02	1.4628e-01	4.6254e-01	2.6167e-01	2.0087e-01
0.223       	3.1516e-02	1.4708e-01	4.6593e-01	2.6448e-01	2.0145e-01
0.224       	3.2595e-02	1.4780e-01	4.6915e-01	2.6717e-01	2.0198e-01
0.225       	3.3619e-02	1.4846e-01	4.7221e-01	2.6972e-01	2.0249e-01
0.226       	3.4595e-02	1.4905e-01	4.7515e-01	2.7217e-01	2.0298e-01
0.227       	3.5552e-02	1.4963e-01	4.7811e-01	2.7461e-01	2.0350e-01
0.228       	3.6523e-02	1.5024e-01	4.8121e-01	2.7713e-01	2.0408e-01
0.229       	3.7540e-02	1.5090e-01	4.8457e-01	2.7982e-01	2.0475e-01
0.23        	3.8621e-02	1.5166e-01	4.8822e-01	2.8273e-01	2.0549e-01
0.231       	3.9770e-02	1.5250e-01	4.9211e-01	2.8582e-01	2.0628e-01
0.232       	4.0997e-02	1.5341e-01	4.9620e-01	2.8910e-01	2.0710e-01
0.233       	4.2330e-02	1.5441e-01	5.0056e-01	2.9261e-01	2.0795e-01
0.234       	4.8519e-02	1.5962e-01	5.2277e-01	3.0990e-01	2.1286e-01
0.235       	4.9112e-02	1.6005e-01	5.2450e-01	3.1136e-01	2.1314e-01
0.236       	4.9428e-02	1.6024e-01	5.2522e-01	3.1204e-01	2.1318e-01
0.237       	4.9634e-02	1.6030e-01	5.2538e-01	3.1232e-01	2.1305e-01
0.238       	4.9797e-02	1.6026e-01	5.2522e-01	3.1240e-01	2.1281e-01
0.239       	5.0718e-02	1.6064e-01	5.2738e-01	3.1441e-01	2.1297e-01
0.24        	5.1261e-02	1.6086e-01	5.2860e-01	3.1556e-01	2.1304e-01
0.241       	5.2500e-02	1.6157e-01	5.3202e-01	3.1851e-01	2.1351e-01
0.242       	5.7809e-02	1.6530e-01	5.4868e-01	3.3215e-01	2.1653e-01
0.243       	5.8547e-02	1.6582e-01	5.5078e-01	3.3394e-01	2.1684e-01
0.244       	5.9240e-02	1.6631e-01	5.5266e-01	3.3557e-01	2.1709e-01
0.245       	6.0086e-02	1.6690e-01	5.5495e-01	3.3756e-01	2.1739e-01
0.246       	6.2589e-02	1.6869e-01	5.6223e-01	3.4370e-01	2.1853e-01
0.247       	6.3998e-02	1.6972e-01	5.6654e-01	3.4727e-01	2.1927e-01
0.248       	6.8781e-02	1.7321e-01	5.8121e-01	3.5939e-01	2.2183e-01
0.249       	6.9869e-02	1.7405e-01	5.8471e-01	3.6222e-01	2.2248e-01
0.25        	7.0356e-02	1.7443e-01	5.8630e-01	3.6351e-01	2.2280e-01
0.251       	7.0765e-02	1.7473e-01	5.8764e-01	3.6459e-01	2.2306e-01
0.252       	7.1940e-02	1.7537e-01	5.9100e-01	3.6744e-01	2.2356e-01
0.253       	7.3534e-02	1.7617e-01	5.9517e-01	3.7112e-01	2.2405e-01
0.254       	7.4282e-02	1.7661e-01	5.9728e-01	3.7292e-01	2.2436e-01
0.255       	7.5194e-02	1.7714e-01	5.9965e-01	3.7502e-01	2.2463e-01
0.256       	7.6206e-02	1.7774e-01	6.0227e-01	3.7734e-01	2.2493e-01
0.257       	7.9372e-02	1.7962e-01	6.1024e-01	3.8449e-01	2.2575e-01
0.258       	8.0506e-02	1.8039e-01	6.1340e-01	3.8721e-01	2.2619e-01
0.259       	8.4103e-02	1.8284e-01	6.2322e-01	3.9571e-01	2.2751e-01
0.26        	8.5144e-02	1.8365e-01	6.2639e-01	3.9834e-01	2.2805e-01
0.261       	8.5997e-02	1.8437e-01	6.2922e-01	4.0061e-01	2.2861e-01
0.262       	8.6654e-02	1.8496e-01	6.3168e-01	4.0250e-01	2.2919e-01
0.263       	8.8334e-02	1.8642e-01	6.3799e-01	4.0733e-01	2.3066e-01
0.264       	8.8782e-02	1.8681e-01	6.3983e-01	4.0870e-01	2.3113e-01
0.265       	8.9204e-02	1.8710e-01	6.4138e-01	4.0990e-01	2.3149e-01
0.266       	9.0773e-02	1.8792e-01	6.4556e-01	4.1355e-01	2.3200e-01
0.267       	9.1228e-02	1.8815e-01	6.4663e-01	4.1454e-01	2.3209e-01
0.268       	9.1689e-02	1.8837e-01	6.4759e-01	4.1548e-01	2.3210e-01
0.269       	9.3199e-02	1.8913e-01	6.5065e-01	4.1852e-01	2.3213e-01
0.27        	9.3687e-02	1.8944e-01	6.5182e-01	4.1960e-01	2.3222e-01
0.271       	9.4180e-02	1.8981e-01	6.5324e-01	4.2080e-01	2.3244e-01
0.272       	9.5777e-02	1.9112e-01	6.5812e-01	4.2484e-01	2.3328e-01
0.273       	9.6208e-02	1.9156e-01	6.5974e-01	4.2608e-01	2.3366e-01
0.274       	9.6515e-02	1.9194e-01	6.6114e-01	4.2709e-01	2.3406e-01
0.275       	9.6689e-02	1.9223e-01	6.6228e-01	4.2783e-01	2.3445e-01
0.276       	9.7031e-02	1.9288e-01	6.6486e-01	4.2946e-01	2.3540e-01
0.277       	9.7092e-02	1.9304e-01	6.6549e-01	4.2984e-01	2.3565e-01
0.278       	9.7063e-02	1.9310e-01	6.6566e-01	4.2989e-01	2.3576e-01
0.279       	9.6767e-02	1.9296e-01	6.6476e-01	4.2914e-01	2.3561e-01
0.28        	9.6649e-02	1.9290e-01	6.6435e-01	4.2882e-01	2.3553e-01
0.281       	9.6454e-02	1.9279e-01	6.6376e-01	4.2833e-01	2.3542e-01
0.282       	9.5656e-02	1.9233e-01	6.6145e-01	4.2638e-01	2.3507e-01
0.283       	9.5275e-02	1.9217e-01	6.6052e-01	4.2553e-01	2.3498e-01
0.284       	9.4720e-02	1.9197e-01	6.5932e-01	4.2438e-01	2.3494e-01
0.285       	9.2844e-02	1.9127e-01	6.5499e-01	4.2034e-01	2.3465e-01
0.286       	9.2333e-02	1.9115e-01	6.5394e-01	4.1930e-01	2.3464e-01
0.287       	9.1858e-02	1.9102e-01	6.5297e-01	4.1834e-01	2.3463e-01
0.288       	9.1241e-02	1.9081e-01	6.5172e-01	4.1710e-01	2.3462e-01
0.289       	8.8681e-02	1.8960e-01	6.4581e-01	4.1159e-01	2.3422e-01
0.29        	8.7571e-02	1.8908e-01	6.4321e-01	4.0917e-01	2.3403e-01
0.291       	8.6087e-02	1.8833e-01	6.3948e-01	4.0583e-01	2.3365e-01
0.292       	8.1731e-02	1.8589e-01	6.2745e-01	3.9546e-01	2.3199e-01
0.293       	8.0841e-02	1.8543e-01	6.2495e-01	3.9332e-01	2.3164e-01
0.294       	8.0074e-02	1.8505e-01	6.2283e-01	3.9149e-01	2.3134e-01
0.295       	7.7045e-02	1.8337e-01	6.1449e-01	3.8429e-01	2.3020e-01
0.296       	7.5664e-02	1.8267e-01	6.1093e-01	3.8113e-01	2.2980e-01
0.297       	7.0070e-02	1.7959e-01	5.9589e-01	3.6802e-01	2.2788e-01
0.298       	6.8326e-02	1.7869e-01	5.9131e-01	3.6398e-01	2.2733e-01
0.299       	6.6689e-02	1.7787e-01	5.8702e-01	3.6020e-01	2.2682e-01
0.3         	6.1521e-02	1.7502e-01	5.7303e-01	3.4804e-01	2.2499e-01
0.301       	6.0060e-02	1.7425e-01	5.6910e-01	3.4461e-01	2.2449e-01
0.302       	5.4877e-02	1.7130e-01	5.5455e-01	3.3215e-01	2.2240e-01
