# Force coefficients
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# sideDir   : (0.0000e+00 0.0000e+00 -1.0000e+00)
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# rollAxis  : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (0.0000e+00 0.0000e+00 -1.0000e+00)
# yawAxis   : (0.0000e+00 1.0000e+00 0.0000e+00)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
#
# Time      	Cd          	Cs          	Cl          	CmRoll      	CmPitch     	CmYaw       	Cd(f)       	Cd(r)       	Cs(f)       	Cs(r)       	Cl(f)       	Cl(r)       
0.037       	1.4581e-01	1.6519e-22	3.3723e-01	-1.6861e-01	-1.1807e-01	7.2907e-02	-9.5706e-02	2.4152e-01	7.2907e-02	-7.2907e-02	5.0548e-02	2.8668e-01
0.038       	3.6885e-02	1.6825e-22	-1.4608e-01	7.3040e-02	1.5131e-01	1.8443e-02	9.1482e-02	-5.4597e-02	1.8443e-02	-1.8443e-02	7.8268e-02	-2.2435e-01
0.039       	-2.6465e-02	1.0348e-22	-4.1286e-01	2.0643e-01	3.0773e-01	-1.3233e-02	1.9320e-01	-2.1966e-01	-1.3233e-02	1.3233e-02	1.0129e-01	-5.1416e-01
0.04        	4.0157e-02	8.7048e-23	-1.2808e-01	6.4042e-02	1.5875e-01	2.0078e-02	8.4121e-02	-4.3964e-02	2.0078e-02	-2.0078e-02	9.4713e-02	-2.2280e-01
0.041       	1.5767e-01	6.6321e-23	3.9497e-01	-1.9748e-01	-1.3232e-01	7.8833e-02	-1.1865e-01	2.7632e-01	7.8833e-02	-7.8833e-02	6.5160e-02	3.2981e-01
0.042       	2.5031e-01	5.6459e-23	8.0977e-01	-4.0488e-01	-3.7368e-01	1.2516e-01	-2.7973e-01	5.3004e-01	1.2516e-01	-1.2516e-01	3.1202e-02	7.7857e-01
0.043       	3.0377e-01	6.3859e-23	1.0229e+00	-5.1147e-01	-5.0784e-01	1.5188e-01	-3.5959e-01	6.6335e-01	1.5188e-01	-1.5188e-01	3.6293e-03	1.0193e+00
0.044       	2.7676e-01	1.0110e-22	8.7575e-01	-4.3788e-01	-4.3041e-01	1.3838e-01	-2.9950e-01	5.7626e-01	1.3838e-01	-1.3838e-01	7.4658e-03	8.6829e-01
0.045       	2.0755e-01	1.3008e-22	5.3550e-01	-2.6775e-01	-2.3209e-01	1.0378e-01	-1.6398e-01	3.7153e-01	1.0378e-01	-1.0378e-01	3.5657e-02	4.9985e-01
0.046       	1.5593e-01	1.3501e-22	2.9423e-01	-1.4711e-01	-8.6735e-02	7.7964e-02	-6.9149e-02	2.2508e-01	7.7964e-02	-7.7964e-02	6.0378e-02	2.3385e-01
0.047       	1.1913e-01	1.4241e-22	1.4461e-01	-7.2307e-02	5.2912e-03	5.9564e-02	-1.2743e-02	1.3187e-01	5.9564e-02	-5.9564e-02	7.7598e-02	6.7016e-02
0.048       	7.3160e-02	1.1440e-22	3.0092e-03	-1.5046e-03	9.0682e-02	3.6580e-02	3.5075e-02	3.8085e-02	3.6580e-02	-3.6580e-02	9.2187e-02	-8.9178e-02
0.049       	9.1282e-02	9.0126e-23	1.2039e-01	-6.0193e-02	2.1202e-02	4.5641e-02	-1.4552e-02	1.0583e-01	4.5641e-02	-4.5641e-02	8.1395e-02	3.8990e-02
0.05        	1.3272e-01	8.1363e-23	3.0349e-01	-1.5174e-01	-8.8137e-02	6.6359e-02	-8.5384e-02	2.1810e-01	6.6359e-02	-6.6359e-02	6.3606e-02	2.3988e-01
0.051       	1.5898e-01	7.9587e-23	4.0900e-01	-2.0450e-01	-1.5294e-01	7.9488e-02	-1.2501e-01	2.8399e-01	7.9488e-02	-7.9488e-02	5.1557e-02	3.5744e-01
0.052       	2.1982e-01	8.0480e-23	6.2105e-01	-3.1053e-01	-2.8336e-01	1.0991e-01	-2.0062e-01	4.2044e-01	1.0991e-01	-1.0991e-01	2.7166e-02	5.9389e-01
0.053       	2.5835e-01	9.2739e-23	7.2602e-01	-3.6301e-01	-3.4744e-01	1.2917e-01	-2.3383e-01	4.9218e-01	1.2917e-01	-1.2917e-01	1.5569e-02	7.1045e-01
0.054       	2.3091e-01	1.0746e-22	5.9884e-01	-2.9942e-01	-2.7096e-01	1.1545e-01	-1.8397e-01	4.1487e-01	1.1545e-01	-1.1545e-01	2.8457e-02	5.7038e-01
0.055       	2.0137e-01	1.1197e-22	4.8293e-01	-2.4147e-01	-1.9886e-01	1.0069e-01	-1.4078e-01	3.4215e-01	1.0069e-01	-1.0069e-01	4.2602e-02	4.4033e-01
0.056       	1.6077e-01	1.1492e-22	3.3586e-01	-1.6793e-01	-1.0544e-01	8.0385e-02	-8.7546e-02	2.4832e-01	8.0385e-02	-8.0385e-02	6.2488e-02	2.7337e-01
0.057       	8.7425e-02	1.1115e-22	8.8070e-02	-4.4035e-02	4.8442e-02	4.3712e-02	-3.2278e-04	8.7747e-02	4.3712e-02	-4.3712e-02	9.2477e-02	-4.4067e-03
0.058       	4.9330e-02	9.8821e-23	-2.5953e-02	1.2976e-02	1.1745e-01	2.4665e-02	3.7641e-02	1.1689e-02	2.4665e-02	-2.4665e-02	1.0448e-01	-1.3043e-01
0.059       	7.3311e-02	9.3751e-23	7.2301e-02	-3.6151e-02	5.8253e-02	3.6655e-02	5.0472e-04	7.2806e-02	3.6655e-02	-3.6655e-02	9.4403e-02	-2.2102e-02
0.06        	1.0353e-01	9.1747e-23	1.8334e-01	-9.1669e-02	-1.1732e-02	5.1767e-02	-3.9902e-02	1.4344e-01	5.1767e-02	-5.1767e-02	7.9937e-02	1.0340e-01
0.061       	1.4671e-01	9.0282e-23	3.3402e-01	-1.6701e-01	-1.0822e-01	7.3356e-02	-9.3656e-02	2.4037e-01	7.3356e-02	-7.3356e-02	5.8796e-02	2.7523e-01
0.062       	1.9476e-01	9.1877e-23	4.9305e-01	-2.4653e-01	-2.0872e-01	9.7380e-02	-1.4915e-01	3.4390e-01	9.7380e-02	-9.7380e-02	3.7804e-02	4.5525e-01
0.063       	2.2263e-01	9.5938e-23	5.7464e-01	-2.8732e-01	-2.5841e-01	1.1132e-01	-1.7600e-01	3.9864e-01	1.1132e-01	-1.1132e-01	2.8912e-02	5.4573e-01
0.064       	2.1175e-01	1.0044e-22	5.2131e-01	-2.6065e-01	-2.2369e-01	1.0587e-01	-1.5478e-01	3.6653e-01	1.0587e-01	-1.0587e-01	3.6963e-02	4.8434e-01
0.065       	1.8133e-01	1.0091e-22	4.0678e-01	-2.0339e-01	-1.4966e-01	9.0664e-02	-1.1273e-01	2.9405e-01	9.0664e-02	-9.0664e-02	5.3734e-02	3.5305e-01
0.066       	1.4828e-01	1.0544e-22	2.9019e-01	-1.4509e-01	-7.3194e-02	7.4140e-02	-7.0954e-02	2.1923e-01	7.4140e-02	-7.4140e-02	7.1899e-02	2.1829e-01
0.067       	1.1532e-01	1.0899e-22	1.7946e-01	-8.9731e-02	-1.1176e-03	5.7661e-02	-3.2071e-02	1.4739e-01	5.7661e-02	-5.7661e-02	8.8614e-02	9.0849e-02
0.068       	9.1790e-02	1.1089e-22	1.0505e-01	-5.2524e-02	4.5781e-02	4.5895e-02	-6.6287e-03	9.8419e-02	4.5895e-02	-4.5895e-02	9.8304e-02	6.7430e-03
0.069       	7.2406e-02	1.0811e-22	4.9764e-02	-2.4882e-02	7.6552e-02	3.6203e-02	1.1321e-02	6.1085e-02	3.6203e-02	-3.6203e-02	1.0143e-01	-5.1670e-02
0.07        	7.0532e-02	1.0149e-22	5.8937e-02	-2.9469e-02	6.2300e-02	3.5266e-02	5.7977e-03	6.4735e-02	3.5266e-02	-3.5266e-02	9.1768e-02	-3.2831e-02
0.071       	9.0342e-02	9.5117e-23	1.3536e-01	-6.7681e-02	8.5143e-03	4.5171e-02	-2.2511e-02	1.1285e-01	4.5171e-02	-4.5171e-02	7.6196e-02	5.9167e-02
0.072       	1.0925e-01	9.1988e-23	2.0133e-01	-1.0067e-01	-3.4841e-02	5.4625e-02	-4.6041e-02	1.5529e-01	5.4625e-02	-5.4625e-02	6.5826e-02	1.3551e-01
0.073       	1.2242e-01	9.1555e-23	2.4531e-01	-1.2266e-01	-6.1946e-02	6.1212e-02	-6.1444e-02	1.8387e-01	6.1212e-02	-6.1212e-02	6.0711e-02	1.8460e-01
0.074       	1.3371e-01	9.1902e-23	2.8170e-01	-1.4085e-01	-8.2849e-02	6.6855e-02	-7.3998e-02	2.0771e-01	6.6855e-02	-6.6855e-02	5.8003e-02	2.2370e-01
0.075       	1.4671e-01	9.2984e-23	3.2156e-01	-1.6078e-01	-1.0411e-01	7.3357e-02	-8.7422e-02	2.3413e-01	7.3357e-02	-7.3357e-02	5.6665e-02	2.6489e-01
0.076       	1.6291e-01	9.5747e-23	3.6921e-01	-1.8461e-01	-1.2733e-01	8.1456e-02	-1.0315e-01	2.6606e-01	8.1456e-02	-8.1456e-02	5.7278e-02	3.1194e-01
0.077       	1.7940e-01	1.0194e-22	4.1638e-01	-2.0819e-01	-1.4673e-01	8.9699e-02	-1.1849e-01	2.9789e-01	8.9699e-02	-8.9699e-02	6.1458e-02	3.5492e-01
0.078       	1.8615e-01	1.0825e-22	4.3299e-01	-2.1650e-01	-1.4953e-01	9.3074e-02	-1.2342e-01	3.0957e-01	9.3074e-02	-9.3074e-02	6.6966e-02	3.6603e-01
0.079       	1.8372e-01	1.1274e-22	4.2171e-01	-2.1086e-01	-1.4037e-01	9.1861e-02	-1.1900e-01	3.0272e-01	9.1861e-02	-9.1861e-02	7.0488e-02	3.5123e-01
0.08        	1.7871e-01	1.1551e-22	4.0341e-01	-2.0171e-01	-1.2991e-01	8.9356e-02	-1.1235e-01	2.9106e-01	8.9356e-02	-8.9356e-02	7.1791e-02	3.3162e-01
0.081       	1.7435e-01	1.1902e-22	3.8730e-01	-1.9365e-01	-1.2224e-01	8.7177e-02	-1.0647e-01	2.8083e-01	8.7177e-02	-8.7177e-02	7.1414e-02	3.1589e-01
0.082       	1.6996e-01	1.1980e-22	3.7019e-01	-1.8509e-01	-1.1552e-01	8.4981e-02	-1.0011e-01	2.7008e-01	8.4981e-02	-8.4981e-02	6.9570e-02	3.0062e-01
0.083       	1.6468e-01	1.1697e-22	3.4899e-01	-1.7450e-01	-1.0852e-01	8.2338e-02	-9.2157e-02	2.5683e-01	8.2338e-02	-8.2338e-02	6.5971e-02	2.8302e-01
0.084       	1.5978e-01	1.2717e-22	3.2734e-01	-1.6367e-01	-1.0331e-01	7.9888e-02	-8.3784e-02	2.4356e-01	7.9888e-02	-7.9888e-02	6.0367e-02	2.6698e-01
0.085       	1.5817e-01	1.2595e-22	3.1552e-01	-1.5776e-01	-1.0317e-01	7.9087e-02	-7.8675e-02	2.3685e-01	7.9087e-02	-7.9087e-02	5.4596e-02	2.6093e-01
0.086       	1.6143e-01	1.1220e-22	3.1958e-01	-1.5979e-01	-1.0975e-01	8.0714e-02	-7.9074e-02	2.4050e-01	8.0714e-02	-8.0714e-02	5.0040e-02	2.6954e-01
0.087       	1.6709e-01	1.1765e-22	3.3490e-01	-1.6745e-01	-1.1870e-01	8.3543e-02	-8.3905e-02	2.5099e-01	8.3543e-02	-8.3543e-02	4.8749e-02	2.8615e-01
0.088       	1.7300e-01	1.1857e-22	3.5363e-01	-1.7681e-01	-1.2737e-01	8.6501e-02	-9.0312e-02	2.6331e-01	8.6501e-02	-8.6501e-02	4.9446e-02	3.0418e-01
0.089       	1.7942e-01	1.1880e-22	3.7634e-01	-1.8817e-01	-1.3657e-01	8.9711e-02	-9.8460e-02	2.7788e-01	8.9711e-02	-8.9711e-02	5.1602e-02	3.2474e-01
0.09        	1.8661e-01	1.1880e-22	4.0395e-01	-2.0198e-01	-1.4714e-01	9.3306e-02	-1.0867e-01	2.9528e-01	9.3306e-02	-9.3306e-02	5.4835e-02	3.4912e-01
0.091       	1.9285e-01	1.1842e-22	4.3063e-01	-2.1532e-01	-1.5690e-01	9.6425e-02	-1.1889e-01	3.1174e-01	9.6425e-02	-9.6425e-02	5.8412e-02	3.7222e-01
0.092       	1.9634e-01	1.2157e-22	4.5144e-01	-2.2572e-01	-1.6389e-01	9.8171e-02	-1.2755e-01	3.2389e-01	9.8171e-02	-9.8171e-02	6.1830e-02	3.8961e-01
0.093       	1.9482e-01	1.2318e-22	4.5729e-01	-2.2865e-01	-1.6437e-01	9.7411e-02	-1.3124e-01	3.2606e-01	9.7411e-02	-9.7411e-02	6.4275e-02	3.9302e-01
0.094       	1.8854e-01	1.2140e-22	4.4884e-01	-2.2442e-01	-1.5848e-01	9.4271e-02	-1.3015e-01	3.1869e-01	9.4271e-02	-9.4271e-02	6.5942e-02	3.8290e-01
0.095       	1.8078e-01	1.2212e-22	4.3326e-01	-2.1663e-01	-1.4944e-01	9.0389e-02	-1.2624e-01	3.0702e-01	9.0389e-02	-9.0389e-02	6.7190e-02	3.6607e-01
0.096       	1.7127e-01	1.3089e-22	4.1230e-01	-2.0615e-01	-1.3631e-01	8.5633e-02	-1.2052e-01	2.9178e-01	8.5633e-02	-8.5633e-02	6.9845e-02	3.4246e-01
0.097       	1.6168e-01	1.3944e-22	3.9016e-01	-1.9508e-01	-1.2008e-01	8.0839e-02	-1.1424e-01	2.7592e-01	8.0839e-02	-8.0839e-02	7.4999e-02	3.1516e-01
0.098       	1.5588e-01	1.4635e-22	3.7530e-01	-1.8765e-01	-1.0852e-01	7.7942e-02	-1.0971e-01	2.6559e-01	7.7942e-02	-7.7942e-02	7.9134e-02	2.9616e-01
0.099       	1.5151e-01	1.4342e-22	3.6247e-01	-1.8123e-01	-9.9026e-02	7.5755e-02	-1.0548e-01	2.5699e-01	7.5755e-02	-7.5755e-02	8.2208e-02	2.8026e-01
0.1         	1.4951e-01	1.4066e-22	3.5407e-01	-1.7703e-01	-9.2900e-02	7.4755e-02	-1.0228e-01	2.5179e-01	7.4755e-02	-7.4755e-02	8.4132e-02	2.6993e-01
0.101       	1.5075e-01	1.3744e-22	3.5245e-01	-1.7623e-01	-9.1576e-02	7.5377e-02	-1.0085e-01	2.5160e-01	7.5377e-02	-7.5377e-02	8.4650e-02	2.6780e-01
0.102       	1.5591e-01	1.4293e-22	3.5982e-01	-1.7991e-01	-9.6711e-02	7.7956e-02	-1.0196e-01	2.5787e-01	7.7956e-02	-7.7956e-02	8.3200e-02	2.7662e-01
0.103       	1.6327e-01	1.3627e-22	3.7390e-01	-1.8695e-01	-1.0575e-01	8.1634e-02	-1.0532e-01	2.6858e-01	8.1634e-02	-8.1634e-02	8.1204e-02	2.9270e-01
0.104       	1.7038e-01	1.3317e-22	3.8838e-01	-1.9419e-01	-1.1474e-01	8.5188e-02	-1.0900e-01	2.7938e-01	8.5188e-02	-8.5188e-02	7.9447e-02	3.0894e-01
0.105       	1.7589e-01	1.2977e-22	3.9990e-01	-1.9995e-01	-1.2103e-01	8.7945e-02	-1.1201e-01	2.8790e-01	8.7945e-02	-8.7945e-02	7.8921e-02	3.2098e-01
0.106       	1.7982e-01	1.2395e-22	4.0816e-01	-2.0408e-01	-1.2418e-01	8.9909e-02	-1.1417e-01	2.9399e-01	8.9909e-02	-8.9909e-02	7.9898e-02	3.2826e-01
0.107       	1.8146e-01	1.2182e-22	4.1141e-01	-2.0571e-01	-1.2297e-01	9.0732e-02	-1.1497e-01	2.9644e-01	9.0732e-02	-9.0732e-02	8.2736e-02	3.2868e-01
0.108       	1.8029e-01	1.2146e-22	4.0800e-01	-2.0400e-01	-1.1702e-01	9.0144e-02	-1.1386e-01	2.9414e-01	9.0144e-02	-9.0144e-02	8.6976e-02	3.2103e-01
0.109       	1.7652e-01	1.2556e-22	3.9906e-01	-1.9953e-01	-1.0725e-01	8.8262e-02	-1.1127e-01	2.8779e-01	8.8262e-02	-8.8262e-02	9.2278e-02	3.0679e-01
0.11        	1.7162e-01	1.2824e-22	3.8843e-01	-1.9421e-01	-9.7402e-02	8.5808e-02	-1.0841e-01	2.8002e-01	8.5808e-02	-8.5808e-02	9.6812e-02	2.9162e-01
0.111       	1.6712e-01	1.3030e-22	3.8046e-01	-1.9023e-01	-9.0545e-02	8.3562e-02	-1.0667e-01	2.7379e-01	8.3562e-02	-8.3562e-02	9.9686e-02	2.8077e-01
0.112       	1.6340e-01	1.2794e-22	3.7599e-01	-1.8799e-01	-8.7464e-02	8.1702e-02	-1.0629e-01	2.6970e-01	8.1702e-02	-8.1702e-02	1.0053e-01	2.7546e-01
0.113       	1.6126e-01	1.2694e-22	3.7684e-01	-1.8842e-01	-8.9362e-02	8.0630e-02	-1.0779e-01	2.6905e-01	8.0630e-02	-8.0630e-02	9.9059e-02	2.7778e-01
0.114       	1.6120e-01	1.2572e-22	3.8357e-01	-1.9179e-01	-9.6650e-02	8.0598e-02	-1.1119e-01	2.7238e-01	8.0598e-02	-8.0598e-02	9.5136e-02	2.8844e-01
0.115       	1.6370e-01	1.2506e-22	3.9619e-01	-1.9809e-01	-1.0892e-01	8.1851e-02	-1.1624e-01	2.7995e-01	8.1851e-02	-8.1851e-02	8.9175e-02	3.0701e-01
0.116       	1.6960e-01	1.2550e-22	4.1709e-01	-2.0855e-01	-1.2812e-01	8.4801e-02	-1.2375e-01	2.9335e-01	8.4801e-02	-8.4801e-02	8.0428e-02	3.3667e-01
0.117       	1.7898e-01	1.2878e-22	4.4596e-01	-2.2298e-01	-1.5326e-01	8.9489e-02	-1.3349e-01	3.1247e-01	8.9489e-02	-8.9489e-02	6.9722e-02	3.7624e-01
0.118       	1.8994e-01	1.2874e-22	4.7668e-01	-2.3834e-01	-1.7921e-01	9.4972e-02	-1.4337e-01	3.3331e-01	9.4972e-02	-9.4972e-02	5.9133e-02	4.1755e-01
0.119       	2.0028e-01	1.3456e-22	5.0369e-01	-2.5184e-01	-2.0126e-01	1.0014e-01	-1.5170e-01	3.5198e-01	1.0014e-01	-1.0014e-01	5.0583e-02	4.5310e-01
0.12        	2.0968e-01	1.3626e-22	5.2685e-01	-2.6343e-01	-2.1947e-01	1.0484e-01	-1.5858e-01	3.6827e-01	1.0484e-01	-1.0484e-01	4.3951e-02	4.8290e-01
0.121       	2.2070e-01	1.3699e-22	5.5285e-01	-2.7643e-01	-2.3866e-01	1.1035e-01	-1.6608e-01	3.8677e-01	1.1035e-01	-1.1035e-01	3.7767e-02	5.1508e-01
0.122       	2.3784e-01	1.3626e-22	5.9273e-01	-2.9637e-01	-2.6571e-01	1.1892e-01	-1.7745e-01	4.1529e-01	1.1892e-01	-1.1892e-01	3.0657e-02	5.6208e-01
0.123       	2.5584e-01	1.4204e-22	6.3411e-01	-3.1706e-01	-2.9192e-01	1.2792e-01	-1.8914e-01	4.4498e-01	1.2792e-01	-1.2792e-01	2.5136e-02	6.0898e-01
0.124       	2.7396e-01	1.5038e-22	6.7691e-01	-3.3846e-01	-3.1683e-01	1.3698e-01	-2.0148e-01	4.7544e-01	1.3698e-01	-1.3698e-01	2.1622e-02	6.5529e-01
0.125       	2.8753e-01	1.5267e-22	7.0986e-01	-3.5493e-01	-3.3470e-01	1.4377e-01	-2.1116e-01	4.9870e-01	1.4377e-01	-1.4377e-01	2.0229e-02	6.8963e-01
