# Force coefficients
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# sideDir   : (0.0000e+00 0.0000e+00 -1.0000e+00)
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# rollAxis  : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (0.0000e+00 0.0000e+00 -1.0000e+00)
# yawAxis   : (0.0000e+00 1.0000e+00 0.0000e+00)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
#
# Time      	Cd          	Cs          	Cl          	CmRoll      	CmPitch     	CmYaw       	Cd(f)       	Cd(r)       	Cs(f)       	Cs(r)       	Cl(f)       	Cl(r)       
0.013       	-2.1968e-01	-3.6690e-22	-9.3758e-01	4.6879e-01	5.1968e-01	-1.0984e-01	3.5895e-01	-5.7863e-01	-1.0984e-01	1.0984e-01	5.0891e-02	-9.8847e-01
0.014       	2.4633e-01	-1.1812e-21	5.9704e-01	-2.9852e-01	-3.4534e-01	1.2316e-01	-1.7536e-01	4.2168e-01	1.2316e-01	-1.2316e-01	-4.6822e-02	6.4386e-01
0.015       	5.6863e-01	-7.7013e-22	1.8110e+00	-9.0548e-01	-9.8406e-01	2.8431e-01	-6.2117e-01	1.1898e+00	2.8431e-01	-2.8431e-01	-7.8578e-02	1.8895e+00
0.016       	3.8370e-01	3.4881e-22	1.3067e+00	-6.5333e-01	-6.3557e-01	1.9185e-01	-4.6148e-01	8.4518e-01	1.9185e-01	-1.9185e-01	1.7758e-02	1.2889e+00
0.017       	1.1021e-02	8.4107e-22	2.1899e-02	-1.0949e-02	9.6898e-02	5.5107e-03	-5.4386e-03	1.6460e-02	5.5107e-03	-5.5107e-03	1.0785e-01	-8.5949e-02
0.018       	-2.2178e-01	5.8013e-22	-8.8323e-01	4.4161e-01	5.9248e-01	-1.1089e-01	3.3072e-01	-5.5251e-01	-1.1089e-01	1.1089e-01	1.5087e-01	-1.0341e+00
0.019       	-1.0137e-01	-6.2669e-23	-5.3331e-01	2.6666e-01	3.5474e-01	-5.0685e-02	2.1597e-01	-3.1734e-01	-5.0685e-02	5.0685e-02	8.8082e-02	-6.2140e-01
0.02        	2.1573e-01	-4.0074e-22	5.8141e-01	-2.9071e-01	-2.9235e-01	1.0787e-01	-1.8284e-01	3.9857e-01	1.0787e-01	-1.0787e-01	-1.6398e-03	5.8305e-01
0.021       	3.9857e-01	-2.9810e-22	1.2745e+00	-6.3724e-01	-6.7543e-01	1.9928e-01	-4.3796e-01	8.3653e-01	1.9928e-01	-1.9928e-01	-3.8184e-02	1.3127e+00
0.022       	3.2536e-01	1.2226e-22	1.0532e+00	-5.2662e-01	-5.1002e-01	1.6268e-01	-3.6394e-01	6.8930e-01	1.6268e-01	-1.6268e-01	1.6601e-02	1.0366e+00
0.023       	9.8257e-02	3.8942e-22	2.2728e-01	-1.1364e-01	-1.3256e-02	4.9129e-02	-6.4511e-02	1.6277e-01	4.9129e-02	-4.9129e-02	1.0038e-01	1.2690e-01
0.024       	3.2108e-02	3.7280e-22	-1.6466e-02	8.2332e-03	1.2365e-01	1.6054e-02	2.4287e-02	7.8208e-03	1.6054e-02	-1.6054e-02	1.1542e-01	-1.3188e-01
0.025       	-1.3588e-02	6.7613e-23	-2.3714e-01	1.1857e-01	2.1725e-01	-6.7938e-03	1.1177e-01	-1.2536e-01	-6.7938e-03	6.7938e-03	9.8676e-02	-3.3581e-01
0.026       	1.0990e-01	-1.4460e-22	1.9914e-01	-9.9570e-02	-5.5137e-02	5.4950e-02	-4.4620e-02	1.5452e-01	5.4950e-02	-5.4950e-02	4.4433e-02	1.5471e-01
0.027       	1.5255e-01	-1.4066e-22	3.5852e-01	-1.7926e-01	-1.4390e-01	7.6274e-02	-1.0299e-01	2.5553e-01	7.6274e-02	-7.6274e-02	3.5366e-02	3.2316e-01
0.028       	3.1186e-01	7.0440e-23	9.8582e-01	-4.9291e-01	-4.6936e-01	1.5593e-01	-3.3698e-01	6.4884e-01	1.5593e-01	-1.5593e-01	2.3548e-02	9.6227e-01
0.029       	2.8606e-01	2.3880e-22	9.0834e-01	-4.5417e-01	-4.0473e-01	1.4303e-01	-3.1114e-01	5.9720e-01	1.4303e-01	-1.4303e-01	4.9445e-02	8.5890e-01
0.03        	2.5481e-01	2.3948e-22	7.9011e-01	-3.9505e-01	-3.3849e-01	1.2741e-01	-2.6765e-01	5.2246e-01	1.2741e-01	-1.2741e-01	5.6561e-02	7.3355e-01
0.031       	3.9477e-02	1.2503e-22	-7.5907e-02	3.7953e-02	1.4624e-01	1.9738e-02	5.7692e-02	-1.8215e-02	1.9738e-02	-1.9738e-02	1.0829e-01	-1.8419e-01
0.032       	5.4649e-03	8.3291e-24	-2.2723e-01	1.1362e-01	2.1265e-01	2.7324e-03	1.1635e-01	-1.1088e-01	2.7324e-03	-2.7324e-03	9.9032e-02	-3.2627e-01
0.033       	4.0232e-02	6.0527e-24	-9.4177e-02	4.7089e-02	1.3626e-01	2.0116e-02	6.7205e-02	-2.6972e-02	2.0116e-02	-2.0116e-02	8.9170e-02	-1.8335e-01
0.034       	2.7613e-01	4.7401e-23	8.4121e-01	-4.2060e-01	-3.9539e-01	1.3806e-01	-2.8254e-01	5.5867e-01	1.3806e-01	-1.3806e-01	2.5211e-02	8.1600e-01
0.035       	3.8082e-01	1.3168e-22	1.2742e+00	-6.3709e-01	-6.3168e-01	1.9041e-01	-4.4668e-01	8.2750e-01	1.9041e-01	-1.9041e-01	5.4151e-03	1.2688e+00
0.036       	3.3770e-01	1.4316e-22	1.1027e+00	-5.5133e-01	-5.2933e-01	1.6885e-01	-3.8249e-01	7.2018e-01	1.6885e-01	-1.6885e-01	2.2002e-02	1.0807e+00
0.037       	1.7180e-01	1.5134e-22	4.1033e-01	-2.0516e-01	-1.2118e-01	8.5898e-02	-1.1927e-01	2.9106e-01	8.5898e-02	-8.5898e-02	8.3986e-02	3.2634e-01
0.038       	2.1271e-02	1.2489e-22	-2.2045e-01	1.1022e-01	2.4549e-01	1.0636e-02	1.2086e-01	-9.9588e-02	1.0636e-02	-1.0636e-02	1.3527e-01	-3.5572e-01
0.039       	4.2229e-02	1.0452e-22	-1.3830e-01	6.9152e-02	1.8884e-01	2.1114e-02	9.0267e-02	-4.8038e-02	2.1114e-02	-2.1114e-02	1.1969e-01	-2.5800e-01
0.04        	1.7380e-01	7.0082e-23	4.1958e-01	-2.0979e-01	-1.5186e-01	8.6902e-02	-1.2289e-01	2.9669e-01	8.6902e-02	-8.6902e-02	5.7932e-02	3.6165e-01
0.041       	2.3631e-01	6.8574e-23	6.8538e-01	-3.4269e-01	-3.0508e-01	1.1815e-01	-2.2453e-01	4.6084e-01	1.1815e-01	-1.1815e-01	3.7610e-02	6.4777e-01
0.042       	2.7653e-01	7.5997e-23	8.4907e-01	-4.2453e-01	-3.9528e-01	1.3826e-01	-2.8627e-01	5.6280e-01	1.3826e-01	-1.3826e-01	2.9256e-02	8.1981e-01
0.043       	3.0145e-01	1.2039e-22	9.1267e-01	-4.5633e-01	-4.1582e-01	1.5073e-01	-3.0561e-01	6.0706e-01	1.5073e-01	-1.5073e-01	4.0510e-02	8.7216e-01
0.044       	2.6761e-01	1.2881e-22	7.6078e-01	-3.8039e-01	-3.2387e-01	1.3381e-01	-2.4658e-01	5.1420e-01	1.3381e-01	-1.3381e-01	5.6520e-02	7.0426e-01
0.045       	2.2735e-01	1.2977e-22	5.8453e-01	-2.9227e-01	-2.2203e-01	1.1368e-01	-1.7859e-01	4.0594e-01	1.1368e-01	-1.1368e-01	7.0233e-02	5.1430e-01
0.046       	1.8339e-01	1.2608e-22	3.9845e-01	-1.9922e-01	-1.1624e-01	9.1694e-02	-1.0753e-01	2.9092e-01	9.1694e-02	-9.1694e-02	8.2979e-02	3.1547e-01
0.047       	1.3601e-01	1.1419e-22	2.1526e-01	-1.0763e-01	-1.3694e-02	6.8003e-02	-3.9627e-02	1.7563e-01	6.8003e-02	-6.8003e-02	9.3937e-02	1.2132e-01
0.048       	1.3526e-01	9.5047e-23	2.2774e-01	-1.1387e-01	-2.7831e-02	6.7630e-02	-4.6239e-02	1.8150e-01	6.7630e-02	-6.7630e-02	8.6038e-02	1.4170e-01
0.049       	1.6943e-01	8.5480e-23	3.7468e-01	-1.8734e-01	-1.1673e-01	8.4716e-02	-1.0262e-01	2.7205e-01	8.4716e-02	-8.4716e-02	7.0605e-02	3.0407e-01
0.05        	2.0500e-01	8.3222e-23	5.2149e-01	-2.6074e-01	-2.0236e-01	1.0250e-01	-1.5825e-01	3.6324e-01	1.0250e-01	-1.0250e-01	5.8384e-02	4.6311e-01
0.051       	2.4742e-01	8.5345e-23	6.8521e-01	-3.4261e-01	-2.9734e-01	1.2371e-01	-2.1890e-01	4.6632e-01	1.2371e-01	-1.2371e-01	4.5271e-02	6.3994e-01
0.052       	2.8755e-01	9.8582e-23	8.2185e-01	-4.1093e-01	-3.7601e-01	1.4377e-01	-2.6715e-01	5.5470e-01	1.4377e-01	-1.4377e-01	3.4914e-02	7.8694e-01
0.053       	2.7808e-01	1.1346e-22	7.6163e-01	-3.8081e-01	-3.3928e-01	1.3904e-01	-2.4177e-01	5.1985e-01	1.3904e-01	-1.3904e-01	4.1528e-02	7.2010e-01
0.054       	2.4837e-01	1.1910e-22	6.2968e-01	-3.1484e-01	-2.6170e-01	1.2418e-01	-1.9066e-01	4.3903e-01	1.2418e-01	-1.2418e-01	5.3141e-02	5.7654e-01
0.055       	2.2060e-01	1.1918e-22	5.1328e-01	-2.5664e-01	-1.9340e-01	1.1030e-01	-1.4634e-01	3.6694e-01	1.1030e-01	-1.1030e-01	6.3240e-02	4.5004e-01
0.056       	1.8635e-01	1.1396e-22	3.7899e-01	-1.8949e-01	-1.1437e-01	9.3173e-02	-9.6322e-02	2.8267e-01	9.3173e-02	-9.3173e-02	7.5128e-02	3.0386e-01
0.057       	1.6395e-01	9.9863e-23	3.0227e-01	-1.5114e-01	-7.1873e-02	8.1976e-02	-6.9161e-02	2.3311e-01	8.1976e-02	-8.1976e-02	7.9264e-02	2.2301e-01
0.058       	1.7679e-01	8.8628e-23	3.6599e-01	-1.8299e-01	-1.1305e-01	8.8395e-02	-9.4598e-02	2.7139e-01	8.8395e-02	-8.8395e-02	6.9947e-02	2.9604e-01
0.059       	1.9678e-01	8.5549e-23	4.5205e-01	-2.2602e-01	-1.6528e-01	9.8390e-02	-1.2763e-01	3.2441e-01	9.8390e-02	-9.8390e-02	6.0746e-02	3.9130e-01
0.06        	2.1752e-01	8.5259e-23	5.3632e-01	-2.6816e-01	-2.1617e-01	1.0876e-01	-1.5940e-01	3.7692e-01	1.0876e-01	-1.0876e-01	5.1991e-02	4.8433e-01
0.061       	2.3970e-01	8.7578e-23	6.2009e-01	-3.1004e-01	-2.6661e-01	1.1985e-01	-1.9020e-01	4.2989e-01	1.1985e-01	-1.1985e-01	4.3434e-02	5.7665e-01
0.062       	2.5136e-01	9.4525e-23	6.5472e-01	-3.2736e-01	-2.8533e-01	1.2568e-01	-2.0168e-01	4.5304e-01	1.2568e-01	-1.2568e-01	4.2030e-02	6.1269e-01
0.063       	2.3857e-01	1.0272e-22	5.9226e-01	-2.9613e-01	-2.4269e-01	1.1929e-01	-1.7685e-01	4.1542e-01	1.1929e-01	-1.1929e-01	5.3441e-02	5.3882e-01
0.064       	2.1789e-01	1.0683e-22	5.0565e-01	-2.5283e-01	-1.8628e-01	1.0895e-01	-1.4388e-01	3.6177e-01	1.0895e-01	-1.0895e-01	6.6541e-02	4.3911e-01
0.065       	1.9807e-01	1.0751e-22	4.2895e-01	-2.1447e-01	-1.3754e-01	9.9036e-02	-1.1544e-01	3.1351e-01	9.9036e-02	-9.9036e-02	7.6933e-02	3.5201e-01
0.066       	1.7899e-01	1.0530e-22	3.6128e-01	-1.8064e-01	-9.5798e-02	8.9493e-02	-9.1145e-02	2.7013e-01	8.9493e-02	-8.9493e-02	8.4840e-02	2.7644e-01
0.067       	1.5997e-01	9.8919e-23	3.0218e-01	-1.5109e-01	-6.1177e-02	7.9985e-02	-7.1107e-02	2.3108e-01	7.9985e-02	-7.9985e-02	8.9915e-02	2.1227e-01
0.068       	1.5373e-01	9.0670e-23	2.9621e-01	-1.4810e-01	-5.9185e-02	7.6863e-02	-7.1240e-02	2.2497e-01	7.6863e-02	-7.6863e-02	8.8918e-02	2.0729e-01
0.069       	1.6428e-01	8.7378e-23	3.4539e-01	-1.7270e-01	-8.8244e-02	8.2138e-02	-9.0559e-02	2.5484e-01	8.2138e-02	-8.2138e-02	8.4453e-02	2.6094e-01
0.07        	1.7339e-01	8.7658e-23	3.8071e-01	-1.9035e-01	-1.0847e-01	8.6693e-02	-1.0366e-01	2.7705e-01	8.6693e-02	-8.6693e-02	8.1882e-02	2.9882e-01
0.071       	1.7888e-01	8.8774e-23	3.9993e-01	-1.9996e-01	-1.1910e-01	8.9438e-02	-1.1053e-01	2.8940e-01	8.9438e-02	-8.9438e-02	8.0868e-02	3.1906e-01
0.072       	1.8400e-01	9.0697e-23	4.1585e-01	-2.0793e-01	-1.2721e-01	9.2002e-02	-1.1592e-01	2.9993e-01	9.2002e-02	-9.2002e-02	8.0717e-02	3.3514e-01
0.073       	1.8953e-01	9.4487e-23	4.2989e-01	-2.1494e-01	-1.3255e-01	9.4763e-02	-1.2018e-01	3.0971e-01	9.4763e-02	-9.4763e-02	8.2390e-02	3.4750e-01
0.074       	1.9229e-01	1.0098e-22	4.3023e-01	-2.1512e-01	-1.2702e-01	9.6146e-02	-1.1897e-01	3.1126e-01	9.6146e-02	-9.6146e-02	8.8093e-02	3.4214e-01
0.075       	1.8723e-01	1.0687e-22	4.0517e-01	-2.0258e-01	-1.0610e-01	9.3614e-02	-1.0897e-01	2.9620e-01	9.3614e-02	-9.3614e-02	9.6484e-02	3.0868e-01
0.076       	1.8012e-01	1.0844e-22	3.8013e-01	-1.9007e-01	-8.8844e-02	9.0058e-02	-1.0001e-01	2.8012e-01	9.0058e-02	-9.0058e-02	1.0122e-01	2.7891e-01
0.077       	1.7555e-01	1.0811e-22	3.6654e-01	-1.8327e-01	-8.0468e-02	8.7776e-02	-9.5495e-02	2.7105e-01	8.7776e-02	-8.7776e-02	1.0280e-01	2.6374e-01
0.078       	1.7092e-01	1.0712e-22	3.5458e-01	-1.7729e-01	-7.4079e-02	8.5460e-02	-9.1831e-02	2.6275e-01	8.5460e-02	-8.5460e-02	1.0321e-01	2.5137e-01
0.079       	1.6517e-01	1.0536e-22	3.4232e-01	-1.7116e-01	-6.9122e-02	8.2584e-02	-8.8575e-02	2.5374e-01	8.2584e-02	-8.2584e-02	1.0204e-01	2.4028e-01
0.08        	1.5872e-01	1.0171e-22	3.3461e-01	-1.6730e-01	-7.0211e-02	7.9358e-02	-8.7944e-02	2.4666e-01	7.9358e-02	-7.9358e-02	9.7092e-02	2.3751e-01
0.081       	1.5741e-01	9.4646e-23	3.4282e-01	-1.7141e-01	-8.2376e-02	7.8706e-02	-9.2705e-02	2.5012e-01	7.8706e-02	-7.8706e-02	8.9035e-02	2.5379e-01
0.082       	1.6295e-01	9.2387e-23	3.6161e-01	-1.8080e-01	-9.4351e-02	8.1477e-02	-9.9326e-02	2.6228e-01	8.1477e-02	-8.1477e-02	8.6452e-02	2.7516e-01
0.083       	1.6748e-01	9.3262e-23	3.7411e-01	-1.8705e-01	-1.0055e-01	8.3739e-02	-1.0331e-01	2.7079e-01	8.3739e-02	-8.3739e-02	8.6501e-02	2.8761e-01
0.084       	1.7726e-01	9.6445e-23	4.0062e-01	-2.0031e-01	-1.1366e-01	8.8630e-02	-1.1168e-01	2.8894e-01	8.8630e-02	-8.8630e-02	8.6645e-02	3.1397e-01
0.085       	1.9718e-01	1.0396e-22	4.5524e-01	-2.2762e-01	-1.4177e-01	9.8589e-02	-1.2903e-01	3.2621e-01	9.8589e-02	-9.8589e-02	8.5853e-02	3.6939e-01
0.086       	2.2218e-01	1.1448e-22	5.2436e-01	-2.6218e-01	-1.7943e-01	1.1109e-01	-1.5109e-01	3.7327e-01	1.1109e-01	-1.1109e-01	8.2747e-02	4.4161e-01
0.087       	2.3747e-01	1.2227e-22	5.6665e-01	-2.8332e-01	-2.0516e-01	1.1873e-01	-1.6459e-01	4.0206e-01	1.1873e-01	-1.1873e-01	7.8167e-02	4.8848e-01
0.088       	2.3892e-01	1.2434e-22	5.7039e-01	-2.8520e-01	-2.1020e-01	1.1946e-01	-1.6574e-01	4.0466e-01	1.1946e-01	-1.1946e-01	7.4996e-02	4.9540e-01
0.089       	2.3581e-01	1.2430e-22	5.6204e-01	-2.8102e-01	-2.0800e-01	1.1790e-01	-1.6312e-01	3.9892e-01	1.1790e-01	-1.1790e-01	7.3016e-02	4.8902e-01
0.09        	2.2996e-01	1.2358e-22	5.4677e-01	-2.7338e-01	-2.0213e-01	1.1498e-01	-1.5840e-01	3.8836e-01	1.1498e-01	-1.1498e-01	7.1250e-02	4.7552e-01
0.091       	2.2269e-01	1.2261e-22	5.2784e-01	-2.6392e-01	-1.9458e-01	1.1135e-01	-1.5258e-01	3.7527e-01	1.1135e-01	-1.1135e-01	6.9345e-02	4.5850e-01
0.092       	2.1907e-01	1.2204e-22	5.1841e-01	-2.5920e-01	-1.9262e-01	1.0953e-01	-1.4967e-01	3.6874e-01	1.0953e-01	-1.0953e-01	6.6587e-02	4.5182e-01
0.093       	2.2572e-01	1.2242e-22	5.3699e-01	-2.6850e-01	-2.0610e-01	1.1286e-01	-1.5564e-01	3.8135e-01	1.1286e-01	-1.1286e-01	6.2400e-02	4.7459e-01
0.094       	2.3847e-01	1.2324e-22	5.7296e-01	-2.8648e-01	-2.2830e-01	1.1923e-01	-1.6724e-01	4.0571e-01	1.1923e-01	-1.1923e-01	5.8175e-02	5.1478e-01
0.095       	2.4882e-01	1.2386e-22	6.0251e-01	-3.0125e-01	-2.4596e-01	1.2441e-01	-1.7684e-01	4.2566e-01	1.2441e-01	-1.2441e-01	5.5289e-02	5.4722e-01
0.096       	2.5838e-01	1.2432e-22	6.3060e-01	-3.1530e-01	-2.6252e-01	1.2919e-01	-1.8611e-01	4.4449e-01	1.2919e-01	-1.2919e-01	5.2775e-02	5.7782e-01
0.097       	2.6809e-01	1.2495e-22	6.6020e-01	-3.3010e-01	-2.7991e-01	1.3404e-01	-1.9605e-01	4.6414e-01	1.3404e-01	-1.3404e-01	5.0188e-02	6.1001e-01
0.098       	2.7787e-01	1.2572e-22	6.9096e-01	-3.4548e-01	-2.9815e-01	1.3893e-01	-2.0655e-01	4.8442e-01	1.3893e-01	-1.3893e-01	4.7336e-02	6.4363e-01
0.099       	2.8774e-01	1.2735e-22	7.2227e-01	-3.6113e-01	-3.1720e-01	1.4387e-01	-2.1726e-01	5.0500e-01	1.4387e-01	-1.4387e-01	4.3932e-02	6.7833e-01
0.1         	2.9842e-01	1.3151e-22	7.5395e-01	-3.7697e-01	-3.3743e-01	1.4921e-01	-2.2776e-01	5.2618e-01	1.4921e-01	-1.4921e-01	3.9545e-02	7.1440e-01
0.101       	2.9933e-01	1.3715e-22	7.4990e-01	-3.7495e-01	-3.3663e-01	1.4966e-01	-2.2529e-01	5.2462e-01	1.4966e-01	-1.4966e-01	3.8319e-02	7.1159e-01
0.102       	2.9353e-01	1.3855e-22	7.2735e-01	-3.6367e-01	-3.2368e-01	1.4676e-01	-2.1691e-01	5.1044e-01	1.4676e-01	-1.4676e-01	3.9994e-02	6.8735e-01
0.103       	2.8848e-01	1.3845e-22	7.0965e-01	-3.5483e-01	-3.1287e-01	1.4424e-01	-2.1059e-01	4.9906e-01	1.4424e-01	-1.4424e-01	4.1957e-02	6.6769e-01
0.104       	2.8136e-01	1.3729e-22	6.8591e-01	-3.4295e-01	-2.9790e-01	1.4068e-01	-2.0227e-01	4.8363e-01	1.4068e-01	-1.4068e-01	4.5050e-02	6.4086e-01
0.105       	2.7092e-01	1.3454e-22	6.5204e-01	-3.2602e-01	-2.7635e-01	1.3546e-01	-1.9056e-01	4.6148e-01	1.3546e-01	-1.3546e-01	4.9674e-02	6.0237e-01
0.106       	2.5921e-01	1.3002e-22	6.1499e-01	-3.0749e-01	-2.5254e-01	1.2961e-01	-1.7789e-01	4.3710e-01	1.2961e-01	-1.2961e-01	5.4954e-02	5.6003e-01
0.107       	2.5290e-01	1.2586e-22	5.9609e-01	-2.9805e-01	-2.3991e-01	1.2645e-01	-1.7160e-01	4.2450e-01	1.2645e-01	-1.2645e-01	5.8137e-02	5.3796e-01
0.108       	2.5295e-01	1.2411e-22	5.9736e-01	-2.9868e-01	-2.4019e-01	1.2647e-01	-1.7221e-01	4.2515e-01	1.2647e-01	-1.2647e-01	5.8492e-02	5.3887e-01
0.109       	2.5486e-01	1.2344e-22	6.0396e-01	-3.0198e-01	-2.4418e-01	1.2743e-01	-1.7455e-01	4.2941e-01	1.2743e-01	-1.2743e-01	5.7800e-02	5.4616e-01
0.11        	2.5555e-01	1.2328e-22	6.0614e-01	-3.0307e-01	-2.4558e-01	1.2778e-01	-1.7529e-01	4.3085e-01	1.2778e-01	-1.2778e-01	5.7496e-02	5.4865e-01
0.111       	2.5780e-01	1.2274e-22	6.1346e-01	-3.0673e-01	-2.5009e-01	1.2890e-01	-1.7783e-01	4.3563e-01	1.2890e-01	-1.2890e-01	5.6635e-02	5.5682e-01
0.112       	2.5872e-01	1.2209e-22	6.1576e-01	-3.0788e-01	-2.5086e-01	1.2936e-01	-1.7852e-01	4.3724e-01	1.2936e-01	-1.2936e-01	5.7018e-02	5.5874e-01
0.113       	2.5737e-01	1.2180e-22	6.1114e-01	-3.0557e-01	-2.4741e-01	1.2869e-01	-1.7688e-01	4.3426e-01	1.2869e-01	-1.2869e-01	5.8160e-02	5.5298e-01
0.114       	2.4306e-01	1.2049e-22	5.5988e-01	-2.7994e-01	-2.1126e-01	1.2153e-01	-1.5841e-01	4.0147e-01	1.2153e-01	-1.2153e-01	6.8683e-02	4.9120e-01
0.115       	2.4063e-01	1.2044e-22	5.5193e-01	-2.7596e-01	-2.0558e-01	1.2032e-01	-1.5565e-01	3.9628e-01	1.2032e-01	-1.2032e-01	7.0386e-02	4.8154e-01
0.116       	2.3004e-01	1.1962e-22	5.1663e-01	-2.5831e-01	-1.8143e-01	1.1502e-01	-1.4329e-01	3.7333e-01	1.1502e-01	-1.1502e-01	7.6887e-02	4.3974e-01
0.117       	2.2751e-01	1.1935e-22	5.0835e-01	-2.5418e-01	-1.7595e-01	1.1376e-01	-1.4042e-01	3.6793e-01	1.1376e-01	-1.1376e-01	7.8223e-02	4.3013e-01
0.118       	2.1696e-01	1.1747e-22	4.7271e-01	-2.3636e-01	-1.5353e-01	1.0848e-01	-1.2788e-01	3.4484e-01	1.0848e-01	-1.0848e-01	8.2823e-02	3.8989e-01
0.119       	2.0445e-01	1.1447e-22	4.2985e-01	-2.1492e-01	-1.2741e-01	1.0222e-01	-1.1270e-01	3.1715e-01	1.0222e-01	-1.0222e-01	8.7509e-02	3.4234e-01
0.12        	2.0096e-01	1.1345e-22	4.1782e-01	-2.0891e-01	-1.2024e-01	1.0048e-01	-1.0843e-01	3.0939e-01	1.0048e-01	-1.0048e-01	8.8666e-02	3.2915e-01
0.121       	1.9013e-01	1.0930e-22	3.8073e-01	-1.9036e-01	-9.8414e-02	9.5066e-02	-9.5297e-02	2.8543e-01	9.5066e-02	-9.5066e-02	9.1949e-02	2.8878e-01
0.122       	1.8777e-01	1.0823e-22	3.7278e-01	-1.8639e-01	-9.3683e-02	9.3884e-02	-9.2508e-02	2.8028e-01	9.3884e-02	-9.3884e-02	9.2709e-02	2.8007e-01
0.123       	1.8049e-01	1.0374e-22	3.5008e-01	-1.7504e-01	-8.0420e-02	9.0245e-02	-8.4797e-02	2.6529e-01	9.0245e-02	-9.0245e-02	9.4621e-02	2.5546e-01
0.124       	1.7894e-01	1.0255e-22	3.4565e-01	-1.7282e-01	-7.7869e-02	8.9469e-02	-8.3354e-02	2.6229e-01	8.9469e-02	-8.9469e-02	9.4954e-02	2.5069e-01
0.125       	1.7290e-01	9.6491e-23	3.3073e-01	-1.6536e-01	-7.0411e-02	8.6450e-02	-7.8914e-02	2.5181e-01	8.6450e-02	-8.6450e-02	9.4953e-02	2.3578e-01
