# Force coefficients
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# sideDir   : (0.0000e+00 0.0000e+00 -1.0000e+00)
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# rollAxis  : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (0.0000e+00 0.0000e+00 -1.0000e+00)
# yawAxis   : (0.0000e+00 1.0000e+00 0.0000e+00)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
#
# Time      	Cd          	Cs          	Cl          	CmRoll      	CmPitch     	CmYaw       	Cd(f)       	Cd(r)       	Cs(f)       	Cs(r)       	Cl(f)       	Cl(r)       
0.001       	2.3931e-01	-3.0104e-22	5.2676e-01	-2.6338e-01	-2.8909e-01	1.1966e-01	-1.4373e-01	3.8304e-01	1.1966e-01	-1.1966e-01	-2.5706e-02	5.5247e-01
0.002       	4.7870e-01	-7.0142e-21	-1.5067e-01	7.5334e-02	1.2264e-01	2.3935e-01	3.1469e-01	1.6402e-01	2.3935e-01	-2.3935e-01	4.7307e-02	-1.9798e-01
0.003       	5.6011e-01	-7.1367e-21	1.0012e+00	-5.0060e-01	-5.2776e-01	2.8006e-01	-2.2054e-01	7.8066e-01	2.8006e-01	-2.8006e-01	-2.7157e-02	1.0284e+00
0.004       	-1.2851e-01	7.9413e-22	-9.7140e-02	4.8570e-02	6.3730e-02	-6.4256e-02	-1.5686e-02	-1.1283e-01	-6.4256e-02	6.4256e-02	1.5160e-02	-1.1230e-01
0.005       	-1.1846e+00	5.4768e-21	-2.5133e+00	1.2566e+00	1.7166e+00	-5.9228e-01	6.6436e-01	-1.8489e+00	-5.9228e-01	5.9228e-01	4.5997e-01	-2.9733e+00
0.006       	-1.0954e+00	9.1131e-22	-2.7228e+00	1.3614e+00	1.8258e+00	-5.4769e-01	8.1373e-01	-1.9091e+00	-5.4769e-01	5.4769e-01	4.6439e-01	-3.1872e+00
0.007       	5.6462e-02	-6.7603e-22	-2.2651e-01	1.1326e-01	8.4726e-02	2.8231e-02	1.4149e-01	-8.5025e-02	2.8231e-02	-2.8231e-02	-2.8530e-02	-1.9798e-01
0.008       	9.3947e-01	8.7766e-22	2.1049e+00	-1.0525e+00	-1.3841e+00	4.6974e-01	-5.8272e-01	1.5222e+00	4.6974e-01	-4.6974e-01	-3.3166e-01	2.4366e+00
0.009       	1.0581e+00	-1.8952e-21	2.8618e+00	-1.4309e+00	-1.6772e+00	5.2906e-01	-9.0184e-01	1.9600e+00	5.2906e-01	-5.2906e-01	-2.4625e-01	3.1081e+00
0.01        	2.9794e-01	1.2123e-21	1.1235e+00	-5.6173e-01	-4.9484e-01	1.4897e-01	-4.1276e-01	7.1070e-01	1.4897e-01	-1.4897e-01	6.6890e-02	1.0566e+00
0.011       	-4.3461e-01	2.6765e-21	-8.8821e-01	4.4410e-01	7.2062e-01	-2.1730e-01	2.2680e-01	-6.6141e-01	-2.1730e-01	2.1730e-01	2.7652e-01	-1.1647e+00
0.012       	-6.3919e-01	4.7577e-23	-1.8437e+00	9.2184e-01	1.1642e+00	-3.1960e-01	6.0225e-01	-1.2414e+00	-3.1960e-01	3.1960e-01	2.4233e-01	-2.0860e+00
0.013       	-1.4600e-01	-6.5349e-22	-7.1292e-01	3.5646e-01	3.5596e-01	-7.2999e-02	2.8346e-01	-4.2946e-01	-7.2999e-02	7.2999e-02	-5.0365e-04	-7.1242e-01
0.014       	4.8194e-01	-4.8730e-22	1.0975e+00	-5.4876e-01	-7.1772e-01	2.4097e-01	-3.0779e-01	7.8973e-01	2.4097e-01	-2.4097e-01	-1.6896e-01	1.2665e+00
0.015       	7.7821e-01	-8.9934e-22	2.1940e+00	-1.0970e+00	-1.2740e+00	3.8910e-01	-7.0790e-01	1.4861e+00	3.8910e-01	-3.8910e-01	-1.7696e-01	2.3710e+00
0.016       	4.6992e-01	2.1365e-22	1.5135e+00	-7.5673e-01	-7.7613e-01	2.3496e-01	-5.2177e-01	9.9169e-01	2.3496e-01	-2.3496e-01	-1.9402e-02	1.5329e+00
0.017       	-2.2076e-02	5.3367e-22	8.0583e-03	-4.0291e-03	1.2455e-01	-1.1038e-02	-1.5067e-02	-7.0089e-03	-1.1038e-02	1.1038e-02	1.2858e-01	-1.2052e-01
0.018       	-3.2601e-01	8.9463e-22	-1.0213e+00	5.1067e-01	7.1553e-01	-1.6301e-01	3.4767e-01	-6.7368e-01	-1.6301e-01	1.6301e-01	2.0486e-01	-1.2262e+00
0.019       	-1.9005e-01	6.4118e-23	-7.1070e-01	3.5535e-01	4.7697e-01	-9.5024e-02	2.6033e-01	-4.5038e-01	-9.5024e-02	9.5024e-02	1.2161e-01	-8.3232e-01
0.02        	2.2648e-01	-5.1701e-22	5.6036e-01	-2.8018e-01	-2.9951e-01	1.1324e-01	-1.6694e-01	3.9342e-01	1.1324e-01	-1.1324e-01	-1.9331e-02	5.7969e-01
0.021       	3.7451e-01	-6.3186e-22	1.0066e+00	-5.0331e-01	-5.6240e-01	1.8725e-01	-3.1606e-01	6.9057e-01	1.8725e-01	-1.8725e-01	-5.9092e-02	1.0657e+00
0.022       	4.9345e-01	-9.7705e-22	1.4928e+00	-7.4641e-01	-7.9272e-01	2.4672e-01	-4.9968e-01	9.9313e-01	2.4672e-01	-2.4672e-01	-4.6312e-02	1.5391e+00
0.023       	2.9213e-01	-8.0179e-22	8.8455e-01	-4.4228e-01	-4.0811e-01	1.4606e-01	-2.9621e-01	5.8834e-01	1.4606e-01	-1.4606e-01	3.4171e-02	8.5038e-01
0.024       	1.8722e-01	-6.6112e-22	5.6608e-01	-2.8304e-01	-2.1653e-01	9.3612e-02	-1.8943e-01	3.7665e-01	9.3612e-02	-9.3612e-02	6.6511e-02	4.9956e-01
0.025       	-8.1055e-02	-2.7670e-22	-4.3937e-01	2.1969e-01	3.3631e-01	-4.0528e-02	1.7916e-01	-2.6021e-01	-4.0528e-02	4.0528e-02	1.1662e-01	-5.5599e-01
0.026       	-3.7460e-02	1.0631e-23	-3.2537e-01	1.6268e-01	2.4116e-01	-1.8730e-02	1.4395e-01	-1.8141e-01	-1.8730e-02	1.8730e-02	7.8479e-02	-4.0384e-01
0.027       	3.5457e-02	5.1015e-23	-8.7479e-02	4.3739e-02	1.0088e-01	1.7729e-02	6.1468e-02	-2.6011e-02	1.7729e-02	-1.7729e-02	5.7138e-02	-1.4462e-01
0.028       	3.9873e-01	2.4698e-23	1.2650e+00	-6.3249e-01	-6.4246e-01	1.9937e-01	-4.3312e-01	8.3186e-01	1.9937e-01	-1.9937e-01	-9.9697e-03	1.2749e+00
0.029       	4.5723e-01	-6.5867e-23	1.5179e+00	-7.5894e-01	-7.7172e-01	2.2861e-01	-5.3032e-01	9.8755e-01	2.2861e-01	-2.2861e-01	-1.2782e-02	1.5307e+00
0.03        	3.9488e-01	-1.6610e-22	1.3027e+00	-6.5134e-01	-6.4648e-01	1.9744e-01	-4.5390e-01	8.4878e-01	1.9744e-01	-1.9744e-01	4.8614e-03	1.2978e+00
0.031       	2.2753e-02	-6.9072e-23	-1.3357e-01	6.6787e-02	1.8259e-01	1.1377e-02	7.8163e-02	-5.5410e-02	1.1377e-02	-1.1377e-02	1.1580e-01	-2.4937e-01
0.032       	-1.0944e-01	-1.8523e-23	-6.5683e-01	3.2841e-01	4.6013e-01	-5.4720e-02	2.7369e-01	-3.8313e-01	-5.4720e-02	5.4720e-02	1.3171e-01	-7.8854e-01
0.033       	-3.5758e-02	-8.9251e-24	-3.8343e-01	1.9171e-01	2.9702e-01	-1.7879e-02	1.7383e-01	-2.0959e-01	-1.7879e-02	1.7879e-02	1.0531e-01	-4.8874e-01
0.034       	2.6193e-01	-1.1579e-22	7.6824e-01	-3.8412e-01	-3.6847e-01	1.3096e-01	-2.5316e-01	5.1508e-01	1.3096e-01	-1.3096e-01	1.5650e-02	7.5259e-01
0.035       	4.8838e-01	-1.6975e-22	1.6636e+00	-8.3182e-01	-8.7194e-01	2.4419e-01	-5.8763e-01	1.0760e+00	2.4419e-01	-2.4419e-01	-4.0125e-02	1.7038e+00
0.036       	4.3076e-01	-1.7479e-22	1.4426e+00	-7.2132e-01	-7.3314e-01	2.1538e-01	-5.0593e-01	9.3670e-01	2.1538e-01	-2.1538e-01	-1.1826e-02	1.4545e+00
0.037       	2.2451e-01	-4.8607e-23	6.0289e-01	-3.0144e-01	-2.3056e-01	1.1225e-01	-1.8919e-01	4.1370e-01	1.1225e-01	-1.1225e-01	7.0886e-02	5.3200e-01
0.038       	1.1034e-01	-4.2731e-23	1.3613e-01	-6.8064e-02	3.8506e-02	5.5168e-02	-1.2897e-02	1.2323e-01	5.5168e-02	-5.5168e-02	1.0657e-01	2.9559e-02
0.039       	4.8545e-02	-5.5010e-23	-1.2381e-01	6.1905e-02	1.8161e-01	2.4272e-02	8.6177e-02	-3.7633e-02	2.4272e-02	-2.4272e-02	1.1971e-01	-2.4352e-01
0.04        	1.1095e-01	-1.3830e-22	1.2810e-01	-6.4051e-02	1.7173e-02	5.5475e-02	-8.5753e-03	1.1953e-01	5.5475e-02	-5.5475e-02	8.1224e-02	4.6877e-02
0.041       	1.7904e-01	-1.3444e-22	4.0578e-01	-2.0289e-01	-1.4369e-01	8.9518e-02	-1.1337e-01	2.9241e-01	8.9518e-02	-8.9518e-02	5.9198e-02	3.4658e-01
0.042       	2.4800e-01	-8.9989e-23	6.9505e-01	-3.4753e-01	-3.0472e-01	1.2400e-01	-2.2353e-01	4.7153e-01	1.2400e-01	-1.2400e-01	4.2810e-02	6.5224e-01
0.043       	3.7374e-01	-3.6342e-23	1.1971e+00	-5.9856e-01	-5.7811e-01	1.8687e-01	-4.1169e-01	7.8543e-01	1.8687e-01	-1.8687e-01	2.0450e-02	1.1767e+00
0.044       	3.4949e-01	-1.6848e-23	1.0957e+00	-5.4785e-01	-5.1465e-01	1.7475e-01	-3.7310e-01	7.2260e-01	1.7475e-01	-1.7475e-01	3.3202e-02	1.0625e+00
0.045       	2.8184e-01	-1.0648e-23	8.1047e-01	-4.0523e-01	-3.4878e-01	1.4092e-01	-2.6432e-01	5.4615e-01	1.4092e-01	-1.4092e-01	5.6450e-02	7.5402e-01
0.046       	2.0908e-01	-9.2216e-24	4.9778e-01	-2.4889e-01	-1.6790e-01	1.0454e-01	-1.4435e-01	3.5343e-01	1.0454e-01	-1.0454e-01	8.0996e-02	4.1679e-01
0.047       	1.6242e-01	1.1977e-23	2.9786e-01	-1.4893e-01	-5.2386e-02	8.1212e-02	-6.7720e-02	2.3014e-01	8.1212e-02	-8.1212e-02	9.6545e-02	2.0132e-01
0.048       	1.3618e-01	3.3664e-24	1.9442e-01	-9.7210e-02	6.9166e-03	6.8092e-02	-2.9118e-02	1.6530e-01	6.8092e-02	-6.8092e-02	1.0413e-01	9.0294e-02
0.049       	1.5973e-01	2.1507e-23	3.0015e-01	-1.5008e-01	-5.6650e-02	7.9864e-02	-7.0213e-02	2.2994e-01	7.9864e-02	-7.9864e-02	9.3426e-02	2.0673e-01
0.05        	2.0624e-01	1.8930e-23	5.0413e-01	-2.5207e-01	-1.7684e-01	1.0312e-01	-1.4895e-01	3.5518e-01	1.0312e-01	-1.0312e-01	7.5222e-02	4.2891e-01
0.051       	2.4028e-01	1.2318e-23	6.5111e-01	-3.2556e-01	-2.6274e-01	1.2014e-01	-2.0542e-01	4.4570e-01	1.2014e-01	-1.2014e-01	6.2817e-02	5.8829e-01
0.052       	2.7161e-01	1.5283e-23	7.7465e-01	-3.8733e-01	-3.3498e-01	1.3581e-01	-2.5152e-01	5.2313e-01	1.3581e-01	-1.3581e-01	5.2343e-02	7.2231e-01
0.053       	3.0902e-01	3.2396e-23	9.0306e-01	-4.5153e-01	-4.0853e-01	1.5451e-01	-2.9702e-01	6.0604e-01	1.5451e-01	-1.5451e-01	4.2995e-02	8.6006e-01
0.054       	3.1223e-01	5.6539e-23	8.8746e-01	-4.4373e-01	-3.9654e-01	1.5612e-01	-2.8761e-01	5.9984e-01	1.5612e-01	-1.5612e-01	4.7190e-02	8.4026e-01
0.055       	2.8879e-01	9.8804e-23	7.7620e-01	-3.8810e-01	-3.2975e-01	1.4440e-01	-2.4370e-01	5.3250e-01	1.4440e-01	-1.4440e-01	5.8352e-02	7.1785e-01
0.056       	2.6479e-01	1.2549e-22	6.7498e-01	-3.3749e-01	-2.6942e-01	1.3239e-01	-2.0510e-01	4.6988e-01	1.3239e-01	-1.3239e-01	6.8073e-02	6.0691e-01
0.057       	2.3711e-01	1.5113e-22	5.6732e-01	-2.8366e-01	-2.0498e-01	1.1855e-01	-1.6511e-01	4.0221e-01	1.1855e-01	-1.1855e-01	7.8679e-02	4.8864e-01
0.058       	2.0444e-01	1.6603e-22	4.4826e-01	-2.2413e-01	-1.3426e-01	1.0222e-01	-1.2191e-01	3.2635e-01	1.0222e-01	-1.0222e-01	8.9869e-02	3.5839e-01
0.059       	1.8378e-01	1.6315e-22	3.8289e-01	-1.9145e-01	-9.7774e-02	9.1888e-02	-9.9559e-02	2.8333e-01	9.1888e-02	-9.1888e-02	9.3673e-02	2.8922e-01
0.06        	1.9730e-01	1.4762e-22	4.4433e-01	-2.2216e-01	-1.3823e-01	9.8652e-02	-1.2351e-01	3.2082e-01	9.8652e-02	-9.8652e-02	8.3935e-02	3.6039e-01
0.061       	2.2188e-01	1.2862e-22	5.3981e-01	-2.6991e-01	-1.9838e-01	1.1094e-01	-1.5896e-01	3.8085e-01	1.1094e-01	-1.1094e-01	7.1528e-02	4.6828e-01
0.062       	2.4719e-01	1.2389e-22	6.3292e-01	-3.1646e-01	-2.5693e-01	1.2359e-01	-1.9287e-01	4.4005e-01	1.2359e-01	-1.2359e-01	5.9526e-02	5.7339e-01
0.063       	2.7153e-01	1.3015e-22	7.1770e-01	-3.5885e-01	-3.1058e-01	1.3577e-01	-2.2308e-01	4.9462e-01	1.3577e-01	-1.3577e-01	4.8274e-02	6.6942e-01
0.064       	2.9313e-01	1.3312e-22	7.8709e-01	-3.9355e-01	-3.5451e-01	1.4657e-01	-2.4698e-01	5.4011e-01	1.4657e-01	-1.4657e-01	3.9032e-02	7.4806e-01
0.065       	3.0290e-01	1.3316e-22	8.0516e-01	-4.0258e-01	-3.6610e-01	1.5145e-01	-2.5113e-01	5.5403e-01	1.5145e-01	-1.5145e-01	3.6480e-02	7.6868e-01
0.066       	2.8888e-01	1.2748e-22	7.4246e-01	-3.7123e-01	-3.2575e-01	1.4444e-01	-2.2679e-01	5.1567e-01	1.4444e-01	-1.4444e-01	4.5484e-02	6.9698e-01
0.067       	2.6727e-01	1.2953e-22	6.6157e-01	-3.3079e-01	-2.7340e-01	1.3363e-01	-1.9715e-01	4.6442e-01	1.3363e-01	-1.3363e-01	5.7387e-02	6.0419e-01
0.068       	2.4564e-01	1.3475e-22	5.8583e-01	-2.9292e-01	-2.2464e-01	1.2282e-01	-1.7010e-01	4.1574e-01	1.2282e-01	-1.2282e-01	6.8276e-02	5.1756e-01
0.069       	2.2288e-01	1.3510e-22	5.1075e-01	-2.5537e-01	-1.7686e-01	1.1144e-01	-1.4393e-01	3.6681e-01	1.1144e-01	-1.1144e-01	7.8514e-02	4.3223e-01
0.07        	1.9401e-01	1.4047e-22	4.1909e-01	-2.0954e-01	-1.2033e-01	9.7005e-02	-1.1254e-01	3.0655e-01	9.7005e-02	-9.7005e-02	8.9214e-02	3.2987e-01
0.071       	1.6447e-01	1.4312e-22	3.3233e-01	-1.6616e-01	-6.9500e-02	8.2233e-02	-8.3932e-02	2.4840e-01	8.2233e-02	-8.2233e-02	9.6665e-02	2.3566e-01
0.072       	1.6519e-01	1.4855e-22	3.5031e-01	-1.7516e-01	-8.0987e-02	8.2593e-02	-9.2563e-02	2.5775e-01	8.2593e-02	-8.2593e-02	9.4169e-02	2.5614e-01
0.073       	1.7729e-01	1.3773e-22	3.9883e-01	-1.9941e-01	-1.1026e-01	8.8645e-02	-1.1077e-01	2.8806e-01	8.8645e-02	-8.8645e-02	8.9155e-02	3.0967e-01
0.074       	1.8844e-01	1.3470e-22	4.3927e-01	-2.1964e-01	-1.3512e-01	9.4221e-02	-1.2541e-01	3.1386e-01	9.4221e-02	-9.4221e-02	8.4519e-02	3.5475e-01
0.075       	2.0168e-01	1.2649e-22	4.8452e-01	-2.4226e-01	-1.6280e-01	1.0084e-01	-1.4142e-01	3.4310e-01	1.0084e-01	-1.0084e-01	7.9461e-02	4.0506e-01
0.076       	2.1716e-01	1.2275e-22	5.3508e-01	-2.6754e-01	-1.9273e-01	1.0858e-01	-1.5896e-01	3.7612e-01	1.0858e-01	-1.0858e-01	7.4812e-02	4.6027e-01
0.077       	2.2670e-01	1.1597e-22	5.6367e-01	-2.8183e-01	-2.0682e-01	1.1335e-01	-1.6849e-01	3.9518e-01	1.1335e-01	-1.1335e-01	7.5013e-02	4.8866e-01
0.078       	2.1865e-01	1.2138e-22	5.3493e-01	-2.6746e-01	-1.8398e-01	1.0932e-01	-1.5814e-01	3.7679e-01	1.0932e-01	-1.0932e-01	8.3481e-02	4.5145e-01
0.079       	2.0613e-01	1.2404e-22	4.9411e-01	-2.4706e-01	-1.5482e-01	1.0306e-01	-1.4399e-01	3.5012e-01	1.0306e-01	-1.0306e-01	9.2235e-02	4.0188e-01
0.08        	1.9137e-01	1.3099e-22	4.4724e-01	-2.2362e-01	-1.2211e-01	9.5684e-02	-1.2794e-01	3.1931e-01	9.5684e-02	-9.5684e-02	1.0151e-01	3.4573e-01
0.081       	1.7190e-01	1.3204e-22	3.8546e-01	-1.9273e-01	-8.0040e-02	8.5948e-02	-1.0678e-01	2.7868e-01	8.5948e-02	-8.5948e-02	1.1269e-01	2.7277e-01
0.082       	1.4966e-01	1.3407e-22	3.1511e-01	-1.5756e-01	-3.4131e-02	7.4829e-02	-8.2728e-02	2.3239e-01	7.4829e-02	-7.4829e-02	1.2343e-01	1.9169e-01
0.083       	1.3441e-01	1.3215e-22	2.7025e-01	-1.3513e-01	-7.9039e-03	6.7203e-02	-6.7923e-02	2.0233e-01	6.7203e-02	-6.7203e-02	1.2722e-01	1.4303e-01
0.084       	1.3956e-01	1.2647e-22	2.9496e-01	-1.4748e-01	-2.7101e-02	6.9782e-02	-7.7699e-02	2.1726e-01	6.9782e-02	-6.9782e-02	1.2038e-01	1.7458e-01
0.085       	1.5292e-01	1.1906e-22	3.4538e-01	-1.7269e-01	-6.0491e-02	7.6459e-02	-9.6229e-02	2.4915e-01	7.6459e-02	-7.6459e-02	1.1220e-01	2.3318e-01
0.086       	1.7027e-01	1.2034e-22	4.0798e-01	-2.0399e-01	-1.0013e-01	8.5137e-02	-1.1885e-01	2.8913e-01	8.5137e-02	-8.5137e-02	1.0386e-01	3.0411e-01
0.087       	1.9207e-01	1.2597e-22	4.8347e-01	-2.4174e-01	-1.4680e-01	9.6033e-02	-1.4570e-01	3.3777e-01	9.6033e-02	-9.6033e-02	9.4932e-02	3.8854e-01
0.088       	2.1543e-01	1.3260e-22	5.6081e-01	-2.8040e-01	-1.9396e-01	1.0772e-01	-1.7269e-01	3.8812e-01	1.0772e-01	-1.0772e-01	8.6444e-02	4.7437e-01
0.089       	2.3589e-01	1.4382e-22	6.2442e-01	-3.1221e-01	-2.3228e-01	1.1794e-01	-1.9426e-01	4.3015e-01	1.1794e-01	-1.1794e-01	7.9930e-02	5.4449e-01
0.09        	2.4992e-01	1.5346e-22	6.6324e-01	-3.3162e-01	-2.5530e-01	1.2496e-01	-2.0666e-01	4.5658e-01	1.2496e-01	-1.2496e-01	7.6321e-02	5.8692e-01
0.091       	2.5530e-01	1.5862e-22	6.7205e-01	-3.3603e-01	-2.6010e-01	1.2765e-01	-2.0838e-01	4.6368e-01	1.2765e-01	-1.2765e-01	7.5924e-02	5.9613e-01
0.092       	2.5289e-01	1.6249e-22	6.5641e-01	-3.2821e-01	-2.4999e-01	1.2645e-01	-2.0176e-01	4.5465e-01	1.2645e-01	-1.2645e-01	7.8218e-02	5.7820e-01
0.093       	2.4634e-01	1.6992e-22	6.2985e-01	-3.1493e-01	-2.3317e-01	1.2317e-01	-1.9175e-01	4.3810e-01	1.2317e-01	-1.2317e-01	8.1754e-02	5.4810e-01
0.094       	2.3968e-01	1.7477e-22	6.0550e-01	-3.0275e-01	-2.1788e-01	1.1984e-01	-1.8291e-01	4.2259e-01	1.1984e-01	-1.1984e-01	8.4874e-02	5.2062e-01
0.095       	2.3499e-01	1.7049e-22	5.8913e-01	-2.9456e-01	-2.0795e-01	1.1749e-01	-1.7707e-01	4.1206e-01	1.1749e-01	-1.1749e-01	8.6614e-02	5.0252e-01
0.096       	2.3376e-01	1.8790e-22	5.8442e-01	-2.9221e-01	-2.0610e-01	1.1688e-01	-1.7533e-01	4.0909e-01	1.1688e-01	-1.1688e-01	8.6110e-02	4.9831e-01
0.097       	2.3824e-01	1.9167e-22	5.9780e-01	-2.9890e-01	-2.1678e-01	1.1912e-01	-1.7978e-01	4.1802e-01	1.1912e-01	-1.1912e-01	8.2126e-02	5.1568e-01
0.098       	2.5051e-01	1.9183e-22	6.3649e-01	-3.1825e-01	-2.4417e-01	1.2525e-01	-1.9299e-01	4.4350e-01	1.2525e-01	-1.2525e-01	7.4076e-02	5.6241e-01
0.099       	2.6813e-01	1.9268e-22	6.9381e-01	-3.4691e-01	-2.8269e-01	1.3406e-01	-2.1284e-01	4.8097e-01	1.3406e-01	-1.3406e-01	6.4219e-02	6.2959e-01
0.1         	2.8371e-01	1.9998e-22	7.4638e-01	-3.7319e-01	-3.1635e-01	1.4186e-01	-2.3133e-01	5.1504e-01	1.4186e-01	-1.4186e-01	5.6833e-02	6.8954e-01
0.101       	2.9349e-01	2.0659e-22	7.8112e-01	-3.9056e-01	-3.3725e-01	1.4674e-01	-2.4382e-01	5.3730e-01	1.4674e-01	-1.4674e-01	5.3313e-02	7.2781e-01
0.102       	2.9906e-01	2.0909e-22	8.0265e-01	-4.0132e-01	-3.4895e-01	1.4953e-01	-2.5179e-01	5.5085e-01	1.4953e-01	-1.4953e-01	5.2375e-02	7.5027e-01
0.103       	3.0191e-01	2.0035e-22	8.1546e-01	-4.0773e-01	-3.5470e-01	1.5096e-01	-2.5677e-01	5.5869e-01	1.5096e-01	-1.5096e-01	5.3030e-02	7.6243e-01
0.104       	3.0272e-01	1.9844e-22	8.2113e-01	-4.1056e-01	-3.5560e-01	1.5136e-01	-2.5920e-01	5.6193e-01	1.5136e-01	-1.5136e-01	5.4962e-02	7.6617e-01
0.105       	3.0033e-01	1.9089e-22	8.1356e-01	-4.0678e-01	-3.4809e-01	1.5017e-01	-2.5661e-01	5.5695e-01	1.5017e-01	-1.5017e-01	5.8690e-02	7.5487e-01
0.106       	2.9201e-01	1.8768e-22	7.8002e-01	-3.9001e-01	-3.2622e-01	1.4601e-01	-2.4401e-01	5.3602e-01	1.4601e-01	-1.4601e-01	6.3796e-02	7.1623e-01
0.107       	2.8405e-01	1.8792e-22	7.4639e-01	-3.7320e-01	-3.0700e-01	1.4203e-01	-2.3117e-01	5.1522e-01	1.4203e-01	-1.4203e-01	6.6201e-02	6.8019e-01
0.108       	2.8182e-01	1.7994e-22	7.3595e-01	-3.6798e-01	-3.0205e-01	1.4091e-01	-2.2707e-01	5.0889e-01	1.4091e-01	-1.4091e-01	6.5925e-02	6.7003e-01
0.109       	2.8131e-01	1.7136e-22	7.3296e-01	-3.6648e-01	-3.0141e-01	1.4065e-01	-2.2583e-01	5.0713e-01	1.4065e-01	-1.4065e-01	6.5068e-02	6.6789e-01
0.11        	2.8059e-01	1.4965e-22	7.3060e-01	-3.6530e-01	-3.0134e-01	1.4029e-01	-2.2501e-01	5.0560e-01	1.4029e-01	-1.4029e-01	6.3961e-02	6.6664e-01
0.111       	2.7873e-01	1.4745e-22	7.2616e-01	-3.6308e-01	-3.0064e-01	1.3936e-01	-2.2372e-01	5.0245e-01	1.3936e-01	-1.3936e-01	6.2445e-02	6.6372e-01
0.112       	2.7546e-01	1.4085e-22	7.1842e-01	-3.5921e-01	-2.9916e-01	1.3773e-01	-2.2148e-01	4.9694e-01	1.3773e-01	-1.3773e-01	6.0052e-02	6.5837e-01
0.113       	2.7221e-01	1.2468e-22	7.1009e-01	-3.5505e-01	-2.9809e-01	1.3611e-01	-2.1894e-01	4.9115e-01	1.3611e-01	-1.3611e-01	5.6953e-02	6.5314e-01
0.114       	2.7203e-01	1.2354e-22	7.0966e-01	-3.5483e-01	-2.9827e-01	1.3601e-01	-2.1881e-01	4.9084e-01	1.3601e-01	-1.3601e-01	5.6557e-02	6.5310e-01
0.115       	2.7095e-01	1.1689e-22	7.0614e-01	-3.5307e-01	-2.9697e-01	1.3547e-01	-2.1760e-01	4.8854e-01	1.3547e-01	-1.3547e-01	5.6095e-02	6.5004e-01
0.116       	2.6964e-01	1.0293e-22	7.0031e-01	-3.5016e-01	-2.9334e-01	1.3482e-01	-2.1533e-01	4.8498e-01	1.3482e-01	-1.3482e-01	5.6812e-02	6.4350e-01
0.117       	2.6925e-01	1.1324e-22	6.9817e-01	-3.4908e-01	-2.9191e-01	1.3463e-01	-2.1446e-01	4.8371e-01	1.3463e-01	-1.3463e-01	5.7171e-02	6.4100e-01
0.118       	2.6172e-01	1.2141e-22	6.7134e-01	-3.3567e-01	-2.7484e-01	1.3086e-01	-2.0481e-01	4.6653e-01	1.3086e-01	-1.3086e-01	6.0832e-02	6.1050e-01
0.119       	2.5883e-01	1.1619e-22	6.6161e-01	-3.3080e-01	-2.6900e-01	1.2941e-01	-2.0139e-01	4.6022e-01	1.2941e-01	-1.2941e-01	6.1802e-02	5.9980e-01
0.12        	2.4049e-01	1.1423e-22	6.0157e-01	-3.0079e-01	-2.3423e-01	1.2025e-01	-1.8054e-01	4.2103e-01	1.2025e-01	-1.2025e-01	6.6559e-02	5.3501e-01
0.121       	2.1870e-01	1.1174e-22	5.3122e-01	-2.6561e-01	-1.9448e-01	1.0935e-01	-1.5626e-01	3.7496e-01	1.0935e-01	-1.0935e-01	7.1123e-02	4.6009e-01
0.122       	2.1529e-01	1.0955e-22	5.2041e-01	-2.6021e-01	-1.8859e-01	1.0765e-01	-1.5256e-01	3.6785e-01	1.0765e-01	-1.0765e-01	7.1614e-02	4.4880e-01
0.123       	2.0179e-01	1.0148e-22	4.7719e-01	-2.3859e-01	-1.6636e-01	1.0089e-01	-1.3770e-01	3.3949e-01	1.0089e-01	-1.0089e-01	7.2239e-02	4.0495e-01
0.124       	1.9929e-01	9.9699e-23	4.6887e-01	-2.3444e-01	-1.6242e-01	9.9643e-02	-1.3479e-01	3.3408e-01	9.9643e-02	-9.9643e-02	7.2010e-02	3.9686e-01
0.125       	1.8879e-01	9.5705e-23	4.3647e-01	-2.1823e-01	-1.4605e-01	9.4393e-02	-1.2384e-01	3.1263e-01	9.4393e-02	-9.4393e-02	7.2182e-02	3.6429e-01
0.126       	1.8523e-01	9.7352e-23	4.2542e-01	-2.1271e-01	-1.4033e-01	9.2613e-02	-1.2009e-01	3.0532e-01	9.2613e-02	-9.2613e-02	7.2377e-02	3.5304e-01
0.127       	1.6950e-01	9.4041e-23	3.8141e-01	-1.9070e-01	-1.1341e-01	8.4750e-02	-1.0595e-01	2.7545e-01	8.4750e-02	-8.4750e-02	7.7293e-02	3.0411e-01
0.128       	1.6429e-01	9.3974e-23	3.6706e-01	-1.8353e-01	-1.0406e-01	8.2143e-02	-1.0138e-01	2.6567e-01	8.2143e-02	-8.2143e-02	7.9466e-02	2.8759e-01
0.129       	1.4897e-01	9.6373e-23	3.2564e-01	-1.6282e-01	-7.4588e-02	7.4484e-02	-8.8334e-02	2.3730e-01	7.4484e-02	-7.4484e-02	8.8230e-02	2.3741e-01
