# Force coefficients
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (4.4208e-01 -6.0854e-02 8.9491e-01)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
# Time      	Cm          	Cd          	Cl          	Cl(f)       	Cl(r)       
19.547      	-1.8957e-02	2.4420e-02	1.1505e+00	5.5628e-01	5.9419e-01
19.548      	-1.9038e-02	2.4370e-02	1.1502e+00	5.5607e-01	5.9415e-01
19.549      	-1.9295e-02	2.4197e-02	1.1494e+00	5.5541e-01	5.9400e-01
19.55       	-1.9542e-02	2.4042e-02	1.1486e+00	5.5477e-01	5.9386e-01
19.551      	-1.9762e-02	2.3915e-02	1.1480e+00	5.5421e-01	5.9374e-01
19.552      	-1.9824e-02	2.3886e-02	1.1478e+00	5.5407e-01	5.9371e-01
19.553      	-2.0018e-02	2.3795e-02	1.1472e+00	5.5360e-01	5.9364e-01
19.554      	-2.0205e-02	2.3714e-02	1.1467e+00	5.5316e-01	5.9357e-01
19.555      	-2.0384e-02	2.3636e-02	1.1463e+00	5.5275e-01	5.9352e-01
19.556      	-2.0438e-02	2.3619e-02	1.1461e+00	5.5263e-01	5.9351e-01
19.557      	-2.0627e-02	2.3532e-02	1.1456e+00	5.5219e-01	5.9345e-01
19.558      	-2.0818e-02	2.3434e-02	1.1451e+00	5.5174e-01	5.9337e-01
19.559      	-2.1002e-02	2.3335e-02	1.1446e+00	5.5128e-01	5.9329e-01
19.56       	-2.1062e-02	2.3305e-02	1.1444e+00	5.5113e-01	5.9326e-01
19.561      	-2.1243e-02	2.3196e-02	1.1438e+00	5.5065e-01	5.9314e-01
19.562      	-2.1419e-02	2.3093e-02	1.1432e+00	5.5016e-01	5.9300e-01
19.563      	-2.1579e-02	2.3000e-02	1.1426e+00	5.4971e-01	5.9287e-01
19.564      	-2.1635e-02	2.2970e-02	1.1424e+00	5.4955e-01	5.9282e-01
19.565      	-2.1764e-02	2.2909e-02	1.1419e+00	5.4917e-01	5.9270e-01
19.566      	-2.1880e-02	2.2860e-02	1.1414e+00	5.4881e-01	5.9257e-01
19.567      	-2.1982e-02	2.2816e-02	1.1410e+00	5.4850e-01	5.9246e-01
19.568      	-2.2016e-02	2.2805e-02	1.1408e+00	5.4840e-01	5.9243e-01
19.569      	-2.2107e-02	2.2774e-02	1.1404e+00	5.4812e-01	5.9233e-01
19.57       	-2.2203e-02	2.2736e-02	1.1401e+00	5.4783e-01	5.9223e-01
19.571      	-2.2310e-02	2.2686e-02	1.1396e+00	5.4751e-01	5.9213e-01
19.572      	-2.2347e-02	2.2669e-02	1.1395e+00	5.4740e-01	5.9210e-01
19.573      	-2.2472e-02	2.2594e-02	1.1390e+00	5.4702e-01	5.9196e-01
19.574      	-2.2604e-02	2.2509e-02	1.1384e+00	5.4659e-01	5.9180e-01
19.575      	-2.2738e-02	2.2413e-02	1.1378e+00	5.4615e-01	5.9163e-01
19.576      	-2.2779e-02	2.2382e-02	1.1376e+00	5.4601e-01	5.9157e-01
19.577      	-2.2888e-02	2.2301e-02	1.1370e+00	5.4559e-01	5.9137e-01
19.578      	-2.2976e-02	2.2237e-02	1.1364e+00	5.4522e-01	5.9117e-01
19.579      	-2.3034e-02	2.2194e-02	1.1359e+00	5.4493e-01	5.9099e-01
19.58       	-2.3052e-02	2.2182e-02	1.1358e+00	5.4483e-01	5.9094e-01
19.581      	-2.3064e-02	2.2198e-02	1.1355e+00	5.4468e-01	5.9081e-01
19.582      	-2.3066e-02	2.2223e-02	1.1353e+00	5.4456e-01	5.9069e-01
19.583      	-2.3066e-02	2.2248e-02	1.1350e+00	5.4445e-01	5.9058e-01
19.584      	-2.3081e-02	2.2239e-02	1.1349e+00	5.4436e-01	5.9052e-01
19.585      	-2.3099e-02	2.2251e-02	1.1346e+00	5.4421e-01	5.9041e-01
19.586      	-2.3127e-02	2.2254e-02	1.1343e+00	5.4403e-01	5.9029e-01
19.587      	-2.3152e-02	2.2236e-02	1.1341e+00	5.4391e-01	5.9022e-01
19.588      	-2.3192e-02	2.2222e-02	1.1337e+00	5.4368e-01	5.9007e-01
19.589      	-2.3229e-02	2.2201e-02	1.1333e+00	5.4344e-01	5.8990e-01
19.59       	-2.3247e-02	2.2187e-02	1.1332e+00	5.4333e-01	5.8983e-01
19.591      	-2.3268e-02	2.2165e-02	1.1327e+00	5.4310e-01	5.8964e-01
19.592      	-2.3274e-02	2.2156e-02	1.1324e+00	5.4291e-01	5.8946e-01
19.593      	-2.3279e-02	2.2157e-02	1.1322e+00	5.4284e-01	5.8940e-01
19.594      	-2.3273e-02	2.2163e-02	1.1319e+00	5.4267e-01	5.8921e-01
19.595      	-2.3253e-02	2.2186e-02	1.1316e+00	5.4254e-01	5.8905e-01
19.596      	-2.3243e-02	2.2207e-02	1.1315e+00	5.4252e-01	5.8901e-01
19.597      	-2.3195e-02	2.2253e-02	1.1313e+00	5.4248e-01	5.8887e-01
19.598      	-2.3140e-02	2.2308e-02	1.1312e+00	5.4247e-01	5.8874e-01
19.599      	-2.3121e-02	2.2333e-02	1.1312e+00	5.4247e-01	5.8871e-01
19.6        	-2.3060e-02	2.2386e-02	1.1310e+00	5.4245e-01	5.8857e-01
19.601      	-2.2995e-02	2.2442e-02	1.1309e+00	5.4244e-01	5.8843e-01
19.602      	-2.2975e-02	2.2462e-02	1.1308e+00	5.4243e-01	5.8838e-01
19.603      	-2.2896e-02	2.2520e-02	1.1307e+00	5.4243e-01	5.8822e-01
19.604      	-2.2818e-02	2.2578e-02	1.1305e+00	5.4244e-01	5.8807e-01
19.605      	-2.2797e-02	2.2595e-02	1.1304e+00	5.4242e-01	5.8801e-01
19.606      	-2.2717e-02	2.2656e-02	1.1303e+00	5.4243e-01	5.8786e-01
19.607      	-2.2641e-02	2.2721e-02	1.1302e+00	5.4244e-01	5.8772e-01
19.608      	-2.2621e-02	2.2741e-02	1.1301e+00	5.4243e-01	5.8767e-01
19.609      	-2.2533e-02	2.2818e-02	1.1300e+00	5.4247e-01	5.8754e-01
19.61       	-2.2452e-02	2.2891e-02	1.1299e+00	5.4252e-01	5.8742e-01
19.611      	-2.2427e-02	2.2919e-02	1.1299e+00	5.4253e-01	5.8738e-01
19.612      	-2.2332e-02	2.2997e-02	1.1299e+00	5.4261e-01	5.8727e-01
19.613      	-2.2235e-02	2.3075e-02	1.1298e+00	5.4269e-01	5.8716e-01
19.614      	-2.2201e-02	2.3108e-02	1.1298e+00	5.4272e-01	5.8712e-01
19.615      	-2.2087e-02	2.3193e-02	1.1298e+00	5.4282e-01	5.8700e-01
19.616      	-2.1970e-02	2.3278e-02	1.1298e+00	5.4292e-01	5.8686e-01
19.617      	-2.1927e-02	2.3313e-02	1.1298e+00	5.4297e-01	5.8682e-01
19.618      	-2.1790e-02	2.3410e-02	1.1298e+00	5.4310e-01	5.8668e-01
19.619      	-2.1661e-02	2.3506e-02	1.1298e+00	5.4324e-01	5.8656e-01
19.62       	-2.1619e-02	2.3539e-02	1.1298e+00	5.4328e-01	5.8652e-01
19.621      	-2.1496e-02	2.3640e-02	1.1298e+00	5.4343e-01	5.8642e-01
19.622      	-2.1381e-02	2.3738e-02	1.1299e+00	5.4357e-01	5.8633e-01
19.623      	-2.1342e-02	2.3769e-02	1.1299e+00	5.4361e-01	5.8629e-01
19.624      	-2.1214e-02	2.3876e-02	1.1300e+00	5.4378e-01	5.8621e-01
19.625      	-2.1162e-02	2.3917e-02	1.1300e+00	5.4384e-01	5.8616e-01
19.626      	-2.0997e-02	2.4051e-02	1.1301e+00	5.4407e-01	5.8606e-01
19.627      	-2.0842e-02	2.4165e-02	1.1302e+00	5.4427e-01	5.8596e-01
19.628      	-2.0800e-02	2.4192e-02	1.1302e+00	5.4432e-01	5.8591e-01
19.629      	-2.0657e-02	2.4290e-02	1.1303e+00	5.4450e-01	5.8582e-01
19.63       	-2.0605e-02	2.4326e-02	1.1303e+00	5.4457e-01	5.8578e-01
19.631      	-2.0409e-02	2.4471e-02	1.1305e+00	5.4485e-01	5.8567e-01
19.632      	-2.0208e-02	2.4616e-02	1.1307e+00	5.4515e-01	5.8556e-01
19.633      	-2.0152e-02	2.4658e-02	1.1308e+00	5.4523e-01	5.8554e-01
19.634      	-1.9987e-02	2.4776e-02	1.1309e+00	5.4547e-01	5.8545e-01
19.635      	-1.9944e-02	2.4814e-02	1.1310e+00	5.4554e-01	5.8543e-01
19.636      	-1.9808e-02	2.4924e-02	1.1311e+00	5.4575e-01	5.8537e-01
19.637      	-1.9673e-02	2.5032e-02	1.1313e+00	5.4596e-01	5.8531e-01
19.638      	-1.9629e-02	2.5072e-02	1.1313e+00	5.4604e-01	5.8530e-01
19.639      	-1.9470e-02	2.5193e-02	1.1316e+00	5.4631e-01	5.8525e-01
19.64       	-1.9412e-02	2.5242e-02	1.1317e+00	5.4641e-01	5.8524e-01
19.641      	-1.9223e-02	2.5387e-02	1.1319e+00	5.4674e-01	5.8518e-01
19.642      	-1.9033e-02	2.5524e-02	1.1322e+00	5.4705e-01	5.8512e-01
19.643      	-1.8980e-02	2.5563e-02	1.1322e+00	5.4713e-01	5.8509e-01
19.644      	-1.8804e-02	2.5687e-02	1.1325e+00	5.4742e-01	5.8503e-01
19.645      	-1.8750e-02	2.5729e-02	1.1325e+00	5.4751e-01	5.8501e-01
19.646      	-1.8573e-02	2.5864e-02	1.1328e+00	5.4782e-01	5.8497e-01
19.647      	-1.8400e-02	2.5990e-02	1.1330e+00	5.4811e-01	5.8492e-01
19.648      	-1.8353e-02	2.6022e-02	1.1331e+00	5.4819e-01	5.8490e-01
19.649      	-1.8191e-02	2.6133e-02	1.1333e+00	5.4848e-01	5.8486e-01
19.65       	-1.8139e-02	2.6174e-02	1.1334e+00	5.4857e-01	5.8485e-01
19.651      	-1.7963e-02	2.6292e-02	1.1337e+00	5.4888e-01	5.8480e-01
19.652      	-1.7773e-02	2.6415e-02	1.1340e+00	5.4920e-01	5.8475e-01
19.653      	-1.7716e-02	2.6455e-02	1.1340e+00	5.4930e-01	5.8474e-01
19.654      	-1.7529e-02	2.6576e-02	1.1343e+00	5.4964e-01	5.8470e-01
19.655      	-1.7478e-02	2.6614e-02	1.1344e+00	5.4973e-01	5.8469e-01
19.656      	-1.7286e-02	2.6756e-02	1.1348e+00	5.5010e-01	5.8468e-01
19.657      	-1.7072e-02	2.6911e-02	1.1352e+00	5.5053e-01	5.8468e-01
19.658      	-1.7011e-02	2.6956e-02	1.1353e+00	5.5065e-01	5.8467e-01
19.659      	-1.6774e-02	2.7128e-02	1.1358e+00	5.5115e-01	5.8469e-01
19.66       	-1.6709e-02	2.7171e-02	1.1360e+00	5.5127e-01	5.8469e-01
19.661      	-1.6484e-02	2.7333e-02	1.1365e+00	5.5175e-01	5.8472e-01
19.662      	-1.6261e-02	2.7491e-02	1.1370e+00	5.5223e-01	5.8475e-01
19.663      	-1.6202e-02	2.7530e-02	1.1371e+00	5.5235e-01	5.8475e-01
19.664      	-1.6017e-02	2.7657e-02	1.1375e+00	5.5274e-01	5.8478e-01
19.665      	-1.5965e-02	2.7693e-02	1.1376e+00	5.5285e-01	5.8478e-01
19.666      	-1.5799e-02	2.7802e-02	1.1380e+00	5.5318e-01	5.8478e-01
19.667      	-1.5626e-02	2.7918e-02	1.1383e+00	5.5354e-01	5.8479e-01
19.668      	-1.5568e-02	2.7958e-02	1.1385e+00	5.5366e-01	5.8479e-01
19.669      	-1.5389e-02	2.8074e-02	1.1389e+00	5.5404e-01	5.8482e-01
19.67       	-1.5325e-02	2.8118e-02	1.1390e+00	5.5418e-01	5.8483e-01
19.671      	-1.5125e-02	2.8250e-02	1.1395e+00	5.5461e-01	5.8486e-01
19.672      	-1.4909e-02	2.8395e-02	1.1400e+00	5.5510e-01	5.8492e-01
19.673      	-1.4833e-02	2.8448e-02	1.1402e+00	5.5527e-01	5.8494e-01
19.674      	-1.4631e-02	2.8582e-02	1.1407e+00	5.5573e-01	5.8499e-01
19.675      	-1.4563e-02	2.8624e-02	1.1409e+00	5.5588e-01	5.8501e-01
19.676      	-1.4400e-02	2.8724e-02	1.1413e+00	5.5624e-01	5.8504e-01
19.677      	-1.4250e-02	2.8816e-02	1.1417e+00	5.5658e-01	5.8508e-01
19.678      	-1.4203e-02	2.8844e-02	1.1418e+00	5.5669e-01	5.8510e-01
19.679      	-1.4081e-02	2.8916e-02	1.1421e+00	5.5697e-01	5.8514e-01
19.68       	-1.4036e-02	2.8943e-02	1.1422e+00	5.5707e-01	5.8515e-01
19.681      	-1.3906e-02	2.9014e-02	1.1426e+00	5.5738e-01	5.8519e-01
19.682      	-1.3760e-02	2.9100e-02	1.1430e+00	5.5773e-01	5.8525e-01
19.683      	-1.3709e-02	2.9134e-02	1.1431e+00	5.5785e-01	5.8527e-01
19.684      	-1.3548e-02	2.9232e-02	1.1436e+00	5.5825e-01	5.8535e-01
19.685      	-1.3493e-02	2.9268e-02	1.1438e+00	5.5838e-01	5.8537e-01
19.686      	-1.3340e-02	2.9363e-02	1.1442e+00	5.5876e-01	5.8544e-01
19.687      	-1.3197e-02	2.9451e-02	1.1446e+00	5.5912e-01	5.8551e-01
19.688      	-1.3149e-02	2.9485e-02	1.1448e+00	5.5924e-01	5.8554e-01
19.689      	-1.3038e-02	2.9553e-02	1.1451e+00	5.5953e-01	5.8561e-01
19.69       	-1.2995e-02	2.9583e-02	1.1453e+00	5.5965e-01	5.8564e-01
19.691      	-1.2932e-02	2.9617e-02	1.1456e+00	5.5986e-01	5.8572e-01
19.692      	-1.2881e-02	2.9644e-02	1.1458e+00	5.6004e-01	5.8580e-01
19.693      	-1.2852e-02	2.9665e-02	1.1460e+00	5.6013e-01	5.8584e-01
19.694      	-1.2824e-02	2.9687e-02	1.1461e+00	5.6023e-01	5.8588e-01
19.695      	-1.2793e-02	2.9704e-02	1.1464e+00	5.6040e-01	5.8598e-01
19.696      	-1.2756e-02	2.9731e-02	1.1467e+00	5.6058e-01	5.8610e-01
19.697      	-1.2732e-02	2.9754e-02	1.1468e+00	5.6068e-01	5.8614e-01
19.698      	-1.2708e-02	2.9780e-02	1.1470e+00	5.6078e-01	5.8620e-01
19.699      	-1.2668e-02	2.9824e-02	1.1473e+00	5.6100e-01	5.8634e-01
19.7        	-1.2642e-02	2.9866e-02	1.1477e+00	5.6119e-01	5.8647e-01
19.701      	-1.2638e-02	2.9881e-02	1.1478e+00	5.6125e-01	5.8652e-01
19.702      	-1.2664e-02	2.9885e-02	1.1480e+00	5.6132e-01	5.8665e-01
19.703      	-1.2685e-02	2.9882e-02	1.1480e+00	5.6133e-01	5.8670e-01
19.704      	-1.2790e-02	2.9838e-02	1.1481e+00	5.6125e-01	5.8683e-01
19.705      	-1.2932e-02	2.9767e-02	1.1481e+00	5.6110e-01	5.8697e-01
19.706      	-1.2986e-02	2.9742e-02	1.1481e+00	5.6104e-01	5.8701e-01
19.707      	-1.3054e-02	2.9710e-02	1.1480e+00	5.6096e-01	5.8707e-01
19.708      	-1.3300e-02	2.9575e-02	1.1478e+00	5.6062e-01	5.8722e-01
19.709      	-1.3550e-02	2.9439e-02	1.1476e+00	5.6025e-01	5.8735e-01
19.71       	-1.3608e-02	2.9413e-02	1.1476e+00	5.6018e-01	5.8739e-01
19.711      	-1.3672e-02	2.9381e-02	1.1475e+00	5.6009e-01	5.8743e-01
19.712      	-1.3953e-02	2.9235e-02	1.1472e+00	5.5966e-01	5.8757e-01
19.713      	-1.4267e-02	2.9069e-02	1.1469e+00	5.5916e-01	5.8769e-01
19.714      	-1.4353e-02	2.9024e-02	1.1468e+00	5.5902e-01	5.8773e-01
19.715      	-1.4470e-02	2.8964e-02	1.1466e+00	5.5883e-01	5.8778e-01
19.716      	-1.4944e-02	2.8705e-02	1.1459e+00	5.5803e-01	5.8792e-01
19.717      	-1.5426e-02	2.8434e-02	1.1452e+00	5.5718e-01	5.8803e-01
19.718      	-1.5543e-02	2.8367e-02	1.1450e+00	5.5697e-01	5.8805e-01
19.719      	-1.5681e-02	2.8288e-02	1.1448e+00	5.5671e-01	5.8808e-01
19.72       	-1.6224e-02	2.7979e-02	1.1439e+00	5.5573e-01	5.8818e-01
19.721      	-1.6800e-02	2.7657e-02	1.1430e+00	5.5468e-01	5.8828e-01
19.722      	-1.6960e-02	2.7565e-02	1.1427e+00	5.5438e-01	5.8830e-01
19.723      	-1.7132e-02	2.7468e-02	1.1424e+00	5.5406e-01	5.8833e-01
19.724      	-1.7802e-02	2.7125e-02	1.1414e+00	5.5288e-01	5.8848e-01
19.725      	-1.8490e-02	2.6769e-02	1.1403e+00	5.5164e-01	5.8862e-01
19.726      	-1.8667e-02	2.6668e-02	1.1399e+00	5.5130e-01	5.8863e-01
19.727      	-1.8852e-02	2.6565e-02	1.1396e+00	5.5095e-01	5.8865e-01
19.728      	-1.9481e-02	2.6228e-02	1.1385e+00	5.4977e-01	5.8873e-01
19.729      	-2.0172e-02	2.5851e-02	1.1373e+00	5.4846e-01	5.8880e-01
19.73       	-2.0404e-02	2.5722e-02	1.1368e+00	5.4801e-01	5.8882e-01
19.731      	-2.0689e-02	2.5561e-02	1.1363e+00	5.4745e-01	5.8883e-01
19.732      	-2.1672e-02	2.5001e-02	1.1344e+00	5.4553e-01	5.8887e-01
19.733      	-2.2614e-02	2.4469e-02	1.1326e+00	5.4367e-01	5.8890e-01
19.734      	-2.2829e-02	2.4353e-02	1.1322e+00	5.4325e-01	5.8891e-01
19.735      	-2.3056e-02	2.4226e-02	1.1317e+00	5.4280e-01	5.8892e-01
19.736      	-2.3905e-02	2.3744e-02	1.1300e+00	5.4110e-01	5.8891e-01
19.737      	-2.4803e-02	2.3248e-02	1.1282e+00	5.3932e-01	5.8892e-01
19.738      	-2.5044e-02	2.3118e-02	1.1278e+00	5.3884e-01	5.8893e-01
19.739      	-2.5898e-02	2.2656e-02	1.1261e+00	5.3714e-01	5.8894e-01
19.74       	-2.6122e-02	2.2533e-02	1.1256e+00	5.3669e-01	5.8894e-01
19.741      	-2.6959e-02	2.2061e-02	1.1239e+00	5.3499e-01	5.8891e-01
19.742      	-2.7833e-02	2.1573e-02	1.1221e+00	5.3320e-01	5.8887e-01
19.743      	-2.8083e-02	2.1432e-02	1.1215e+00	5.3269e-01	5.8885e-01
19.744      	-2.8949e-02	2.0944e-02	1.1197e+00	5.3090e-01	5.8879e-01
19.745      	-2.9212e-02	2.0791e-02	1.1191e+00	5.3034e-01	5.8876e-01
19.746      	-3.0095e-02	2.0292e-02	1.1172e+00	5.2848e-01	5.8867e-01
19.747      	-3.0990e-02	1.9786e-02	1.1152e+00	5.2660e-01	5.8858e-01
19.748      	-3.1239e-02	1.9644e-02	1.1146e+00	5.2606e-01	5.8854e-01
19.749      	-3.2068e-02	1.9169e-02	1.1127e+00	5.2430e-01	5.8843e-01
19.75       	-3.2822e-02	1.8730e-02	1.1110e+00	5.2267e-01	5.8832e-01
19.751      	-3.3033e-02	1.8607e-02	1.1105e+00	5.2221e-01	5.8828e-01
19.752      	-3.3784e-02	1.8163e-02	1.1087e+00	5.2057e-01	5.8814e-01
19.753      	-3.4575e-02	1.7698e-02	1.1068e+00	5.1883e-01	5.8798e-01
19.754      	-3.4808e-02	1.7571e-02	1.1063e+00	5.1832e-01	5.8794e-01
19.755      	-3.5638e-02	1.7092e-02	1.1042e+00	5.1648e-01	5.8776e-01
19.756      	-3.6488e-02	1.6584e-02	1.1021e+00	5.1458e-01	5.8755e-01
19.757      	-3.6729e-02	1.6439e-02	1.1015e+00	5.1403e-01	5.8749e-01
19.758      	-3.7518e-02	1.5951e-02	1.0995e+00	5.1222e-01	5.8726e-01
19.759      	-3.8250e-02	1.5496e-02	1.0976e+00	5.1053e-01	5.8703e-01
19.76       	-3.8467e-02	1.5364e-02	1.0970e+00	5.1002e-01	5.8695e-01
19.761      	-3.9128e-02	1.4965e-02	1.0952e+00	5.0846e-01	5.8671e-01
19.762      	-3.9759e-02	1.4591e-02	1.0934e+00	5.0696e-01	5.8648e-01
19.763      	-3.9934e-02	1.4491e-02	1.0930e+00	5.0654e-01	5.8641e-01
19.764      	-4.0491e-02	1.4179e-02	1.0914e+00	5.0522e-01	5.8620e-01
19.765      	-4.1037e-02	1.3871e-02	1.0899e+00	5.0391e-01	5.8598e-01
19.766      	-4.1207e-02	1.3776e-02	1.0894e+00	5.0349e-01	5.8591e-01
19.767      	-4.1784e-02	1.3441e-02	1.0877e+00	5.0207e-01	5.8564e-01
19.768      	-4.2360e-02	1.3090e-02	1.0860e+00	5.0063e-01	5.8535e-01
19.769      	-4.2512e-02	1.2994e-02	1.0855e+00	5.0024e-01	5.8527e-01
19.77       	-4.3006e-02	1.2678e-02	1.0839e+00	4.9897e-01	5.8498e-01
19.771      	-4.3503e-02	1.2355e-02	1.0823e+00	4.9766e-01	5.8466e-01
19.772      	-4.3642e-02	1.2264e-02	1.0818e+00	4.9728e-01	5.8456e-01
19.773      	-4.4081e-02	1.1986e-02	1.0803e+00	4.9606e-01	5.8422e-01
19.774      	-4.4485e-02	1.1731e-02	1.0788e+00	4.9492e-01	5.8389e-01
19.775      	-4.4589e-02	1.1667e-02	1.0784e+00	4.9461e-01	5.8379e-01
19.776      	-4.4913e-02	1.1481e-02	1.0771e+00	4.9365e-01	5.8348e-01
19.777      	-4.5004e-02	1.1433e-02	1.0768e+00	4.9337e-01	5.8338e-01
19.778      	-4.5320e-02	1.1264e-02	1.0754e+00	4.9237e-01	5.8301e-01
19.779      	-4.5660e-02	1.1060e-02	1.0739e+00	4.9130e-01	5.8262e-01
19.78       	-4.5744e-02	1.1004e-02	1.0736e+00	4.9104e-01	5.8253e-01
19.781      	-4.5817e-02	1.0956e-02	1.0732e+00	4.9080e-01	5.8243e-01
19.782      	-4.6049e-02	1.0805e-02	1.0720e+00	4.8995e-01	5.8205e-01
19.783      	-4.6283e-02	1.0642e-02	1.0707e+00	4.8905e-01	5.8161e-01
19.784      	-4.6347e-02	1.0600e-02	1.0703e+00	4.8880e-01	5.8150e-01
19.785      	-4.6411e-02	1.0560e-02	1.0699e+00	4.8852e-01	5.8135e-01
19.786      	-4.6597e-02	1.0427e-02	1.0684e+00	4.8760e-01	5.8080e-01
19.787      	-4.6767e-02	1.0299e-02	1.0671e+00	4.8678e-01	5.8031e-01
19.788      	-4.6814e-02	1.0269e-02	1.0668e+00	4.8660e-01	5.8023e-01
19.789      	-4.6854e-02	1.0249e-02	1.0666e+00	4.8645e-01	5.8016e-01
19.79       	-4.6867e-02	1.0266e-02	1.0659e+00	4.8607e-01	5.7980e-01
19.791      	-4.6817e-02	1.0317e-02	1.0651e+00	4.8575e-01	5.7938e-01
19.792      	-4.6795e-02	1.0334e-02	1.0649e+00	4.8566e-01	5.7925e-01
19.793      	-4.6767e-02	1.0361e-02	1.0647e+00	4.8557e-01	5.7910e-01
19.794      	-4.6668e-02	1.0434e-02	1.0639e+00	4.8529e-01	5.7863e-01
19.795      	-4.6648e-02	1.0454e-02	1.0637e+00	4.8521e-01	5.7851e-01
19.796      	-4.6565e-02	1.0526e-02	1.0631e+00	4.8497e-01	5.7810e-01
19.797      	-4.6535e-02	1.0553e-02	1.0629e+00	4.8489e-01	5.7796e-01
19.798      	-4.6492e-02	1.0592e-02	1.0626e+00	4.8481e-01	5.7780e-01
19.799      	-4.6343e-02	1.0710e-02	1.0619e+00	4.8462e-01	5.7731e-01
19.8        	-4.6276e-02	1.0762e-02	1.0617e+00	4.8459e-01	5.7714e-01
19.801      	-4.6186e-02	1.0832e-02	1.0616e+00	4.8460e-01	5.7697e-01
19.802      	-4.5930e-02	1.1018e-02	1.0612e+00	4.8465e-01	5.7651e-01
19.803      	-4.5830e-02	1.1094e-02	1.0611e+00	4.8472e-01	5.7638e-01
19.804      	-4.5712e-02	1.1185e-02	1.0611e+00	4.8482e-01	5.7624e-01
19.805      	-4.5318e-02	1.1477e-02	1.0610e+00	4.8520e-01	5.7584e-01
19.806      	-4.5174e-02	1.1584e-02	1.0610e+00	4.8535e-01	5.7570e-01
19.807      	-4.5011e-02	1.1704e-02	1.0611e+00	4.8552e-01	5.7555e-01
19.808      	-4.4555e-02	1.2030e-02	1.0611e+00	4.8600e-01	5.7511e-01
19.809      	-4.4402e-02	1.2141e-02	1.0611e+00	4.8617e-01	5.7498e-01
19.81       	-4.4247e-02	1.2255e-02	1.0612e+00	4.8634e-01	5.7483e-01
19.811      	-4.3785e-02	1.2591e-02	1.0613e+00	4.8684e-01	5.7441e-01
19.812      	-4.3623e-02	1.2711e-02	1.0613e+00	4.8703e-01	5.7428e-01
19.813      	-4.3445e-02	1.2845e-02	1.0614e+00	4.8725e-01	5.7414e-01
19.814      	-4.3242e-02	1.3006e-02	1.0615e+00	4.8750e-01	5.7399e-01
19.815      	-4.2639e-02	1.3457e-02	1.0618e+00	4.8828e-01	5.7356e-01
19.816      	-4.2431e-02	1.3605e-02	1.0620e+00	4.8855e-01	5.7342e-01
19.817      	-4.2234e-02	1.3747e-02	1.0621e+00	4.8882e-01	5.7329e-01
19.818      	-4.2023e-02	1.3901e-02	1.0623e+00	4.8910e-01	5.7315e-01
19.819      	-4.1417e-02	1.4331e-02	1.0627e+00	4.8994e-01	5.7278e-01
19.82       	-4.1223e-02	1.4475e-02	1.0629e+00	4.9021e-01	5.7266e-01
19.821      	-4.1009e-02	1.4632e-02	1.0631e+00	4.9052e-01	5.7254e-01
19.822      	-4.0762e-02	1.4820e-02	1.0633e+00	4.9089e-01	5.7241e-01
19.823      	-4.0063e-02	1.5329e-02	1.0640e+00	4.9193e-01	5.7205e-01
19.824      	-3.9831e-02	1.5498e-02	1.0642e+00	4.9228e-01	5.7195e-01
19.825      	-3.9613e-02	1.5658e-02	1.0645e+00	4.9262e-01	5.7185e-01
19.826      	-3.9366e-02	1.5848e-02	1.0648e+00	4.9301e-01	5.7174e-01
19.827      	-3.8647e-02	1.6366e-02	1.0656e+00	4.9414e-01	5.7143e-01
19.828      	-3.8386e-02	1.6559e-02	1.0659e+00	4.9456e-01	5.7134e-01
19.829      	-3.8128e-02	1.6752e-02	1.0662e+00	4.9499e-01	5.7125e-01
19.83       	-3.7859e-02	1.6960e-02	1.0666e+00	4.9545e-01	5.7117e-01
19.831      	-3.7157e-02	1.7463e-02	1.0676e+00	4.9662e-01	5.7094e-01
19.832      	-3.6955e-02	1.7618e-02	1.0678e+00	4.9697e-01	5.7088e-01
19.833      	-3.6757e-02	1.7771e-02	1.0681e+00	4.9731e-01	5.7082e-01
19.834      	-3.6066e-02	1.8260e-02	1.0691e+00	4.9849e-01	5.7062e-01
19.835      	-3.5836e-02	1.8435e-02	1.0695e+00	4.9889e-01	5.7056e-01
19.836      	-3.5589e-02	1.8623e-02	1.0698e+00	4.9933e-01	5.7051e-01
19.837      	-3.4807e-02	1.9165e-02	1.0710e+00	5.0069e-01	5.7031e-01
19.838      	-3.4545e-02	1.9358e-02	1.0714e+00	5.0116e-01	5.7025e-01
19.839      	-3.4273e-02	1.9558e-02	1.0719e+00	5.0166e-01	5.7021e-01
19.84       	-3.3472e-02	2.0116e-02	1.0732e+00	5.0312e-01	5.7007e-01
19.841      	-3.3218e-02	2.0309e-02	1.0736e+00	5.0361e-01	5.7004e-01
19.842      	-3.2952e-02	2.0514e-02	1.0741e+00	5.0412e-01	5.7002e-01
19.843      	-3.2204e-02	2.1060e-02	1.0755e+00	5.0556e-01	5.6997e-01
19.844      	-3.1964e-02	2.1244e-02	1.0760e+00	5.0603e-01	5.6996e-01
19.845      	-3.1715e-02	2.1431e-02	1.0764e+00	5.0651e-01	5.6994e-01
