# Force coefficients
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (4.4208e-01 -6.0854e-02 8.9491e-01)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
# Time      	Cm          	Cd          	Cl          	Cl(f)       	Cl(r)       
7.544       	7.8250e-02	3.8598e-01	1.0570e+00	6.0677e-01	4.5027e-01
7.545       	7.8244e-02	3.8600e-01	1.0571e+00	6.0682e-01	4.5033e-01
7.546       	7.8250e-02	3.8599e-01	1.0572e+00	6.0683e-01	4.5033e-01
7.547       	7.8260e-02	3.8600e-01	1.0571e+00	6.0683e-01	4.5031e-01
7.548       	7.8261e-02	3.8600e-01	1.0571e+00	6.0683e-01	4.5031e-01
7.549       	7.8255e-02	3.8599e-01	1.0572e+00	6.0683e-01	4.5032e-01
7.55        	7.8255e-02	3.8600e-01	1.0572e+00	6.0685e-01	4.5034e-01
7.551       	7.8257e-02	3.8600e-01	1.0572e+00	6.0687e-01	4.5035e-01
7.552       	7.8254e-02	3.8598e-01	1.0572e+00	6.0687e-01	4.5036e-01
7.553       	7.8250e-02	3.8601e-01	1.0572e+00	6.0685e-01	4.5035e-01
7.554       	7.8242e-02	3.8598e-01	1.0572e+00	6.0685e-01	4.5037e-01
7.555       	7.8225e-02	3.8597e-01	1.0572e+00	6.0685e-01	4.5040e-01
7.556       	7.8210e-02	3.8599e-01	1.0573e+00	6.0684e-01	4.5042e-01
7.557       	7.8205e-02	3.8597e-01	1.0573e+00	6.0686e-01	4.5045e-01
7.558       	7.8189e-02	3.8593e-01	1.0573e+00	6.0684e-01	4.5046e-01
7.559       	7.8178e-02	3.8595e-01	1.0573e+00	6.0682e-01	4.5046e-01
7.56        	7.8153e-02	3.8595e-01	1.0573e+00	6.0682e-01	4.5051e-01
7.561       	7.8136e-02	3.8593e-01	1.0574e+00	6.0681e-01	4.5054e-01
7.562       	7.8138e-02	3.8592e-01	1.0573e+00	6.0681e-01	4.5053e-01
7.563       	7.8136e-02	3.8591e-01	1.0573e+00	6.0681e-01	4.5054e-01
7.564       	7.8109e-02	3.8589e-01	1.0573e+00	6.0677e-01	4.5055e-01
7.565       	7.8107e-02	3.8593e-01	1.0574e+00	6.0680e-01	4.5058e-01
7.566       	7.8106e-02	3.8590e-01	1.0574e+00	6.0681e-01	4.5059e-01
7.567       	7.8080e-02	3.8585e-01	1.0574e+00	6.0677e-01	4.5061e-01
7.568       	7.8056e-02	3.8586e-01	1.0574e+00	6.0675e-01	4.5064e-01
7.569       	7.8037e-02	3.8585e-01	1.0574e+00	6.0675e-01	4.5068e-01
7.57        	7.8018e-02	3.8583e-01	1.0575e+00	6.0675e-01	4.5072e-01
7.571       	7.8016e-02	3.8585e-01	1.0574e+00	6.0674e-01	4.5071e-01
7.572       	7.8019e-02	3.8582e-01	1.0574e+00	6.0674e-01	4.5070e-01
7.573       	7.8006e-02	3.8580e-01	1.0574e+00	6.0673e-01	4.5072e-01
7.574       	7.7992e-02	3.8580e-01	1.0574e+00	6.0671e-01	4.5073e-01
7.575       	7.7984e-02	3.8581e-01	1.0575e+00	6.0674e-01	4.5077e-01
7.576       	7.7977e-02	3.8581e-01	1.0575e+00	6.0674e-01	4.5078e-01
7.577       	7.7984e-02	3.8583e-01	1.0575e+00	6.0673e-01	4.5077e-01
7.578       	7.8001e-02	3.8582e-01	1.0575e+00	6.0677e-01	4.5077e-01
7.579       	7.7995e-02	3.8580e-01	1.0575e+00	6.0676e-01	4.5077e-01
7.58        	7.7977e-02	3.8583e-01	1.0575e+00	6.0674e-01	4.5078e-01
7.581       	7.7985e-02	3.8583e-01	1.0576e+00	6.0677e-01	4.5080e-01
7.582       	7.7990e-02	3.8580e-01	1.0576e+00	6.0677e-01	4.5079e-01
7.583       	7.7985e-02	3.8582e-01	1.0576e+00	6.0676e-01	4.5079e-01
7.584       	7.7993e-02	3.8582e-01	1.0576e+00	6.0679e-01	4.5080e-01
7.585       	7.7971e-02	3.8581e-01	1.0576e+00	6.0678e-01	4.5084e-01
7.586       	7.7957e-02	3.8581e-01	1.0576e+00	6.0678e-01	4.5086e-01
7.587       	7.7946e-02	3.8579e-01	1.0577e+00	6.0678e-01	4.5089e-01
7.588       	7.7927e-02	3.8578e-01	1.0577e+00	6.0676e-01	4.5091e-01
7.589       	7.7912e-02	3.8581e-01	1.0577e+00	6.0675e-01	4.5092e-01
7.59        	7.7916e-02	3.8579e-01	1.0577e+00	6.0676e-01	4.5093e-01
7.591       	7.7886e-02	3.8575e-01	1.0577e+00	6.0673e-01	4.5096e-01
7.592       	7.7879e-02	3.8576e-01	1.0577e+00	6.0672e-01	4.5096e-01
7.593       	7.7868e-02	3.8575e-01	1.0577e+00	6.0674e-01	4.5100e-01
7.594       	7.7852e-02	3.8571e-01	1.0578e+00	6.0673e-01	4.5102e-01
7.595       	7.7829e-02	3.8573e-01	1.0577e+00	6.0670e-01	4.5104e-01
7.596       	7.7825e-02	3.8572e-01	1.0578e+00	6.0671e-01	4.5106e-01
7.597       	7.7808e-02	3.8569e-01	1.0578e+00	6.0668e-01	4.5107e-01
7.598       	7.7818e-02	3.8568e-01	1.0577e+00	6.0669e-01	4.5105e-01
7.599       	7.7803e-02	3.8567e-01	1.0578e+00	6.0670e-01	4.5110e-01
7.6         	7.7776e-02	3.8566e-01	1.0578e+00	6.0668e-01	4.5113e-01
7.601       	7.7764e-02	3.8571e-01	1.0578e+00	6.0667e-01	4.5114e-01
7.602       	7.7771e-02	3.8567e-01	1.0578e+00	6.0668e-01	4.5114e-01
7.603       	7.7764e-02	3.8564e-01	1.0578e+00	6.0667e-01	4.5114e-01
7.604       	7.7758e-02	3.8568e-01	1.0578e+00	6.0666e-01	4.5115e-01
7.605       	7.7749e-02	3.8568e-01	1.0579e+00	6.0669e-01	4.5119e-01
7.606       	7.7744e-02	3.8563e-01	1.0579e+00	6.0668e-01	4.5119e-01
7.607       	7.7740e-02	3.8565e-01	1.0579e+00	6.0667e-01	4.5119e-01
7.608       	7.7750e-02	3.8565e-01	1.0579e+00	6.0670e-01	4.5120e-01
7.609       	7.7741e-02	3.8565e-01	1.0579e+00	6.0670e-01	4.5122e-01
7.61        	7.7737e-02	3.8567e-01	1.0579e+00	6.0670e-01	4.5122e-01
7.611       	7.7730e-02	3.8566e-01	1.0579e+00	6.0669e-01	4.5123e-01
7.612       	7.7718e-02	3.8563e-01	1.0579e+00	6.0667e-01	4.5123e-01
7.613       	7.7729e-02	3.8566e-01	1.0579e+00	6.0670e-01	4.5124e-01
7.614       	7.7743e-02	3.8564e-01	1.0580e+00	6.0672e-01	4.5124e-01
7.615       	7.7716e-02	3.8563e-01	1.0580e+00	6.0669e-01	4.5126e-01
7.616       	7.7700e-02	3.8565e-01	1.0580e+00	6.0668e-01	4.5128e-01
7.617       	7.7691e-02	3.8565e-01	1.0580e+00	6.0669e-01	4.5130e-01
7.618       	7.7674e-02	3.8561e-01	1.0580e+00	6.0666e-01	4.5131e-01
7.619       	7.7644e-02	3.8563e-01	1.0580e+00	6.0664e-01	4.5135e-01
7.62        	7.7630e-02	3.8560e-01	1.0581e+00	6.0666e-01	4.5140e-01
7.621       	7.7605e-02	3.8558e-01	1.0581e+00	6.0665e-01	4.5144e-01
7.622       	7.7600e-02	3.8556e-01	1.0581e+00	6.0665e-01	4.5145e-01
7.623       	7.7593e-02	3.8555e-01	1.0581e+00	6.0667e-01	4.5148e-01
7.624       	7.7575e-02	3.8554e-01	1.0582e+00	6.0666e-01	4.5151e-01
7.625       	7.7563e-02	3.8558e-01	1.0582e+00	6.0666e-01	4.5153e-01
7.626       	7.7572e-02	3.8555e-01	1.0582e+00	6.0667e-01	4.5153e-01
7.627       	7.7552e-02	3.8552e-01	1.0582e+00	6.0664e-01	4.5154e-01
7.628       	7.7554e-02	3.8553e-01	1.0582e+00	6.0665e-01	4.5154e-01
7.629       	7.7559e-02	3.8553e-01	1.0582e+00	6.0667e-01	4.5155e-01
7.63        	7.7556e-02	3.8551e-01	1.0582e+00	6.0666e-01	4.5155e-01
7.631       	7.7540e-02	3.8555e-01	1.0582e+00	6.0663e-01	4.5155e-01
7.632       	7.7554e-02	3.8554e-01	1.0582e+00	6.0665e-01	4.5155e-01
7.633       	7.7547e-02	3.8553e-01	1.0582e+00	6.0665e-01	4.5155e-01
7.634       	7.7537e-02	3.8552e-01	1.0582e+00	6.0662e-01	4.5155e-01
7.635       	7.7527e-02	3.8552e-01	1.0582e+00	6.0663e-01	4.5158e-01
7.636       	7.7519e-02	3.8552e-01	1.0582e+00	6.0663e-01	4.5159e-01
7.637       	7.7502e-02	3.8555e-01	1.0582e+00	6.0662e-01	4.5161e-01
7.638       	7.7512e-02	3.8551e-01	1.0582e+00	6.0663e-01	4.5161e-01
7.639       	7.7488e-02	3.8549e-01	1.0582e+00	6.0660e-01	4.5162e-01
7.64        	7.7481e-02	3.8551e-01	1.0582e+00	6.0660e-01	4.5164e-01
7.641       	7.7480e-02	3.8551e-01	1.0583e+00	6.0662e-01	4.5166e-01
7.642       	7.7472e-02	3.8546e-01	1.0583e+00	6.0661e-01	4.5167e-01
7.643       	7.7462e-02	3.8548e-01	1.0583e+00	6.0660e-01	4.5168e-01
7.644       	7.7471e-02	3.8547e-01	1.0583e+00	6.0663e-01	4.5169e-01
7.645       	7.7450e-02	3.8547e-01	1.0583e+00	6.0662e-01	4.5172e-01
7.646       	7.7444e-02	3.8547e-01	1.0583e+00	6.0661e-01	4.5172e-01
7.647       	7.7432e-02	3.8546e-01	1.0583e+00	6.0660e-01	4.5173e-01
7.648       	7.7413e-02	3.8544e-01	1.0584e+00	6.0659e-01	4.5177e-01
7.649       	7.7408e-02	3.8547e-01	1.0584e+00	6.0661e-01	4.5179e-01
7.65        	7.7393e-02	3.8542e-01	1.0585e+00	6.0662e-01	4.5183e-01
7.651       	7.7365e-02	3.8541e-01	1.0585e+00	6.0660e-01	4.5187e-01
7.652       	7.7338e-02	3.8542e-01	1.0585e+00	6.0657e-01	4.5190e-01
7.653       	7.7321e-02	3.8541e-01	1.0585e+00	6.0658e-01	4.5194e-01
7.654       	7.7308e-02	3.8536e-01	1.0585e+00	6.0656e-01	4.5195e-01
7.655       	7.7304e-02	3.8540e-01	1.0585e+00	6.0657e-01	4.5196e-01
7.656       	7.7300e-02	3.8540e-01	1.0586e+00	6.0658e-01	4.5199e-01
7.657       	7.7277e-02	3.8536e-01	1.0586e+00	6.0656e-01	4.5200e-01
7.658       	7.7276e-02	3.8535e-01	1.0586e+00	6.0655e-01	4.5200e-01
7.659       	7.7292e-02	3.8537e-01	1.0586e+00	6.0659e-01	4.5201e-01
7.66        	7.7287e-02	3.8537e-01	1.0586e+00	6.0660e-01	4.5203e-01
7.661       	7.7289e-02	3.8541e-01	1.0586e+00	6.0661e-01	4.5203e-01
7.662       	7.7297e-02	3.8537e-01	1.0586e+00	6.0661e-01	4.5202e-01
7.663       	7.7290e-02	3.8535e-01	1.0586e+00	6.0659e-01	4.5201e-01
7.664       	7.7293e-02	3.8538e-01	1.0586e+00	6.0659e-01	4.5201e-01
7.665       	7.7292e-02	3.8539e-01	1.0587e+00	6.0662e-01	4.5203e-01
7.666       	7.7295e-02	3.8535e-01	1.0586e+00	6.0660e-01	4.5201e-01
7.667       	7.7292e-02	3.8539e-01	1.0586e+00	6.0659e-01	4.5200e-01
7.668       	7.7295e-02	3.8538e-01	1.0586e+00	6.0660e-01	4.5201e-01
7.669       	7.7276e-02	3.8536e-01	1.0586e+00	6.0659e-01	4.5204e-01
7.67        	7.7265e-02	3.8536e-01	1.0586e+00	6.0657e-01	4.5204e-01
7.671       	7.7258e-02	3.8537e-01	1.0587e+00	6.0659e-01	4.5207e-01
7.672       	7.7236e-02	3.8534e-01	1.0586e+00	6.0656e-01	4.5209e-01
7.673       	7.7218e-02	3.8536e-01	1.0586e+00	6.0654e-01	4.5210e-01
7.674       	7.7217e-02	3.8532e-01	1.0587e+00	6.0654e-01	4.5211e-01
7.675       	7.7211e-02	3.8531e-01	1.0587e+00	6.0655e-01	4.5213e-01
7.676       	7.7207e-02	3.8534e-01	1.0587e+00	6.0656e-01	4.5215e-01
7.677       	7.7178e-02	3.8532e-01	1.0588e+00	6.0656e-01	4.5220e-01
7.678       	7.7154e-02	3.8525e-01	1.0587e+00	6.0653e-01	4.5222e-01
7.679       	7.7136e-02	3.8527e-01	1.0587e+00	6.0650e-01	4.5223e-01
7.68        	7.7118e-02	3.8527e-01	1.0588e+00	6.0653e-01	4.5229e-01
7.681       	7.7110e-02	3.8527e-01	1.0588e+00	6.0653e-01	4.5231e-01
7.682       	7.7107e-02	3.8525e-01	1.0588e+00	6.0652e-01	4.5231e-01
7.683       	7.7110e-02	3.8526e-01	1.0589e+00	6.0654e-01	4.5233e-01
7.684       	7.7080e-02	3.8524e-01	1.0589e+00	6.0651e-01	4.5235e-01
7.685       	7.7054e-02	3.8527e-01	1.0589e+00	6.0649e-01	4.5238e-01
7.686       	7.7057e-02	3.8524e-01	1.0589e+00	6.0652e-01	4.5241e-01
7.687       	7.7056e-02	3.8523e-01	1.0589e+00	6.0652e-01	4.5241e-01
7.688       	7.7042e-02	3.8524e-01	1.0589e+00	6.0650e-01	4.5242e-01
7.689       	7.7035e-02	3.8523e-01	1.0590e+00	6.0652e-01	4.5245e-01
7.69        	7.7036e-02	3.8519e-01	1.0590e+00	6.0652e-01	4.5245e-01
7.691       	7.7032e-02	3.8522e-01	1.0590e+00	6.0652e-01	4.5245e-01
7.692       	7.7040e-02	3.8519e-01	1.0590e+00	6.0653e-01	4.5245e-01
7.693       	7.7036e-02	3.8519e-01	1.0590e+00	6.0654e-01	4.5246e-01
7.694       	7.7046e-02	3.8519e-01	1.0590e+00	6.0655e-01	4.5246e-01
7.695       	7.7057e-02	3.8522e-01	1.0591e+00	6.0659e-01	4.5248e-01
7.696       	7.7049e-02	3.8522e-01	1.0591e+00	6.0658e-01	4.5249e-01
7.697       	7.7033e-02	3.8523e-01	1.0590e+00	6.0655e-01	4.5249e-01
7.698       	7.7044e-02	3.8520e-01	1.0591e+00	6.0657e-01	4.5248e-01
7.699       	7.7041e-02	3.8521e-01	1.0591e+00	6.0657e-01	4.5249e-01
7.7         	7.7024e-02	3.8524e-01	1.0591e+00	6.0655e-01	4.5250e-01
7.701       	7.7016e-02	3.8524e-01	1.0591e+00	6.0656e-01	4.5253e-01
7.702       	7.7015e-02	3.8517e-01	1.0590e+00	6.0654e-01	4.5251e-01
7.703       	7.7008e-02	3.8519e-01	1.0590e+00	6.0652e-01	4.5251e-01
7.704       	7.6977e-02	3.8518e-01	1.0590e+00	6.0649e-01	4.5254e-01
7.705       	7.6950e-02	3.8518e-01	1.0591e+00	6.0648e-01	4.5258e-01
7.706       	7.6934e-02	3.8517e-01	1.0591e+00	6.0646e-01	4.5259e-01
7.707       	7.6918e-02	3.8515e-01	1.0591e+00	6.0646e-01	4.5263e-01
7.708       	7.6894e-02	3.8512e-01	1.0591e+00	6.0644e-01	4.5265e-01
7.709       	7.6877e-02	3.8514e-01	1.0591e+00	6.0642e-01	4.5267e-01
7.71        	7.6874e-02	3.8511e-01	1.0592e+00	6.0646e-01	4.5271e-01
7.711       	7.6867e-02	3.8510e-01	1.0592e+00	6.0645e-01	4.5272e-01
7.712       	7.6860e-02	3.8511e-01	1.0592e+00	6.0644e-01	4.5272e-01
7.713       	7.6849e-02	3.8512e-01	1.0592e+00	6.0645e-01	4.5276e-01
7.714       	7.6855e-02	3.8508e-01	1.0592e+00	6.0646e-01	4.5275e-01
7.715       	7.6848e-02	3.8511e-01	1.0592e+00	6.0646e-01	4.5276e-01
7.716       	7.6838e-02	3.8511e-01	1.0593e+00	6.0648e-01	4.5280e-01
7.717       	7.6824e-02	3.8509e-01	1.0593e+00	6.0646e-01	4.5281e-01
7.718       	7.6834e-02	3.8508e-01	1.0593e+00	6.0648e-01	4.5282e-01
7.719       	7.6836e-02	3.8509e-01	1.0594e+00	6.0652e-01	4.5285e-01
7.72        	7.6824e-02	3.8509e-01	1.0594e+00	6.0653e-01	4.5288e-01
7.721       	7.6818e-02	3.8512e-01	1.0594e+00	6.0652e-01	4.5289e-01
7.722       	7.6827e-02	3.8506e-01	1.0594e+00	6.0653e-01	4.5288e-01
7.723       	7.6820e-02	3.8505e-01	1.0594e+00	6.0652e-01	4.5288e-01
7.724       	7.6812e-02	3.8508e-01	1.0594e+00	6.0652e-01	4.5290e-01
7.725       	7.6805e-02	3.8509e-01	1.0595e+00	6.0656e-01	4.5295e-01
7.726       	7.6804e-02	3.8505e-01	1.0595e+00	6.0655e-01	4.5295e-01
7.727       	7.6802e-02	3.8507e-01	1.0595e+00	6.0654e-01	4.5293e-01
7.728       	7.6807e-02	3.8507e-01	1.0595e+00	6.0656e-01	4.5294e-01
7.729       	7.6791e-02	3.8506e-01	1.0595e+00	6.0654e-01	4.5296e-01
7.73        	7.6782e-02	3.8507e-01	1.0595e+00	6.0654e-01	4.5297e-01
7.731       	7.6776e-02	3.8507e-01	1.0595e+00	6.0655e-01	4.5300e-01
7.732       	7.6763e-02	3.8505e-01	1.0595e+00	6.0652e-01	4.5299e-01
7.733       	7.6747e-02	3.8507e-01	1.0595e+00	6.0649e-01	4.5300e-01
7.734       	7.6742e-02	3.8503e-01	1.0595e+00	6.0649e-01	4.5300e-01
7.735       	7.6727e-02	3.8504e-01	1.0595e+00	6.0648e-01	4.5303e-01
7.736       	7.6712e-02	3.8506e-01	1.0595e+00	6.0647e-01	4.5304e-01
7.737       	7.6686e-02	3.8503e-01	1.0595e+00	6.0644e-01	4.5307e-01
7.738       	7.6672e-02	3.8498e-01	1.0595e+00	6.0641e-01	4.5307e-01
7.739       	7.6654e-02	3.8499e-01	1.0595e+00	6.0639e-01	4.5308e-01
7.74        	7.6643e-02	3.8498e-01	1.0595e+00	6.0640e-01	4.5312e-01
7.741       	7.6633e-02	3.8497e-01	1.0595e+00	6.0641e-01	4.5314e-01
7.742       	7.6631e-02	3.8496e-01	1.0595e+00	6.0640e-01	4.5313e-01
7.743       	7.6627e-02	3.8496e-01	1.0596e+00	6.0642e-01	4.5316e-01
7.744       	7.6623e-02	3.8496e-01	1.0596e+00	6.0642e-01	4.5317e-01
7.745       	7.6607e-02	3.8499e-01	1.0596e+00	6.0643e-01	4.5321e-01
7.746       	7.6620e-02	3.8494e-01	1.0597e+00	6.0646e-01	4.5322e-01
7.747       	7.6627e-02	3.8493e-01	1.0597e+00	6.0647e-01	4.5322e-01
7.748       	7.6627e-02	3.8496e-01	1.0597e+00	6.0648e-01	4.5323e-01
7.749       	7.6613e-02	3.8496e-01	1.0598e+00	6.0650e-01	4.5327e-01
7.75        	7.6615e-02	3.8494e-01	1.0598e+00	6.0651e-01	4.5328e-01
7.751       	7.6605e-02	3.8497e-01	1.0598e+00	6.0649e-01	4.5328e-01
7.752       	7.6606e-02	3.8494e-01	1.0598e+00	6.0649e-01	4.5328e-01
7.753       	7.6610e-02	3.8494e-01	1.0598e+00	6.0652e-01	4.5330e-01
7.754       	7.6608e-02	3.8494e-01	1.0598e+00	6.0652e-01	4.5330e-01
7.755       	7.6585e-02	3.8495e-01	1.0599e+00	6.0651e-01	4.5334e-01
7.756       	7.6578e-02	3.8495e-01	1.0599e+00	6.0651e-01	4.5335e-01
7.757       	7.6564e-02	3.8496e-01	1.0598e+00	6.0649e-01	4.5336e-01
7.758       	7.6561e-02	3.8492e-01	1.0598e+00	6.0648e-01	4.5336e-01
7.759       	7.6557e-02	3.8492e-01	1.0598e+00	6.0648e-01	4.5337e-01
7.76        	7.6548e-02	3.8494e-01	1.0599e+00	6.0648e-01	4.5338e-01
7.761       	7.6528e-02	3.8494e-01	1.0599e+00	6.0647e-01	4.5341e-01
7.762       	7.6527e-02	3.8490e-01	1.0599e+00	6.0646e-01	4.5341e-01
7.763       	7.6512e-02	3.8491e-01	1.0599e+00	6.0645e-01	4.5342e-01
7.764       	7.6492e-02	3.8488e-01	1.0599e+00	6.0642e-01	4.5344e-01
7.765       	7.6475e-02	3.8487e-01	1.0599e+00	6.0642e-01	4.5347e-01
7.766       	7.6462e-02	3.8488e-01	1.0599e+00	6.0640e-01	4.5348e-01
7.767       	7.6447e-02	3.8486e-01	1.0599e+00	6.0639e-01	4.5350e-01
7.768       	7.6441e-02	3.8484e-01	1.0599e+00	6.0639e-01	4.5350e-01
7.769       	7.6421e-02	3.8486e-01	1.0599e+00	6.0637e-01	4.5353e-01
7.77        	7.6411e-02	3.8482e-01	1.0599e+00	6.0637e-01	4.5354e-01
7.771       	7.6405e-02	3.8482e-01	1.0599e+00	6.0638e-01	4.5357e-01
7.772       	7.6396e-02	3.8484e-01	1.0600e+00	6.0637e-01	4.5358e-01
7.773       	7.6398e-02	3.8484e-01	1.0600e+00	6.0640e-01	4.5361e-01
7.774       	7.6413e-02	3.8480e-01	1.0600e+00	6.0642e-01	4.5360e-01
7.775       	7.6410e-02	3.8484e-01	1.0600e+00	6.0643e-01	4.5361e-01
7.776       	7.6403e-02	3.8483e-01	1.0601e+00	6.0644e-01	4.5364e-01
7.777       	7.6409e-02	3.8484e-01	1.0601e+00	6.0648e-01	4.5366e-01
7.778       	7.6409e-02	3.8483e-01	1.0601e+00	6.0648e-01	4.5366e-01
7.779       	7.6411e-02	3.8483e-01	1.0602e+00	6.0649e-01	4.5367e-01
7.78        	7.6414e-02	3.8483e-01	1.0602e+00	6.0652e-01	4.5369e-01
7.781       	7.6395e-02	3.8487e-01	1.0602e+00	6.0651e-01	4.5372e-01
7.782       	7.6398e-02	3.8483e-01	1.0602e+00	6.0651e-01	4.5371e-01
7.783       	7.6390e-02	3.8482e-01	1.0602e+00	6.0650e-01	4.5372e-01
7.784       	7.6374e-02	3.8484e-01	1.0602e+00	6.0649e-01	4.5374e-01
7.785       	7.6361e-02	3.8483e-01	1.0603e+00	6.0649e-01	4.5377e-01
7.786       	7.6357e-02	3.8479e-01	1.0602e+00	6.0648e-01	4.5376e-01
7.787       	7.6344e-02	3.8481e-01	1.0602e+00	6.0646e-01	4.5377e-01
7.788       	7.6330e-02	3.8480e-01	1.0602e+00	6.0645e-01	4.5379e-01
7.789       	7.6319e-02	3.8481e-01	1.0603e+00	6.0645e-01	4.5381e-01
7.79        	7.6307e-02	3.8479e-01	1.0603e+00	6.0643e-01	4.5382e-01
7.791       	7.6286e-02	3.8477e-01	1.0602e+00	6.0640e-01	4.5383e-01
7.792       	7.6290e-02	3.8476e-01	1.0603e+00	6.0642e-01	4.5384e-01
7.793       	7.6272e-02	3.8478e-01	1.0603e+00	6.0640e-01	4.5386e-01
7.794       	7.6258e-02	3.8473e-01	1.0603e+00	6.0639e-01	4.5387e-01
7.795       	7.6249e-02	3.8474e-01	1.0603e+00	6.0639e-01	4.5390e-01
7.796       	7.6234e-02	3.8476e-01	1.0603e+00	6.0638e-01	4.5391e-01
7.797       	7.6231e-02	3.8474e-01	1.0603e+00	6.0638e-01	4.5392e-01
7.798       	7.6241e-02	3.8470e-01	1.0603e+00	6.0640e-01	4.5392e-01
7.799       	7.6224e-02	3.8473e-01	1.0603e+00	6.0638e-01	4.5394e-01
7.8         	7.6213e-02	3.8471e-01	1.0604e+00	6.0639e-01	4.5397e-01
7.801       	7.6203e-02	3.8471e-01	1.0604e+00	6.0640e-01	4.5399e-01
7.802       	7.6207e-02	3.8471e-01	1.0604e+00	6.0640e-01	4.5399e-01
7.803       	7.6214e-02	3.8471e-01	1.0604e+00	6.0643e-01	4.5400e-01
7.804       	7.6217e-02	3.8471e-01	1.0605e+00	6.0645e-01	4.5401e-01
7.805       	7.6202e-02	3.8475e-01	1.0605e+00	6.0645e-01	4.5405e-01
7.806       	7.6196e-02	3.8472e-01	1.0605e+00	6.0646e-01	4.5406e-01
7.807       	7.6191e-02	3.8471e-01	1.0605e+00	6.0645e-01	4.5407e-01
7.808       	7.6196e-02	3.8473e-01	1.0606e+00	6.0648e-01	4.5409e-01
7.809       	7.6195e-02	3.8473e-01	1.0606e+00	6.0650e-01	4.5411e-01
7.81        	7.6187e-02	3.8469e-01	1.0606e+00	6.0649e-01	4.5411e-01
7.811       	7.6159e-02	3.8472e-01	1.0606e+00	6.0646e-01	4.5414e-01
7.812       	7.6153e-02	3.8470e-01	1.0606e+00	6.0645e-01	4.5415e-01
7.813       	7.6155e-02	3.8470e-01	1.0606e+00	6.0646e-01	4.5415e-01
7.814       	7.6158e-02	3.8469e-01	1.0606e+00	6.0646e-01	4.5414e-01
7.815       	7.6149e-02	3.8468e-01	1.0606e+00	6.0645e-01	4.5415e-01
7.816       	7.6132e-02	3.8467e-01	1.0606e+00	6.0643e-01	4.5417e-01
7.817       	7.6111e-02	3.8469e-01	1.0606e+00	6.0642e-01	4.5419e-01
7.818       	7.6102e-02	3.8464e-01	1.0606e+00	6.0640e-01	4.5419e-01
7.819       	7.6092e-02	3.8464e-01	1.0606e+00	6.0639e-01	4.5421e-01
7.82        	7.6086e-02	3.8466e-01	1.0606e+00	6.0641e-01	4.5423e-01
7.821       	7.6073e-02	3.8465e-01	1.0607e+00	6.0641e-01	4.5426e-01
7.822       	7.6058e-02	3.8460e-01	1.0606e+00	6.0638e-01	4.5426e-01
7.823       	7.6037e-02	3.8462e-01	1.0606e+00	6.0635e-01	4.5428e-01
7.824       	7.6029e-02	3.8462e-01	1.0607e+00	6.0637e-01	4.5431e-01
7.825       	7.6032e-02	3.8462e-01	1.0607e+00	6.0639e-01	4.5433e-01
7.826       	7.6038e-02	3.8462e-01	1.0608e+00	6.0641e-01	4.5434e-01
7.827       	7.6022e-02	3.8460e-01	1.0607e+00	6.0640e-01	4.5435e-01
7.828       	7.6021e-02	3.8460e-01	1.0608e+00	6.0640e-01	4.5435e-01
7.829       	7.6009e-02	3.8464e-01	1.0608e+00	6.0640e-01	4.5438e-01
7.83        	7.6011e-02	3.8459e-01	1.0608e+00	6.0641e-01	4.5439e-01
7.831       	7.6008e-02	3.8459e-01	1.0608e+00	6.0642e-01	4.5441e-01
7.832       	7.6012e-02	3.8462e-01	1.0609e+00	6.0645e-01	4.5442e-01
7.833       	7.6008e-02	3.8462e-01	1.0609e+00	6.0646e-01	4.5444e-01
7.834       	7.6004e-02	3.8459e-01	1.0609e+00	6.0644e-01	4.5443e-01
7.835       	7.6002e-02	3.8463e-01	1.0609e+00	6.0646e-01	4.5445e-01
7.836       	7.5991e-02	3.8460e-01	1.0609e+00	6.0645e-01	4.5447e-01
7.837       	7.5990e-02	3.8459e-01	1.0609e+00	6.0646e-01	4.5448e-01
7.838       	7.5990e-02	3.8459e-01	1.0609e+00	6.0645e-01	4.5447e-01
7.839       	7.5978e-02	3.8459e-01	1.0609e+00	6.0645e-01	4.5449e-01
7.84        	7.5971e-02	3.8458e-01	1.0609e+00	6.0645e-01	4.5450e-01
7.841       	7.5959e-02	3.8462e-01	1.0610e+00	6.0645e-01	4.5454e-01
7.842       	7.5953e-02	3.8456e-01	1.0610e+00	6.0644e-01	4.5453e-01
7.843       	7.5936e-02	3.8456e-01	1.0610e+00	6.0641e-01	4.5454e-01
7.844       	7.5924e-02	3.8458e-01	1.0610e+00	6.0641e-01	4.5456e-01
7.845       	7.5910e-02	3.8457e-01	1.0610e+00	6.0642e-01	4.5460e-01
7.846       	7.5905e-02	3.8452e-01	1.0610e+00	6.0641e-01	4.5460e-01
7.847       	7.5886e-02	3.8454e-01	1.0610e+00	6.0639e-01	4.5462e-01
7.848       	7.5870e-02	3.8453e-01	1.0610e+00	6.0637e-01	4.5463e-01
7.849       	7.5868e-02	3.8454e-01	1.0610e+00	6.0638e-01	4.5464e-01
