# Force coefficients
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# sideDir   : (0.0000e+00 0.0000e+00 -1.0000e+00)
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# rollAxis  : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (0.0000e+00 0.0000e+00 -1.0000e+00)
# yawAxis   : (0.0000e+00 1.0000e+00 0.0000e+00)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
#
# Time      	Cd          	Cs          	Cl          	CmRoll      	CmPitch     	CmYaw       	Cd(f)       	Cd(r)       	Cs(f)       	Cs(r)       	Cl(f)       	Cl(r)       
0.02        	2.1495e-01	-4.7304e-22	5.8995e-01	-2.9497e-01	-2.9152e-01	1.0747e-01	-1.8750e-01	4.0245e-01	1.0747e-01	-1.0747e-01	3.4533e-03	5.8649e-01
0.021       	3.2716e-01	-3.9838e-22	9.8145e-01	-4.9073e-01	-5.0676e-01	1.6358e-01	-3.2715e-01	6.5430e-01	1.6358e-01	-1.6358e-01	-1.6035e-02	9.9749e-01
0.022       	2.9359e-01	1.2940e-22	8.8870e-01	-4.4435e-01	-4.1830e-01	1.4680e-01	-2.9755e-01	5.9115e-01	1.4680e-01	-1.4680e-01	2.6048e-02	8.6265e-01
0.023       	1.1921e-01	4.6011e-22	2.8414e-01	-1.4207e-01	-5.4206e-02	5.9604e-02	-8.2465e-02	2.0167e-01	5.9604e-02	-5.9604e-02	8.7864e-02	1.9628e-01
0.024       	4.6210e-02	4.2973e-22	3.2411e-02	-1.6206e-02	8.5753e-02	2.3105e-02	6.8991e-03	3.9311e-02	2.3105e-02	-2.3105e-02	1.0196e-01	-6.9548e-02
0.025       	3.4787e-03	5.2742e-23	-1.3435e-01	6.7174e-02	1.5207e-01	1.7394e-03	6.8913e-02	-6.5435e-02	1.7394e-03	-1.7394e-03	8.4896e-02	-2.1924e-01
0.026       	1.1059e-01	-2.0385e-22	2.3328e-01	-1.1664e-01	-7.3524e-02	5.5294e-02	-6.1346e-02	1.7193e-01	5.5294e-02	-5.5294e-02	4.3116e-02	1.9016e-01
0.027       	1.5821e-01	-1.9410e-22	3.9623e-01	-1.9811e-01	-1.6359e-01	7.9107e-02	-1.1901e-01	2.7722e-01	7.9107e-02	-7.9107e-02	3.4519e-02	3.6171e-01
0.028       	2.8960e-01	7.5362e-23	8.5897e-01	-4.2949e-01	-3.9970e-01	1.4480e-01	-2.8469e-01	5.7429e-01	1.4480e-01	-1.4480e-01	2.9787e-02	8.2919e-01
0.029       	2.5825e-01	2.7431e-22	7.4660e-01	-3.7330e-01	-3.1880e-01	1.2913e-01	-2.4417e-01	5.0242e-01	1.2913e-01	-1.2913e-01	5.4498e-02	6.9210e-01
0.03        	2.2661e-01	2.7335e-22	6.3632e-01	-3.1816e-01	-2.5679e-01	1.1330e-01	-2.0486e-01	4.3147e-01	1.1330e-01	-1.1330e-01	6.1371e-02	5.7495e-01
0.031       	4.3912e-02	1.0378e-22	-3.0837e-02	1.5419e-02	1.1001e-01	2.1956e-02	3.7375e-02	6.5373e-03	2.1956e-02	-2.1956e-02	9.4594e-02	-1.2543e-01
0.032       	2.5423e-02	-3.9673e-23	-9.6345e-02	4.8172e-02	1.3284e-01	1.2711e-02	6.0884e-02	-3.5461e-02	1.2711e-02	-1.2711e-02	8.4666e-02	-1.8101e-01
0.033       	5.3728e-02	-4.0577e-23	4.4492e-03	-2.2246e-03	7.5653e-02	2.6864e-02	2.4639e-02	2.9089e-02	2.6864e-02	-2.6864e-02	7.7877e-02	-7.3428e-02
0.034       	2.8267e-01	5.4313e-23	8.4010e-01	-4.2005e-01	-3.9401e-01	1.4134e-01	-2.7871e-01	5.6139e-01	1.4134e-01	-1.4134e-01	2.6041e-02	8.1406e-01
0.035       	3.4901e-01	1.5860e-22	1.0777e+00	-5.3886e-01	-5.2014e-01	1.7450e-01	-3.6436e-01	7.1337e-01	1.7450e-01	-1.7450e-01	1.8721e-02	1.0590e+00
0.036       	3.1982e-01	1.6306e-22	9.6724e-01	-4.8362e-01	-4.5558e-01	1.5991e-01	-3.2371e-01	6.4353e-01	1.5991e-01	-1.5991e-01	2.8040e-02	9.3920e-01
0.037       	1.2381e-01	1.4405e-22	2.1515e-01	-1.0757e-01	-1.6997e-02	6.1904e-02	-4.5669e-02	1.6948e-01	6.1904e-02	-6.1904e-02	9.0575e-02	1.2457e-01
0.038       	1.8299e-04	7.5949e-23	-2.5074e-01	1.2537e-01	2.4497e-01	9.1497e-05	1.2546e-01	-1.2528e-01	9.1497e-05	-9.1497e-05	1.1960e-01	-3.7034e-01
0.039       	3.8783e-02	6.0676e-23	-9.6558e-02	4.8279e-02	1.5072e-01	1.9392e-02	6.7671e-02	-2.8887e-02	1.9392e-02	-1.9392e-02	1.0244e-01	-1.9900e-01
0.04        	1.7952e-01	5.1843e-23	4.5341e-01	-2.2671e-01	-1.7529e-01	8.9760e-02	-1.3695e-01	3.1647e-01	8.9760e-02	-8.9760e-02	5.1418e-02	4.0199e-01
0.041       	2.7290e-01	6.2181e-23	8.0967e-01	-4.0484e-01	-3.8163e-01	1.3645e-01	-2.6839e-01	5.4128e-01	1.3645e-01	-1.3645e-01	2.3211e-02	7.8646e-01
0.042       	3.4445e-01	1.1225e-22	1.0510e+00	-5.2552e-01	-5.1159e-01	1.7223e-01	-3.5329e-01	6.9775e-01	1.7223e-01	-1.7223e-01	1.3926e-02	1.0371e+00
0.043       	3.0746e-01	1.2215e-22	8.9651e-01	-4.4826e-01	-4.1802e-01	1.5373e-01	-2.9453e-01	6.0198e-01	1.5373e-01	-1.5373e-01	3.0234e-02	8.6628e-01
0.044       	2.2365e-01	1.2576e-22	5.5795e-01	-2.7898e-01	-2.1646e-01	1.1183e-01	-1.6715e-01	3.9080e-01	1.1183e-01	-1.1183e-01	6.2518e-02	4.9544e-01
0.045       	1.3950e-01	1.2069e-22	2.2516e-01	-1.1258e-01	-1.9908e-02	6.9748e-02	-4.2834e-02	1.8233e-01	6.9748e-02	-6.9748e-02	9.2673e-02	1.3249e-01
0.046       	9.3847e-02	1.0950e-22	5.6308e-02	-2.8154e-02	7.7005e-02	4.6923e-02	1.8769e-02	7.5077e-02	4.6923e-02	-4.6923e-02	1.0516e-01	-4.8851e-02
0.047       	9.9301e-02	8.8890e-23	1.0386e-01	-5.1931e-02	4.0546e-02	4.9651e-02	-2.2806e-03	1.0158e-01	4.9651e-02	-4.9651e-02	9.2477e-02	1.1385e-02
0.048       	1.5675e-01	7.4603e-23	3.4677e-01	-1.7339e-01	-1.1045e-01	7.8376e-02	-9.5009e-02	2.5176e-01	7.8376e-02	-7.8376e-02	6.2933e-02	2.8384e-01
0.049       	2.0613e-01	7.2080e-23	5.3993e-01	-2.6997e-01	-2.2634e-01	1.0307e-01	-1.6690e-01	3.7303e-01	1.0307e-01	-1.0307e-01	4.3630e-02	4.9630e-01
0.05        	2.3217e-01	7.4321e-23	6.3271e-01	-3.1636e-01	-2.7977e-01	1.1608e-01	-2.0027e-01	4.3244e-01	1.1608e-01	-1.1608e-01	3.6583e-02	5.9613e-01
0.051       	2.7026e-01	8.6827e-23	7.4220e-01	-3.7110e-01	-3.3715e-01	1.3513e-01	-2.3597e-01	5.0623e-01	1.3513e-01	-1.3513e-01	3.3955e-02	7.0825e-01
0.052       	2.7007e-01	1.0828e-22	6.9756e-01	-3.4878e-01	-3.0081e-01	1.3504e-01	-2.1374e-01	4.8381e-01	1.3504e-01	-1.3504e-01	4.7964e-02	6.4959e-01
0.053       	2.3528e-01	1.1751e-22	5.5305e-01	-2.7653e-01	-2.1289e-01	1.1764e-01	-1.5888e-01	3.9417e-01	1.1764e-01	-1.1764e-01	6.3638e-02	4.8941e-01
0.054       	2.1471e-01	1.1712e-22	4.7980e-01	-2.3990e-01	-1.7115e-01	1.0736e-01	-1.3254e-01	3.4726e-01	1.0736e-01	-1.0736e-01	6.8746e-02	4.1105e-01
0.055       	1.8963e-01	1.1275e-22	4.0024e-01	-2.0012e-01	-1.2780e-01	9.4813e-02	-1.0530e-01	2.9493e-01	9.4813e-02	-9.4813e-02	7.2313e-02	3.2792e-01
0.056       	1.4537e-01	9.3958e-23	2.7400e-01	-1.3700e-01	-6.3890e-02	7.2684e-02	-6.4317e-02	2.0969e-01	7.2684e-02	-7.2684e-02	7.3111e-02	2.0089e-01
0.057       	1.3905e-01	7.5613e-23	2.7370e-01	-1.3685e-01	-7.0811e-02	6.9526e-02	-6.7326e-02	2.0638e-01	6.9526e-02	-6.9526e-02	6.6040e-02	2.0766e-01
0.058       	1.6091e-01	7.2105e-23	3.5192e-01	-1.7596e-01	-1.1607e-01	8.0456e-02	-9.5505e-02	2.5642e-01	8.0456e-02	-8.0456e-02	5.9891e-02	2.9203e-01
0.059       	1.8019e-01	7.3679e-23	4.1376e-01	-2.0688e-01	-1.5016e-01	9.0097e-02	-1.1678e-01	2.9698e-01	9.0097e-02	-9.0097e-02	5.6721e-02	3.5704e-01
0.06        	2.1163e-01	7.9701e-23	5.0898e-01	-2.5449e-01	-2.0160e-01	1.0581e-01	-1.4868e-01	3.6030e-01	1.0581e-01	-1.0581e-01	5.2892e-02	4.5609e-01
0.061       	2.4560e-01	9.2682e-23	6.0595e-01	-3.0298e-01	-2.5116e-01	1.2280e-01	-1.8017e-01	4.2578e-01	1.2280e-01	-1.2280e-01	5.1813e-02	5.5414e-01
0.062       	2.4683e-01	1.0427e-22	5.9720e-01	-2.9860e-01	-2.4014e-01	1.2341e-01	-1.7519e-01	4.2202e-01	1.2341e-01	-1.2341e-01	5.8461e-02	5.3874e-01
0.063       	2.2266e-01	1.0616e-22	5.1426e-01	-2.5713e-01	-1.9003e-01	1.1133e-01	-1.4580e-01	3.6846e-01	1.1133e-01	-1.1133e-01	6.7094e-02	4.4716e-01
0.064       	1.9473e-01	1.0323e-22	4.2490e-01	-2.1245e-01	-1.3793e-01	9.7363e-02	-1.1509e-01	3.0981e-01	9.7363e-02	-9.7363e-02	7.4515e-02	3.5038e-01
0.065       	1.6430e-01	9.6744e-23	3.3020e-01	-1.6510e-01	-8.3765e-02	8.2150e-02	-8.2947e-02	2.4725e-01	8.2150e-02	-8.2150e-02	8.1333e-02	2.4886e-01
0.066       	1.3825e-01	8.7245e-23	2.5132e-01	-1.2566e-01	-3.9950e-02	6.9123e-02	-5.6538e-02	1.9478e-01	6.9123e-02	-6.9123e-02	8.5711e-02	1.6561e-01
0.067       	1.3051e-01	7.7836e-23	2.3402e-01	-1.1701e-01	-3.1953e-02	6.5253e-02	-5.1754e-02	1.8226e-01	6.5253e-02	-6.5253e-02	8.5055e-02	1.4896e-01
0.068       	1.4794e-01	7.6890e-23	2.9594e-01	-1.4797e-01	-6.7037e-02	7.3972e-02	-7.4000e-02	2.2194e-01	7.3972e-02	-7.3972e-02	8.0935e-02	2.1501e-01
0.069       	1.6546e-01	7.9895e-23	3.5353e-01	-1.7676e-01	-9.8770e-02	8.2731e-02	-9.4032e-02	2.5949e-01	8.2731e-02	-8.2731e-02	7.7993e-02	2.7553e-01
0.07        	1.7680e-01	8.3011e-23	3.8924e-01	-1.9462e-01	-1.1791e-01	8.8402e-02	-1.0622e-01	2.8302e-01	8.8402e-02	-8.8402e-02	7.6711e-02	3.1253e-01
0.071       	1.8396e-01	8.5770e-23	4.1084e-01	-2.0542e-01	-1.2871e-01	9.1980e-02	-1.1344e-01	2.9740e-01	9.1980e-02	-9.1980e-02	7.6707e-02	3.3413e-01
0.072       	1.8899e-01	8.8745e-23	4.2513e-01	-2.1257e-01	-1.3441e-01	9.4494e-02	-1.1807e-01	3.0706e-01	9.4494e-02	-9.4494e-02	7.8155e-02	3.4698e-01
0.073       	1.9105e-01	9.2557e-23	4.2916e-01	-2.1458e-01	-1.3207e-01	9.5523e-02	-1.1905e-01	3.1010e-01	9.5523e-02	-9.5523e-02	8.2505e-02	3.4665e-01
0.074       	1.8396e-01	9.5595e-23	4.0377e-01	-2.0189e-01	-1.1123e-01	9.1979e-02	-1.0991e-01	2.9386e-01	9.1979e-02	-9.1979e-02	9.0659e-02	3.1311e-01
0.075       	1.6766e-01	9.4626e-23	3.5154e-01	-1.7577e-01	-7.8098e-02	8.3831e-02	-9.1938e-02	2.5960e-01	8.3831e-02	-8.3831e-02	9.7670e-02	2.5387e-01
0.076       	1.5668e-01	9.2067e-23	3.1855e-01	-1.5927e-01	-6.0086e-02	7.8338e-02	-8.0936e-02	2.3761e-01	7.8338e-02	-7.8338e-02	9.9189e-02	2.1936e-01
0.077       	1.5227e-01	9.0296e-23	3.0631e-01	-1.5316e-01	-5.4923e-02	7.6133e-02	-7.7024e-02	2.2929e-01	7.6133e-02	-7.6133e-02	9.8234e-02	2.0808e-01
0.078       	1.4985e-01	8.8490e-23	3.0049e-01	-1.5025e-01	-5.4780e-02	7.4924e-02	-7.5321e-02	2.2517e-01	7.4924e-02	-7.4924e-02	9.5465e-02	2.0502e-01
0.079       	1.5006e-01	8.6459e-23	3.0368e-01	-1.5184e-01	-6.2562e-02	7.5032e-02	-7.6809e-02	2.2687e-01	7.5032e-02	-7.5032e-02	8.9278e-02	2.1440e-01
0.08        	1.5868e-01	8.4588e-23	3.3583e-01	-1.6792e-01	-9.1687e-02	7.9338e-02	-8.8577e-02	2.4725e-01	7.9338e-02	-7.9338e-02	7.6228e-02	2.5960e-01
0.081       	1.7340e-01	8.3583e-23	3.8470e-01	-1.9235e-01	-1.2578e-01	8.6700e-02	-1.0565e-01	2.7905e-01	8.6700e-02	-8.6700e-02	6.6574e-02	3.1813e-01
0.082       	1.7932e-01	8.4363e-23	4.0103e-01	-2.0051e-01	-1.3298e-01	8.9659e-02	-1.1086e-01	2.9017e-01	8.9659e-02	-8.9659e-02	6.7530e-02	3.3350e-01
0.083       	1.8094e-01	8.5616e-23	4.0432e-01	-2.0216e-01	-1.3237e-01	9.0468e-02	-1.1169e-01	2.9263e-01	9.0468e-02	-9.0468e-02	6.9786e-02	3.3453e-01
0.084       	1.8352e-01	8.8047e-23	4.0938e-01	-2.0469e-01	-1.3114e-01	9.1759e-02	-1.1293e-01	2.9645e-01	9.1759e-02	-9.1759e-02	7.3551e-02	3.3583e-01
0.085       	1.8997e-01	9.3412e-23	4.2316e-01	-2.1158e-01	-1.3263e-01	9.4984e-02	-1.1659e-01	3.0656e-01	9.4984e-02	-9.4984e-02	7.8945e-02	3.4421e-01
0.086       	2.0055e-01	1.0152e-22	4.4692e-01	-2.2346e-01	-1.4151e-01	1.0028e-01	-1.2319e-01	3.2374e-01	1.0028e-01	-1.0028e-01	8.1953e-02	3.6497e-01
0.087       	2.0802e-01	1.0700e-22	4.6414e-01	-2.3207e-01	-1.5404e-01	1.0401e-01	-1.2806e-01	3.3608e-01	1.0401e-01	-1.0401e-01	7.8027e-02	3.8611e-01
0.088       	2.0944e-01	1.0748e-22	4.6780e-01	-2.3390e-01	-1.6120e-01	1.0472e-01	-1.2918e-01	3.3862e-01	1.0472e-01	-1.0472e-01	7.2700e-02	3.9510e-01
0.089       	2.0956e-01	1.0672e-22	4.6936e-01	-2.3468e-01	-1.6685e-01	1.0478e-01	-1.2990e-01	3.3946e-01	1.0478e-01	-1.0478e-01	6.7828e-02	4.0154e-01
0.09        	2.0924e-01	1.0514e-22	4.7177e-01	-2.3589e-01	-1.7476e-01	1.0462e-01	-1.3127e-01	3.4050e-01	1.0462e-01	-1.0462e-01	6.1127e-02	4.1064e-01
0.091       	2.1046e-01	1.0298e-22	4.8119e-01	-2.4060e-01	-1.8776e-01	1.0523e-01	-1.3537e-01	3.4582e-01	1.0523e-01	-1.0523e-01	5.2837e-02	4.2835e-01
0.092       	2.1642e-01	1.0207e-22	5.0349e-01	-2.5174e-01	-2.0350e-01	1.0821e-01	-1.4354e-01	3.5995e-01	1.0821e-01	-1.0821e-01	4.8242e-02	4.5525e-01
0.093       	2.2369e-01	1.0299e-22	5.2500e-01	-2.6250e-01	-2.1257e-01	1.1185e-01	-1.5066e-01	3.7435e-01	1.1185e-01	-1.1185e-01	4.9936e-02	4.7507e-01
0.094       	2.2690e-01	1.0396e-22	5.3268e-01	-2.6634e-01	-2.1374e-01	1.1345e-01	-1.5289e-01	3.7979e-01	1.1345e-01	-1.1345e-01	5.2596e-02	4.8008e-01
0.095       	2.2917e-01	1.0487e-22	5.3734e-01	-2.6867e-01	-2.1335e-01	1.1459e-01	-1.5408e-01	3.8326e-01	1.1459e-01	-1.1459e-01	5.5320e-02	4.8202e-01
0.096       	2.3140e-01	1.0587e-22	5.4180e-01	-2.7090e-01	-2.1247e-01	1.1570e-01	-1.5520e-01	3.8660e-01	1.1570e-01	-1.1570e-01	5.8433e-02	4.8337e-01
0.097       	2.3356e-01	1.0708e-22	5.4636e-01	-2.7318e-01	-2.1152e-01	1.1678e-01	-1.5640e-01	3.8996e-01	1.1678e-01	-1.1678e-01	6.1656e-02	4.8470e-01
0.098       	2.3546e-01	1.0886e-22	5.5037e-01	-2.7518e-01	-2.1068e-01	1.1773e-01	-1.5745e-01	3.9291e-01	1.1773e-01	-1.1773e-01	6.4507e-02	4.8586e-01
0.099       	2.3632e-01	1.1314e-22	5.4993e-01	-2.7496e-01	-2.0913e-01	1.1816e-01	-1.5680e-01	3.9312e-01	1.1816e-01	-1.1816e-01	6.5834e-02	4.8409e-01
0.1         	2.3449e-01	1.1556e-22	5.4316e-01	-2.7158e-01	-2.0797e-01	1.1725e-01	-1.5434e-01	3.8883e-01	1.1725e-01	-1.1725e-01	6.3617e-02	4.7955e-01
0.101       	2.3349e-01	1.1537e-22	5.3988e-01	-2.6994e-01	-2.0744e-01	1.1674e-01	-1.5319e-01	3.8668e-01	1.1674e-01	-1.1674e-01	6.2502e-02	4.7738e-01
0.102       	2.3143e-01	1.1443e-22	5.3346e-01	-2.6673e-01	-2.0499e-01	1.1571e-01	-1.5101e-01	3.8244e-01	1.1571e-01	-1.1571e-01	6.1736e-02	4.7172e-01
0.103       	2.2645e-01	1.1183e-22	5.1869e-01	-2.5934e-01	-1.9737e-01	1.1323e-01	-1.4612e-01	3.7257e-01	1.1323e-01	-1.1323e-01	6.1971e-02	4.5672e-01
0.104       	2.1742e-01	1.0677e-22	4.9250e-01	-2.4625e-01	-1.8139e-01	1.0871e-01	-1.3754e-01	3.5496e-01	1.0871e-01	-1.0871e-01	6.4855e-02	4.2764e-01
0.105       	2.0853e-01	1.0141e-22	4.6720e-01	-2.3360e-01	-1.6291e-01	1.0427e-01	-1.2934e-01	3.3787e-01	1.0427e-01	-1.0427e-01	7.0692e-02	3.9651e-01
0.106       	2.0600e-01	9.9729e-23	4.6045e-01	-2.3023e-01	-1.5514e-01	1.0300e-01	-1.2723e-01	3.3322e-01	1.0300e-01	-1.0300e-01	7.5081e-02	3.8537e-01
0.107       	2.0599e-01	9.9775e-23	4.6072e-01	-2.3036e-01	-1.5355e-01	1.0300e-01	-1.2736e-01	3.3336e-01	1.0300e-01	-1.0300e-01	7.6813e-02	3.8391e-01
0.108       	2.0630e-01	1.0014e-22	4.6138e-01	-2.3069e-01	-1.5236e-01	1.0315e-01	-1.2754e-01	3.3384e-01	1.0315e-01	-1.0315e-01	7.8329e-02	3.8305e-01
0.109       	2.0573e-01	1.0069e-22	4.5798e-01	-2.2899e-01	-1.4844e-01	1.0287e-01	-1.2612e-01	3.3186e-01	1.0287e-01	-1.0287e-01	8.0555e-02	3.7743e-01
0.11        	2.0087e-01	1.0080e-22	4.3902e-01	-2.1951e-01	-1.3514e-01	1.0044e-01	-1.1907e-01	3.1995e-01	1.0044e-01	-1.0044e-01	8.4365e-02	3.5465e-01
0.111       	1.9967e-01	1.0092e-22	4.3427e-01	-2.1713e-01	-1.3214e-01	9.9836e-02	-1.1730e-01	3.1697e-01	9.9836e-02	-9.9836e-02	8.4993e-02	3.4927e-01
0.112       	1.8930e-01	9.9792e-23	3.9937e-01	-1.9969e-01	-1.1149e-01	9.4648e-02	-1.0504e-01	2.9433e-01	9.4648e-02	-9.4648e-02	8.8193e-02	3.1118e-01
0.113       	1.8842e-01	9.9730e-23	3.9648e-01	-1.9824e-01	-1.0978e-01	9.4210e-02	-1.0403e-01	2.9245e-01	9.4210e-02	-9.4210e-02	8.8461e-02	3.0802e-01
0.114       	1.8528e-01	9.9013e-23	3.8755e-01	-1.9377e-01	-1.0472e-01	9.2640e-02	-1.0113e-01	2.8641e-01	9.2640e-02	-9.2640e-02	8.9057e-02	2.9849e-01
0.115       	1.8433e-01	9.8688e-23	3.8498e-01	-1.9249e-01	-1.0333e-01	9.2163e-02	-1.0033e-01	2.8465e-01	9.2163e-02	-9.2163e-02	8.9162e-02	2.9582e-01
0.116       	1.8073e-01	9.7188e-23	3.7578e-01	-1.8789e-01	-9.8660e-02	9.0367e-02	-9.7523e-02	2.7826e-01	9.0367e-02	-9.0367e-02	8.9230e-02	2.8655e-01
0.117       	1.7937e-01	9.6480e-23	3.7232e-01	-1.8616e-01	-9.7017e-02	8.9686e-02	-9.6474e-02	2.7585e-01	8.9686e-02	-8.9686e-02	8.9142e-02	2.8318e-01
0.118       	1.7387e-01	9.3337e-23	3.5825e-01	-1.7912e-01	-9.0610e-02	8.6937e-02	-9.2186e-02	2.6606e-01	8.6937e-02	-8.6937e-02	8.8513e-02	2.6973e-01
0.119       	1.7231e-01	9.2252e-23	3.5436e-01	-1.7718e-01	-8.8930e-02	8.6156e-02	-9.1022e-02	2.6333e-01	8.6156e-02	-8.6156e-02	8.8248e-02	2.6611e-01
0.12        	1.6893e-01	8.9479e-23	3.4633e-01	-1.7317e-01	-8.5794e-02	8.4464e-02	-8.8703e-02	2.5763e-01	8.4464e-02	-8.4464e-02	8.7374e-02	2.5896e-01
0.121       	1.6883e-01	8.9136e-23	3.4634e-01	-1.7317e-01	-8.6042e-02	8.4414e-02	-8.8758e-02	2.5759e-01	8.4414e-02	-8.4414e-02	8.7130e-02	2.5921e-01
0.122       	1.6989e-01	8.9097e-23	3.4998e-01	-1.7499e-01	-8.8475e-02	8.4944e-02	-9.0045e-02	2.5993e-01	8.4944e-02	-8.4944e-02	8.6514e-02	2.6346e-01
0.123       	1.7086e-01	8.9379e-23	3.5274e-01	-1.7637e-01	-9.0212e-02	8.5429e-02	-9.0943e-02	2.6180e-01	8.5429e-02	-8.5429e-02	8.6160e-02	2.6658e-01
0.124       	1.7543e-01	9.1035e-23	3.6596e-01	-1.8298e-01	-9.8541e-02	8.7715e-02	-9.5267e-02	2.7070e-01	8.7715e-02	-8.7715e-02	8.4441e-02	2.8152e-01
0.125       	1.7777e-01	9.1933e-23	3.7254e-01	-1.8627e-01	-1.0276e-01	8.8883e-02	-9.7387e-02	2.7515e-01	8.8883e-02	-8.8883e-02	8.3507e-02	2.8903e-01
