0.001       	2.1213e-02	-2.5336e-23	4.6614e-02	-2.3307e-02	-2.5576e-02	1.0607e-02	-1.2700e-02	3.3913e-02	1.0607e-02	-1.0607e-02	-2.2690e-03	4.8883e-02
0.002       	9.3372e-01	-7.0893e-21	1.7241e+00	-8.6206e-01	-9.6000e-01	4.6686e-01	-3.9520e-01	1.3289e+00	4.6686e-01	-4.6686e-01	-9.7941e-02	1.8221e+00
0.003       	1.1393e+00	-6.1301e-21	2.4811e+00	-1.2405e+00	-1.3576e+00	5.6964e-01	-6.7091e-01	1.8102e+00	5.6964e-01	-5.6964e-01	-1.1706e-01	2.5982e+00
0.004       	2.4825e-01	6.9258e-22	7.3660e-01	-3.6830e-01	-3.4213e-01	1.2413e-01	-2.4417e-01	4.9243e-01	1.2413e-01	-1.2413e-01	2.6172e-02	7.1043e-01
0.005       	-5.8629e-01	4.8679e-21	-1.1401e+00	5.7004e-01	7.0873e-01	-2.9314e-01	2.7689e-01	-8.6318e-01	-2.9314e-01	2.9314e-01	1.3870e-01	-1.2788e+00
0.006       	-7.9370e-01	3.9244e-21	-1.9633e+00	9.8164e-01	1.1532e+00	-3.9685e-01	5.8479e-01	-1.3785e+00	-3.9685e-01	3.9685e-01	1.7151e-01	-2.1348e+00
0.007       	-1.5014e-01	-5.9520e-22	-5.2853e-01	2.6427e-01	2.9261e-01	-7.5071e-02	1.8920e-01	-3.3934e-01	-7.5071e-02	7.5071e-02	2.8346e-02	-5.5688e-01
0.008       	4.9366e-01	-3.2845e-21	1.1354e+00	-5.6769e-01	-6.5308e-01	2.4683e-01	-3.2086e-01	8.1452e-01	2.4683e-01	-2.4683e-01	-8.5389e-02	1.2208e+00
0.009       	7.3955e-01	-2.5454e-21	2.0330e+00	-1.0165e+00	-1.1256e+00	3.6978e-01	-6.4674e-01	1.3863e+00	3.6978e-01	-3.6978e-01	-1.0907e-01	2.1421e+00
0.01        	2.6529e-01	6.7764e-22	8.6165e-01	-4.3082e-01	-4.0371e-01	1.3265e-01	-2.9818e-01	5.6347e-01	1.3265e-01	-1.3265e-01	2.7117e-02	8.3453e-01
0.011       	-2.1576e-01	2.2333e-21	-4.8932e-01	2.4466e-01	3.6770e-01	-1.0788e-01	1.3678e-01	-3.5254e-01	-1.0788e-01	1.0788e-01	1.2304e-01	-6.1237e-01
0.012       	-4.5817e-01	1.7222e-21	-1.3829e+00	6.9145e-01	8.4573e-01	-2.2909e-01	4.6236e-01	-9.2054e-01	-2.2909e-01	2.2909e-01	1.5428e-01	-1.5372e+00
0.013       	-1.1660e-01	-3.6894e-22	-4.6674e-01	2.3337e-01	2.7454e-01	-5.8298e-02	1.7507e-01	-2.9167e-01	-5.8298e-02	5.8298e-02	4.1172e-02	-5.0791e-01
0.014       	3.0139e-01	-1.4177e-21	7.9428e-01	-3.9714e-01	-4.4373e-01	1.5069e-01	-2.4645e-01	5.4783e-01	1.5069e-01	-1.5069e-01	-4.6594e-02	8.4087e-01
0.015       	5.2023e-01	-9.6294e-22	1.5476e+00	-7.7379e-01	-8.3359e-01	2.6011e-01	-5.1368e-01	1.0339e+00	2.6011e-01	-2.6011e-01	-5.9801e-02	1.6074e+00
0.016       	2.9202e-01	3.4722e-22	8.9650e-01	-4.4825e-01	-4.2049e-01	1.4601e-01	-3.0224e-01	5.9426e-01	1.4601e-01	-1.4601e-01	2.7756e-02	8.6874e-01
0.017       	-3.0980e-02	9.6500e-22	-1.2013e-01	6.0063e-02	1.5816e-01	-1.5490e-02	4.4572e-02	-7.5553e-02	-1.5490e-02	1.5490e-02	9.8101e-02	-2.1823e-01
