# Force coefficients
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# sideDir   : (0.0000e+00 0.0000e+00 -1.0000e+00)
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# rollAxis  : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (0.0000e+00 0.0000e+00 -1.0000e+00)
# yawAxis   : (0.0000e+00 1.0000e+00 0.0000e+00)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
#
# Time      	Cd          	Cs          	Cl          	CmRoll      	CmPitch     	CmYaw       	Cd(f)       	Cd(r)       	Cs(f)       	Cs(r)       	Cl(f)       	Cl(r)       
0.017       	3.8731e-01	-2.2560e-22	1.7329e+00	-8.6644e-01	-1.5450e+00	1.9365e-01	-6.7279e-01	1.0601e+00	1.9365e-01	-1.9365e-01	-6.7853e-01	2.4114e+00
0.018       	7.1579e-01	5.1170e-22	2.4694e+00	-1.2347e+00	-1.3980e+00	3.5789e-01	-8.7681e-01	1.5926e+00	3.5789e-01	-3.5789e-01	-1.6330e-01	2.6327e+00
0.019       	1.4312e+00	9.5185e-22	3.1522e+00	-1.5761e+00	-1.1309e+00	7.1559e-01	-8.6051e-01	2.2917e+00	7.1559e-01	-7.1559e-01	4.4522e-01	2.7070e+00
0.02        	1.7521e+00	7.1195e-22	3.6432e+00	-1.8216e+00	-1.5798e+00	8.7603e-01	-9.4555e-01	2.6976e+00	8.7603e-01	-8.7603e-01	2.4175e-01	3.4014e+00
0.021       	1.5898e+00	3.2897e-22	3.3733e+00	-1.6867e+00	-1.8123e+00	7.9490e-01	-8.9178e-01	2.4816e+00	7.9490e-01	-7.9490e-01	-1.2563e-01	3.4990e+00
0.022       	1.2188e+00	-3.7745e-22	3.8887e+00	-1.9444e+00	-2.8123e+00	6.0939e-01	-1.3350e+00	2.5538e+00	6.0939e-01	-6.0939e-01	-8.6794e-01	4.7567e+00
0.023       	8.9185e-01	-2.6931e-22	3.5051e+00	-1.7525e+00	-2.6338e+00	4.4592e-01	-1.3066e+00	2.1985e+00	4.4592e-01	-4.4592e-01	-8.8129e-01	4.3864e+00
0.024       	9.1230e-01	-1.5638e-23	3.3539e+00	-1.6770e+00	-2.3029e+00	4.5615e-01	-1.2208e+00	2.1331e+00	4.5615e-01	-4.5615e-01	-6.2596e-01	3.9799e+00
0.025       	9.8499e-01	6.3593e-22	1.9867e+00	-9.9333e-01	-9.7440e-01	4.9249e-01	-5.0084e-01	1.4858e+00	4.9249e-01	-4.9249e-01	1.8934e-02	1.9677e+00
0.026       	1.0325e+00	6.2428e-22	1.3731e+00	-6.8653e-01	-5.6926e-01	5.1624e-01	-1.7029e-01	1.2028e+00	5.1624e-01	-5.1624e-01	1.1727e-01	1.2558e+00
0.027       	9.2442e-01	3.8273e-22	1.2418e+00	-6.2090e-01	-7.0675e-01	4.6221e-01	-1.5869e-01	1.0831e+00	4.6221e-01	-4.6221e-01	-8.5854e-02	1.3276e+00
0.028       	9.3196e-01	-2.3579e-22	2.7530e+00	-1.3765e+00	-2.0344e+00	4.6598e-01	-9.1054e-01	1.8425e+00	4.6598e-01	-4.6598e-01	-6.5788e-01	3.4109e+00
0.029       	9.1638e-01	-3.9697e-22	3.6289e+00	-1.8145e+00	-2.6654e+00	4.5819e-01	-1.3563e+00	2.2726e+00	4.5819e-01	-4.5819e-01	-8.5093e-01	4.4798e+00
0.03        	8.7427e-01	-2.1023e-22	3.3408e+00	-1.6704e+00	-2.3453e+00	4.3713e-01	-1.2333e+00	2.1076e+00	4.3713e-01	-4.3713e-01	-6.7487e-01	4.0157e+00
0.031       	7.3987e-01	2.6598e-22	1.8623e+00	-9.3114e-01	-1.0984e+00	3.6994e-01	-5.6120e-01	1.3011e+00	3.6994e-01	-3.6994e-01	-1.6730e-01	2.0296e+00
0.032       	6.1062e-01	4.0619e-22	8.1564e-01	-4.0782e-01	-3.2806e-01	3.0531e-01	-1.0251e-01	7.1313e-01	3.0531e-01	-3.0531e-01	7.9762e-02	7.3588e-01
0.033       	3.9623e-01	2.7558e-22	6.0157e-03	-3.0079e-03	8.3037e-02	1.9812e-01	1.9511e-01	2.0112e-01	1.9812e-01	-1.9812e-01	8.6044e-02	-8.0029e-02
0.034       	3.7569e-01	8.9292e-23	2.7235e-01	-1.3618e-01	-2.0293e-01	1.8785e-01	5.1671e-02	3.2402e-01	1.8785e-01	-1.8785e-01	-6.6757e-02	3.3911e-01
0.035       	4.3743e-01	-9.6061e-23	1.1661e+00	-5.8303e-01	-8.6768e-01	2.1871e-01	-3.6432e-01	8.0174e-01	2.1871e-01	-2.1871e-01	-2.8465e-01	1.4507e+00
0.036       	5.2415e-01	-1.3653e-22	2.0395e+00	-1.0198e+00	-1.4105e+00	2.6208e-01	-7.5770e-01	1.2818e+00	2.6208e-01	-2.6208e-01	-3.9072e-01	2.4303e+00
0.037       	5.4600e-01	-3.8307e-23	2.2868e+00	-1.1434e+00	-1.4633e+00	2.7300e-01	-8.7041e-01	1.4164e+00	2.7300e-01	-2.7300e-01	-3.1991e-01	2.6067e+00
0.038       	4.5508e-01	9.6976e-23	1.7729e+00	-8.8643e-01	-1.0049e+00	2.2754e-01	-6.5889e-01	1.1140e+00	2.2754e-01	-2.2754e-01	-1.1852e-01	1.8914e+00
0.039       	2.8274e-01	1.9676e-22	7.6002e-01	-3.8001e-01	-2.7452e-01	1.4137e-01	-2.3864e-01	5.2138e-01	1.4137e-01	-1.4137e-01	1.0549e-01	6.5453e-01
0.04        	1.4583e-01	1.9593e-22	-2.3250e-02	1.1625e-02	2.2545e-01	7.2913e-02	8.4537e-02	6.1288e-02	7.2913e-02	-7.2913e-02	2.1383e-01	-2.3708e-01
0.041       	4.9363e-02	1.3452e-22	-4.8292e-01	2.4146e-01	4.8282e-01	2.4682e-02	2.6614e-01	-2.1678e-01	2.4682e-02	-2.4682e-02	2.4136e-01	-7.2428e-01
0.042       	-2.6688e-02	1.7615e-23	-6.6583e-01	3.3291e-01	5.4350e-01	-1.3344e-02	3.1957e-01	-3.4626e-01	-1.3344e-02	1.3344e-02	2.1059e-01	-8.7641e-01
0.043       	-2.8941e-02	-7.4533e-23	-3.7309e-01	1.8655e-01	3.1705e-01	-1.4471e-02	1.7208e-01	-2.0102e-01	-1.4471e-02	1.4471e-02	1.3050e-01	-5.0359e-01
0.044       	3.0324e-02	-1.1299e-22	1.4191e-01	-7.0955e-02	-1.1082e-02	1.5162e-02	-5.5793e-02	8.6117e-02	1.5162e-02	-1.5162e-02	5.9873e-02	8.2037e-02
0.045       	9.0428e-02	-7.9679e-23	4.9433e-01	-2.4717e-01	-2.1583e-01	4.5214e-02	-2.0195e-01	2.9238e-01	4.5214e-02	-4.5214e-02	3.1341e-02	4.6299e-01
0.046       	1.3733e-01	-2.5421e-23	6.7855e-01	-3.3927e-01	-3.1278e-01	6.8663e-02	-2.7061e-01	4.0794e-01	6.8663e-02	-6.8663e-02	2.6494e-02	6.5205e-01
0.047       	1.8911e-01	1.2308e-23	7.9213e-01	-3.9607e-01	-3.6025e-01	9.4556e-02	-3.0151e-01	4.9062e-01	9.4556e-02	-9.4556e-02	3.5811e-02	7.5632e-01
0.048       	2.3456e-01	5.2663e-23	7.8854e-01	-3.9427e-01	-3.2681e-01	1.1728e-01	-2.7699e-01	5.1155e-01	1.1728e-01	-1.1728e-01	6.7456e-02	7.2108e-01
0.049       	2.3642e-01	9.6933e-23	5.9480e-01	-2.9740e-01	-1.7509e-01	1.1821e-01	-1.7919e-01	4.1561e-01	1.1821e-01	-1.1821e-01	1.2231e-01	4.7248e-01
0.05        	1.9750e-01	1.1525e-22	3.4929e-01	-1.7465e-01	-8.3643e-03	9.8749e-02	-7.5897e-02	2.7340e-01	9.8749e-02	-9.8749e-02	1.6628e-01	1.8301e-01
0.051       	1.5666e-01	1.1463e-22	1.9503e-01	-9.7516e-02	9.1435e-02	7.8332e-02	-1.9185e-02	1.7585e-01	7.8332e-02	-7.8332e-02	1.8895e-01	6.0819e-03
0.052       	1.2312e-01	1.2758e-22	1.1475e-01	-5.7375e-02	1.4233e-01	6.1561e-02	4.1868e-03	1.1894e-01	6.1561e-02	-6.1561e-02	1.9970e-01	-8.4951e-02
0.053       	9.1143e-02	1.2950e-22	7.8478e-02	-3.9239e-02	1.6553e-01	4.5572e-02	6.3325e-03	8.4811e-02	4.5572e-02	-4.5572e-02	2.0476e-01	-1.2629e-01
0.054       	6.6731e-02	1.4509e-22	1.0551e-01	-5.2755e-02	1.4921e-01	3.3365e-02	-1.9390e-02	8.6121e-02	3.3365e-02	-3.3365e-02	2.0197e-01	-9.6456e-02
0.055       	6.4890e-02	1.7441e-22	2.4498e-01	-1.2249e-01	6.4644e-02	3.2445e-02	-9.0043e-02	1.5493e-01	3.2445e-02	-3.2445e-02	1.8713e-01	5.7844e-02
0.056       	1.0093e-01	2.0782e-22	5.1665e-01	-2.5832e-01	-9.6504e-02	5.0464e-02	-2.0786e-01	3.0879e-01	5.0464e-02	-5.0464e-02	1.6182e-01	3.5483e-01
0.057       	1.4591e-01	2.2416e-22	7.3408e-01	-3.6704e-01	-2.1843e-01	7.2957e-02	-2.9408e-01	4.4000e-01	7.2957e-02	-7.2957e-02	1.4861e-01	5.8547e-01
0.058       	1.6680e-01	2.2735e-22	7.9848e-01	-3.9924e-01	-2.4659e-01	8.3399e-02	-3.1584e-01	4.8264e-01	8.3399e-02	-8.3399e-02	1.5265e-01	6.4583e-01
0.059       	1.7615e-01	2.2480e-22	8.0537e-01	-4.0269e-01	-2.3866e-01	8.8077e-02	-3.1461e-01	4.9076e-01	8.8077e-02	-8.8077e-02	1.6402e-01	6.4135e-01
0.06        	1.8074e-01	2.2085e-22	7.8794e-01	-3.9397e-01	-2.1187e-01	9.0368e-02	-3.0360e-01	4.8434e-01	9.0368e-02	-9.0368e-02	1.8210e-01	6.0584e-01
0.061       	1.7888e-01	2.2182e-22	7.4525e-01	-3.7263e-01	-1.6314e-01	8.9439e-02	-2.8319e-01	4.6206e-01	8.9439e-02	-8.9439e-02	2.0948e-01	5.3577e-01
0.062       	1.6711e-01	2.2738e-22	6.6881e-01	-3.3441e-01	-8.6707e-02	8.3555e-02	-2.5085e-01	4.1796e-01	8.3555e-02	-8.3555e-02	2.4770e-01	4.2111e-01
0.063       	1.4167e-01	2.4031e-22	5.5147e-01	-2.7573e-01	1.5688e-02	7.0833e-02	-2.0490e-01	3.4657e-01	7.0833e-02	-7.0833e-02	2.9142e-01	2.6005e-01
0.064       	1.0784e-01	2.4190e-22	4.3180e-01	-2.1590e-01	9.8504e-02	5.3919e-02	-1.6198e-01	2.6982e-01	5.3919e-02	-5.3919e-02	3.1440e-01	1.1740e-01
0.065       	8.6294e-02	2.4922e-22	3.7819e-01	-1.8909e-01	1.1862e-01	4.3147e-02	-1.4595e-01	2.3224e-01	4.3147e-02	-4.3147e-02	3.0772e-01	7.0470e-02
0.066       	7.6879e-02	2.6384e-22	3.7116e-01	-1.8558e-01	1.0586e-01	3.8439e-02	-1.4714e-01	2.2402e-01	3.8439e-02	-3.8439e-02	2.9143e-01	7.9723e-02
0.067       	7.2177e-02	2.6954e-22	3.8714e-01	-1.9357e-01	7.6374e-02	3.6089e-02	-1.5748e-01	2.2966e-01	3.6089e-02	-3.6089e-02	2.6995e-01	1.1720e-01
0.068       	7.2045e-02	2.9813e-22	4.2687e-01	-2.1343e-01	3.0670e-02	3.6022e-02	-1.7741e-01	2.4946e-01	3.6022e-02	-3.6022e-02	2.4410e-01	1.8276e-01
0.069       	7.8846e-02	3.0610e-22	4.9415e-01	-2.4707e-01	-3.1346e-02	3.9423e-02	-2.0765e-01	2.8650e-01	3.9423e-02	-3.9423e-02	2.1573e-01	2.7842e-01
0.07        	9.3420e-02	3.1499e-22	5.8469e-01	-2.9235e-01	-1.0409e-01	4.6710e-02	-2.4564e-01	3.3906e-01	4.6710e-02	-4.6710e-02	1.8826e-01	3.9643e-01
0.071       	1.1311e-01	3.1695e-22	6.8301e-01	-3.4150e-01	-1.7530e-01	5.6556e-02	-2.8495e-01	3.9806e-01	5.6556e-02	-5.6556e-02	1.6620e-01	5.1681e-01
0.072       	1.3308e-01	3.1640e-22	7.6898e-01	-3.8449e-01	-2.3140e-01	6.6542e-02	-3.1795e-01	4.5103e-01	6.6542e-02	-6.6542e-02	1.5309e-01	6.1589e-01
0.073       	1.4972e-01	2.9032e-22	8.2933e-01	-4.1466e-01	-2.6480e-01	7.4860e-02	-3.3980e-01	4.8952e-01	7.4860e-02	-7.4860e-02	1.4986e-01	6.7947e-01
0.074       	1.6037e-01	2.6634e-22	8.5676e-01	-4.2838e-01	-2.7240e-01	8.0186e-02	-3.4819e-01	5.0857e-01	8.0186e-02	-8.0186e-02	1.5598e-01	7.0078e-01
0.075       	1.6572e-01	2.3666e-22	8.5484e-01	-4.2742e-01	-2.5759e-01	8.2861e-02	-3.4456e-01	5.1028e-01	8.2861e-02	-8.2861e-02	1.6983e-01	6.8501e-01
0.076       	1.6624e-01	2.1078e-22	8.2828e-01	-4.1414e-01	-2.2542e-01	8.3122e-02	-3.3102e-01	4.9726e-01	8.3122e-02	-8.3122e-02	1.8872e-01	6.3956e-01
0.077       	1.6296e-01	1.8817e-22	7.8600e-01	-3.9300e-01	-1.8467e-01	8.1479e-02	-3.1152e-01	4.7448e-01	8.1479e-02	-8.1479e-02	2.0833e-01	5.7767e-01
0.078       	1.5712e-01	1.8123e-22	7.3587e-01	-3.6794e-01	-1.4262e-01	7.8560e-02	-2.8938e-01	4.4650e-01	7.8560e-02	-7.8560e-02	2.2531e-01	5.1056e-01
0.079       	1.4915e-01	1.7436e-22	6.8022e-01	-3.4011e-01	-1.0221e-01	7.4576e-02	-2.6553e-01	4.1469e-01	7.4576e-02	-7.4576e-02	2.3790e-01	4.4232e-01
0.08        	1.3879e-01	1.7627e-22	6.1941e-01	-3.0971e-01	-6.5430e-02	6.9395e-02	-2.4031e-01	3.7910e-01	6.9395e-02	-6.9395e-02	2.4428e-01	3.7514e-01
0.081       	1.2570e-01	1.8597e-22	5.5626e-01	-2.7813e-01	-3.5512e-02	6.2850e-02	-2.1528e-01	3.4098e-01	6.2850e-02	-6.2850e-02	2.4262e-01	3.1364e-01
0.082       	1.1265e-01	1.9377e-22	5.0447e-01	-2.5224e-01	-1.8683e-02	5.6325e-02	-1.9591e-01	3.0856e-01	5.6325e-02	-5.6325e-02	2.3355e-01	2.7092e-01
0.083       	1.0107e-01	2.0622e-22	4.6755e-01	-2.3377e-01	-1.3463e-02	5.0537e-02	-1.8324e-01	2.8431e-01	5.0537e-02	-5.0537e-02	2.2031e-01	2.4724e-01
0.084       	9.2455e-02	2.1518e-22	4.4687e-01	-2.2344e-01	-1.7241e-02	4.6227e-02	-1.7721e-01	2.6966e-01	4.6227e-02	-4.6227e-02	2.0619e-01	2.4068e-01
0.085       	8.7665e-02	2.1417e-22	4.4141e-01	-2.2071e-01	-2.7314e-02	4.3832e-02	-1.7687e-01	2.6454e-01	4.3832e-02	-4.3832e-02	1.9339e-01	2.4802e-01
0.086       	8.6387e-02	2.1310e-22	4.4698e-01	-2.2349e-01	-3.9804e-02	4.3194e-02	-1.8030e-01	2.6668e-01	4.3194e-02	-4.3194e-02	1.8369e-01	2.6329e-01
0.087       	8.8330e-02	2.0538e-22	4.6204e-01	-2.3102e-01	-5.5015e-02	4.4165e-02	-1.8685e-01	2.7518e-01	4.4165e-02	-4.4165e-02	1.7600e-01	2.8603e-01
0.088       	9.4824e-02	1.9106e-22	4.8888e-01	-2.4444e-01	-7.4910e-02	4.7412e-02	-1.9703e-01	2.9185e-01	4.7412e-02	-4.7412e-02	1.6953e-01	3.1935e-01
0.089       	1.0865e-01	1.7664e-22	5.3576e-01	-2.6788e-01	-1.0550e-01	5.4327e-02	-2.1355e-01	3.2221e-01	5.4327e-02	-5.4327e-02	1.6238e-01	3.7338e-01
0.09        	1.2880e-01	1.5884e-22	5.9711e-01	-2.9855e-01	-1.4323e-01	6.4399e-02	-2.3415e-01	3.6295e-01	6.4399e-02	-6.4399e-02	1.5532e-01	4.4178e-01
0.091       	1.5423e-01	1.4574e-22	6.6775e-01	-3.3387e-01	-1.8552e-01	7.7113e-02	-2.5676e-01	4.1099e-01	7.7113e-02	-7.7113e-02	1.4835e-01	5.1939e-01
0.092       	1.8403e-01	1.3140e-22	7.4275e-01	-3.7138e-01	-2.2979e-01	9.2016e-02	-2.7936e-01	4.6339e-01	9.2016e-02	-9.2016e-02	1.4159e-01	6.0117e-01
0.093       	2.1571e-01	1.2404e-22	8.1203e-01	-4.0601e-01	-2.6992e-01	1.0786e-01	-2.9816e-01	5.1387e-01	1.0786e-01	-1.0786e-01	1.3609e-01	6.7594e-01
0.094       	2.4211e-01	1.2533e-22	8.5714e-01	-4.2857e-01	-2.9503e-01	1.2105e-01	-3.0752e-01	5.4962e-01	1.2105e-01	-1.2105e-01	1.3354e-01	7.2360e-01
0.095       	2.5792e-01	1.3483e-22	8.7088e-01	-4.3544e-01	-3.0165e-01	1.2896e-01	-3.0648e-01	5.6440e-01	1.2896e-01	-1.2896e-01	1.3379e-01	7.3708e-01
0.096       	2.6543e-01	1.4236e-22	8.6295e-01	-4.3148e-01	-2.9570e-01	1.3271e-01	-2.9876e-01	5.6419e-01	1.3271e-01	-1.3271e-01	1.3578e-01	7.2717e-01
0.097       	2.6796e-01	1.5214e-22	8.4009e-01	-4.2005e-01	-2.8102e-01	1.3398e-01	-2.8607e-01	5.5402e-01	1.3398e-01	-1.3398e-01	1.3902e-01	7.0107e-01
0.098       	2.6633e-01	1.7333e-22	8.0396e-01	-4.0198e-01	-2.5886e-01	1.3317e-01	-2.6881e-01	5.3514e-01	1.3317e-01	-1.3317e-01	1.4312e-01	6.6084e-01
0.099       	2.6045e-01	1.9086e-22	7.5812e-01	-3.7906e-01	-2.3228e-01	1.3023e-01	-2.4883e-01	5.0929e-01	1.3023e-01	-1.3023e-01	1.4678e-01	6.1134e-01
0.1         	2.5281e-01	2.0716e-22	7.1979e-01	-3.5989e-01	-2.1192e-01	1.2640e-01	-2.3349e-01	4.8630e-01	1.2640e-01	-1.2640e-01	1.4797e-01	5.7182e-01
0.101       	2.4536e-01	2.1603e-22	6.9351e-01	-3.4675e-01	-2.0033e-01	1.2268e-01	-2.2407e-01	4.6943e-01	1.2268e-01	-1.2268e-01	1.4642e-01	5.4709e-01
0.102       	2.3800e-01	2.1500e-22	6.7597e-01	-3.3798e-01	-1.9628e-01	1.1900e-01	-2.1898e-01	4.5698e-01	1.1900e-01	-1.1900e-01	1.4170e-01	5.3427e-01
0.103       	2.2976e-01	2.0729e-22	6.6717e-01	-3.3359e-01	-2.0364e-01	1.1488e-01	-2.1871e-01	4.4847e-01	1.1488e-01	-1.1488e-01	1.2995e-01	5.3723e-01
0.104       	2.2709e-01	1.8688e-22	6.8682e-01	-3.4341e-01	-2.3340e-01	1.1354e-01	-2.2987e-01	4.5695e-01	1.1354e-01	-1.1354e-01	1.1001e-01	5.7681e-01
0.105       	2.3514e-01	1.6875e-22	7.3271e-01	-3.6636e-01	-2.7314e-01	1.1757e-01	-2.4878e-01	4.8393e-01	1.1757e-01	-1.1757e-01	9.3216e-02	6.3950e-01
0.106       	2.4707e-01	1.6227e-22	7.7531e-01	-3.8765e-01	-3.0280e-01	1.2353e-01	-2.6412e-01	5.1119e-01	1.2353e-01	-1.2353e-01	8.4856e-02	6.9045e-01
0.107       	2.5883e-01	1.4914e-22	8.0693e-01	-4.0347e-01	-3.2190e-01	1.2942e-01	-2.7405e-01	5.3288e-01	1.2942e-01	-1.2942e-01	8.1570e-02	7.2536e-01
0.108       	2.7230e-01	1.4494e-22	8.3584e-01	-4.1792e-01	-3.3729e-01	1.3615e-01	-2.8177e-01	5.5407e-01	1.3615e-01	-1.3615e-01	8.0631e-02	7.5521e-01
0.109       	2.8733e-01	1.4815e-22	8.6262e-01	-4.3131e-01	-3.4982e-01	1.4366e-01	-2.8764e-01	5.7497e-01	1.4366e-01	-1.4366e-01	8.1489e-02	7.8113e-01
0.11        	3.0258e-01	1.5834e-22	8.8434e-01	-4.4217e-01	-3.5838e-01	1.5129e-01	-2.9088e-01	5.9346e-01	1.5129e-01	-1.5129e-01	8.3791e-02	8.0055e-01
0.111       	3.1565e-01	1.6175e-22	8.9391e-01	-4.4695e-01	-3.5972e-01	1.5782e-01	-2.8913e-01	6.0478e-01	1.5782e-01	-1.5782e-01	8.7235e-02	8.0667e-01
0.112       	3.1669e-01	1.6402e-22	8.9150e-01	-4.4575e-01	-3.5804e-01	1.5834e-01	-2.8741e-01	6.0410e-01	1.5834e-01	-1.5834e-01	8.7710e-02	8.0379e-01
0.113       	3.0957e-01	1.6547e-22	8.5090e-01	-4.2545e-01	-3.3758e-01	1.5479e-01	-2.7066e-01	5.8024e-01	1.5479e-01	-1.5479e-01	8.7872e-02	7.6303e-01
0.114       	2.9417e-01	1.6088e-22	7.9670e-01	-3.9835e-01	-3.1225e-01	1.4709e-01	-2.5126e-01	5.4543e-01	1.4709e-01	-1.4709e-01	8.6102e-02	7.1059e-01
0.115       	2.7476e-01	1.5003e-22	7.4022e-01	-3.7011e-01	-2.8699e-01	1.3738e-01	-2.3273e-01	5.0749e-01	1.3738e-01	-1.3738e-01	8.3121e-02	6.5710e-01
0.116       	2.6974e-01	1.4826e-22	7.2735e-01	-3.6368e-01	-2.8168e-01	1.3487e-01	-2.2881e-01	4.9854e-01	1.3487e-01	-1.3487e-01	8.1996e-02	6.4535e-01
0.117       	2.4944e-01	1.3970e-22	6.7772e-01	-3.3886e-01	-2.6203e-01	1.2472e-01	-2.1414e-01	4.6358e-01	1.2472e-01	-1.2472e-01	7.6831e-02	6.0089e-01
0.118       	2.3050e-01	1.2885e-22	6.3389e-01	-3.1695e-01	-2.4595e-01	1.1525e-01	-2.0170e-01	4.3220e-01	1.1525e-01	-1.1525e-01	7.0998e-02	5.6289e-01
0.119       	2.1649e-01	1.1340e-22	6.0367e-01	-3.0184e-01	-2.3648e-01	1.0824e-01	-1.9359e-01	4.1008e-01	1.0824e-01	-1.0824e-01	6.5354e-02	5.3832e-01
0.12        	2.1451e-01	1.1049e-22	6.0019e-01	-3.0010e-01	-2.3594e-01	1.0726e-01	-1.9284e-01	4.0735e-01	1.0726e-01	-1.0726e-01	6.4157e-02	5.3603e-01
0.121       	2.1355e-01	1.0595e-22	5.9924e-01	-2.9962e-01	-2.3906e-01	1.0678e-01	-1.9284e-01	4.0640e-01	1.0678e-01	-1.0678e-01	6.0556e-02	5.3869e-01
0.122       	2.1827e-01	1.0247e-22	6.0892e-01	-3.0446e-01	-2.4629e-01	1.0913e-01	-1.9533e-01	4.1359e-01	1.0913e-01	-1.0913e-01	5.8174e-02	5.5075e-01
0.123       	2.2677e-01	1.0589e-22	6.2342e-01	-3.1171e-01	-2.5408e-01	1.1338e-01	-1.9833e-01	4.2509e-01	1.1338e-01	-1.1338e-01	5.7628e-02	5.6579e-01
0.124       	2.2879e-01	1.0260e-22	6.2586e-01	-3.1293e-01	-2.5455e-01	1.1439e-01	-1.9854e-01	4.2732e-01	1.1439e-01	-1.1439e-01	5.8376e-02	5.6748e-01
0.125       	2.3265e-01	1.1063e-22	6.2035e-01	-3.1017e-01	-2.4759e-01	1.1632e-01	-1.9385e-01	4.2650e-01	1.1632e-01	-1.1632e-01	6.2582e-02	5.5777e-01
